#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             4.20          4.40          9.21         11.54     219606.32
             4.40          4.60          9.21         11.54     365142.49
             4.60          4.80          9.21         11.54     578333.52
             4.80          5.00          9.21         11.54     884772.64
             5.00          5.20          9.21         11.54    1231100.61
             5.20          5.40          9.21         11.54    1680482.30
             5.40          5.60          9.21         11.54    2164287.90
             5.60          5.80          9.21         11.54    3150359.39
             5.80          6.00          9.21         11.54    3957988.84
             6.00          6.20          9.21         11.54    4923880.92
             6.20          6.40          9.21         11.54    5824602.26
             6.40          6.60          9.21         11.54    7615867.53
             6.60          6.80          9.21         11.54    8475273.19
             6.80          7.00          9.21         11.54    9004757.66
             7.00          7.20          9.21         11.54    9866498.26
             7.20          7.40          9.21         11.54   10475173.20
             7.40          7.60          9.21         11.54    9229633.81
             7.60          7.80          9.21         11.54    8757094.63
             7.80          8.00          9.21         11.54    9321197.73
             8.00          8.20          9.21         11.54    8141678.97
             8.20          8.40          9.21         11.54    5042108.94
             8.40          8.60          9.21         11.54    4736883.70
             8.60          8.80          9.21         11.54    2785788.16
             8.80          9.00          9.21         11.54    1545056.92
             9.00          9.20          9.21         11.54          0.00
             9.20          9.40          9.21         11.54          0.00
             9.40          9.60          9.21         11.54          0.00
             9.60          9.80          9.21         11.54          0.00
             9.80         10.00          9.21         11.54          0.00
             2.00          2.20         11.54         13.89          9.12
             2.20          2.40         11.54         13.89         56.57
             2.40          2.60         11.54         13.89        215.22
             2.60          2.80         11.54         13.89        547.06
             2.80          3.00         11.54         13.89       1604.96
             3.00          3.20         11.54         13.89       3978.58
             3.20          3.40         11.54         13.89       8372.12
             3.40          3.60         11.54         13.89      19345.96
             3.60          3.80         11.54         13.89      36582.08
             3.80          4.00         11.54         13.89      70422.36
             4.00          4.20         11.54         13.89     120418.84
             4.20          4.40         11.54         13.89     217316.24
             4.40          4.60         11.54         13.89     346542.26
             4.60          4.80         11.54         13.89     571768.71
             4.80          5.00         11.54         13.89     875344.52
             5.00          5.20         11.54         13.89    1195503.58
             5.20          5.40         11.54         13.89    1638880.04
             5.40          5.60         11.54         13.89    2245159.20
             5.60          5.80         11.54         13.89    2953212.76
             5.80          6.00         11.54         13.89    3925703.09
             6.00          6.20         11.54         13.89    4288585.85
             6.20          6.40         11.54         13.89    5447428.13
             6.40          6.60         11.54         13.89    6087257.98
             6.60          6.80         11.54         13.89    7348355.26
             6.80          7.00         11.54         13.89    7297082.55
             7.00          7.20         11.54         13.89    8456132.48
             7.20          7.40         11.54         13.89    7850423.63
             7.40          7.60         11.54         13.89    6669993.34
             7.60          7.80         11.54         13.89    6922055.59
             7.80          8.00         11.54         13.89    4772802.58
             8.00          8.20         11.54         13.89    3361691.67
             8.20          8.40         11.54         13.89    4007808.73
             8.40          8.60         11.54         13.89    2157199.52
             8.60          8.80         11.54         13.89    1429130.27
             8.80          9.00         11.54         13.89     437660.82
             9.00          9.20         11.54         13.89          0.00
             9.20          9.40         11.54         13.89          0.00
             9.40          9.60         11.54         13.89          0.00
             9.60          9.80         11.54         13.89          0.00
             9.80         10.00         11.54         13.89          0.00
             2.00          2.20         13.89         16.26          5.87
             2.20          2.40         13.89         16.26         57.55
             2.40          2.60         13.89         16.26        200.58
             2.60          2.80         13.89         16.26        632.80
             2.80          3.00         13.89         16.26       1461.32
             3.00          3.20         13.89         16.26       4102.39
             3.20          3.40         13.89         16.26       9175.65
             3.40          3.60         13.89         16.26      18853.87
             3.60          3.80         13.89         16.26      37180.66
             3.80          4.00         13.89         16.26      73359.47
             4.00          4.20         13.89         16.26     129062.20
             4.20          4.40         13.89         16.26     229725.82
             4.40          4.60         13.89         16.26     381362.07
             4.60          4.80         13.89         16.26     574454.12
             4.80          5.00         13.89         16.26     795143.44
             5.00          5.20         13.89         16.26    1130498.26
             5.20          5.40         13.89         16.26    1586108.51
             5.40          5.60         13.89         16.26    2064937.58
             5.60          5.80         13.89         16.26    2765913.93
             5.80          6.00         13.89         16.26    3630966.32
             6.00          6.20         13.89         16.26    4346632.93
             6.20          6.40         13.89         16.26    4990537.42
             6.40          6.60         13.89         16.26    5766398.05
             6.60          6.80         13.89         16.26    6167358.57
             6.80          7.00         13.89         16.26    6567301.68
             7.00          7.20         13.89         16.26    5973008.81
             7.20          7.40         13.89         16.26    5741608.94
             7.40          7.60         13.89         16.26    4858065.92
             7.60          7.80         13.89         16.26    4755544.97
             7.80          8.00         13.89         16.26    4380914.76
             8.00          8.20         13.89         16.26    1822420.66
             8.20          8.40         13.89         16.26    1250396.73
             8.40          8.60         13.89         16.26     637417.25
             8.60          8.80         13.89         16.26     586377.87
             8.80          9.00         13.89         16.26          0.00
             9.00          9.20         13.89         16.26          0.00
             9.20          9.40         13.89         16.26          0.00
             9.40          9.60         13.89         16.26          0.00
             9.60          9.80         13.89         16.26          0.00
             9.80         10.00         13.89         16.26          0.00
             2.00          2.20         16.26         18.66         13.59
             2.20          2.40         16.26         18.66         57.47
             2.40          2.60         16.26         18.66        192.45
             2.60          2.80         16.26         18.66        695.24
             2.80          3.00         16.26         18.66       1585.47
             3.00          3.20         16.26         18.66       4634.65
             3.20          3.40         16.26         18.66       8990.45
             3.40          3.60         16.26         18.66      20740.50
             3.60          3.80         16.26         18.66      40034.10
             3.80          4.00         16.26         18.66      70049.10
             4.00          4.20         16.26         18.66     125942.39
             4.20          4.40         16.26         18.66     218332.85
             4.40          4.60         16.26         18.66     372861.48
             4.60          4.80         16.26         18.66     581423.02
             4.80          5.00         16.26         18.66     820277.23
             5.00          5.20         16.26         18.66    1155188.20
             5.20          5.40         16.26         18.66    1578707.75
             5.40          5.60         16.26         18.66    2052172.49
             5.60          5.80         16.26         18.66    2791533.38
             5.80          6.00         16.26         18.66    3301190.45
             6.00          6.20         16.26         18.66    3661098.24
             6.20          6.40         16.26         18.66    4772899.72
             6.40          6.60         16.26         18.66    4795456.50
             6.60          6.80         16.26         18.66    4898890.39
             6.80          7.00         16.26         18.66    4613665.02
             7.00          7.20         16.26         18.66    4116815.26
             7.20          7.40         16.26         18.66    3809611.45
             7.40          7.60         16.26         18.66    3348787.56
             7.60          7.80         16.26         18.66    3137073.84
             7.80          8.00         16.26         18.66    1911734.46
             8.00          8.20         16.26         18.66    1415173.60
             8.20          8.40         16.26         18.66     861818.58
             8.40          8.60         16.26         18.66     776917.87
             8.60          8.80         16.26         18.66     334397.13
             8.80          9.00         16.26         18.66     123578.49
             9.00          9.20         16.26         18.66          0.00
             9.20          9.40         16.26         18.66          0.00
             9.40          9.60         16.26         18.66          0.00
             9.60          9.80         16.26         18.66          0.00
             9.80         10.00         16.26         18.66          0.00
             2.00          2.20         18.66         21.10         12.26
             2.20          2.40         18.66         21.10         62.97
             2.40          2.60         18.66         21.10        234.00
             2.60          2.80         18.66         21.10        721.89
             2.80          3.00         18.66         21.10       1774.11
             3.00          3.20         18.66         21.10       4206.14
             3.20          3.40         18.66         21.10       9546.68
             3.40          3.60         18.66         21.10      19124.94
             3.60          3.80         18.66         21.10      38935.34
             3.80          4.00         18.66         21.10      71490.14
             4.00          4.20         18.66         21.10     132386.61
             4.20          4.40         18.66         21.10     219389.79
             4.40          4.60         18.66         21.10     354853.67
             4.60          4.80         18.66         21.10     532865.26
             4.80          5.00         18.66         21.10     789481.59
             5.00          5.20         18.66         21.10    1116505.44
             5.20          5.40         18.66         21.10    1523181.69
             5.40          5.60         18.66         21.10    2007019.07
             5.60          5.80         18.66         21.10    2526960.79
             5.80          6.00         18.66         21.10    3161137.85
             6.00          6.20         18.66         21.10    3230895.25
             6.20          6.40         18.66         21.10    4119663.16
             6.40          6.60         18.66         21.10    4234326.01
             6.60          6.80         18.66         21.10    4463664.96
             6.80          7.00         18.66         21.10    3940684.89
             7.00          7.20         18.66         21.10    3436466.65
             7.20          7.40         18.66         21.10    2907138.58
             7.40          7.60         18.66         21.10    2245751.21
             7.60          7.80         18.66         21.10    1799892.22
             7.80          8.00         18.66         21.10    1517814.11
             8.00          8.20         18.66         21.10    1301741.19
             8.20          8.40         18.66         21.10     408783.11
             8.40          8.60         18.66         21.10     428780.61
             8.60          8.80         18.66         21.10      81518.87
             8.80          9.00         18.66         21.10     227699.72
             9.00          9.20         18.66         21.10          0.00
             9.20          9.40         18.66         21.10          0.00
             9.40          9.60         18.66         21.10          0.00
             9.60          9.80         18.66         21.10          0.00
             9.80         10.00         18.66         21.10          0.00
             2.00          2.20         21.10         23.58         11.14
             2.20          2.40         21.10         23.58         59.88
             2.40          2.60         21.10         23.58        222.51
             2.60          2.80         21.10         23.58        771.95
             2.80          3.00         21.10         23.58       1912.18
             3.00          3.20         21.10         23.58       4078.48
             3.20          3.40         21.10         23.58       9545.17
             3.40          3.60         21.10         23.58      19800.78
             3.60          3.80         21.10         23.58      38069.63
             3.80          4.00         21.10         23.58      77588.12
             4.00          4.20         21.10         23.58     128967.60
             4.20          4.40         21.10         23.58     206397.54
             4.40          4.60         21.10         23.58     358934.64
             4.60          4.80         21.10         23.58     556026.77
             4.80          5.00         21.10         23.58     762186.53
             5.00          5.20         21.10         23.58    1082127.71
             5.20          5.40         21.10         23.58    1461705.62
             5.40          5.60         21.10         23.58    1799344.94
             5.60          5.80         21.10         23.58    2366648.51
             5.80          6.00         21.10         23.58    2646549.56
             6.00          6.20         21.10         23.58    3274950.06
             6.20          6.40         21.10         23.58    3239237.40
             6.40          6.60         21.10         23.58    3346699.38
             6.60          6.80         21.10         23.58    3606874.52
             6.80          7.00         21.10         23.58    3391390.93
             7.00          7.20         21.10         23.58    2276274.71
             7.20          7.40         21.10         23.58    2234088.81
             7.40          7.60         21.10         23.58    1041144.76
             7.60          7.80         21.10         23.58    1274662.83
             7.80          8.00         21.10         23.58     768701.47
             8.00          8.20         21.10         23.58     552571.70
             8.20          8.40         21.10         23.58     245805.21
             8.40          8.60         21.10         23.58     452002.38
             8.60          8.80         21.10         23.58      19542.94
             8.80          9.00         21.10         23.58      72480.11
             9.00          9.20         21.10         23.58          0.00
             9.20          9.40         21.10         23.58          0.00
             9.40          9.60         21.10         23.58          0.00
             9.60          9.80         21.10         23.58          0.00
             9.80         10.00         21.10         23.58          0.00
             2.00          2.20         23.58         26.10         14.10
             2.20          2.40         23.58         26.10         65.03
             2.40          2.60         23.58         26.10        226.74
             2.60          2.80         23.58         26.10        677.30
             2.80          3.00         23.58         26.10       1640.06
             3.00          3.20         23.58         26.10       4756.26
             3.20          3.40         23.58         26.10      10398.50
             3.40          3.60         23.58         26.10      20882.42
             3.60          3.80         23.58         26.10      39796.84
             3.80          4.00         23.58         26.10      78288.19
             4.00          4.20         23.58         26.10     117550.42
             4.20          4.40         23.58         26.10     213875.54
             4.40          4.60         23.58         26.10     374521.34
             4.60          4.80         23.58         26.10     531788.83
             4.80          5.00         23.58         26.10     754339.67
             5.00          5.20         23.58         26.10    1014481.98
             5.20          5.40         23.58         26.10    1396609.37
             5.40          5.60         23.58         26.10    1839786.32
             5.60          5.80         23.58         26.10    2078672.00
             5.80          6.00         23.58         26.10    2203401.07
             6.00          6.20         23.58         26.10    2593327.48
             6.20          6.40         23.58         26.10    2914028.77
             6.40          6.60         23.58         26.10    2654602.95
             6.60          6.80         23.58         26.10    2746056.75
             6.80          7.00         23.58         26.10    2494030.90
             7.00          7.20         23.58         26.10    1882192.71
             7.20          7.40         23.58         26.10    1860755.85
             7.40          7.60         23.58         26.10    1068794.38
             7.60          7.80         23.58         26.10     472269.43
             7.80          8.00         23.58         26.10     292678.70
             8.00          8.20         23.58         26.10     216289.14
             8.20          8.40         23.58         26.10     183313.17
             8.40          8.60         23.58         26.10     166368.80
             8.60          8.80         23.58         26.10       9724.47
             8.80          9.00         23.58         26.10      19491.05
             9.00          9.20         23.58         26.10          0.00
             9.20          9.40         23.58         26.10          0.00
             9.40          9.60         23.58         26.10          0.00
             9.60          9.80         23.58         26.10          0.00
             9.80         10.00         23.58         26.10          0.00
             2.00          2.20         26.10         28.69         13.14
             2.20          2.40         26.10         28.69         84.69
             2.40          2.60         26.10         28.69        247.66
             2.60          2.80         26.10         28.69        746.26
             2.80          3.00         26.10         28.69       1865.88
             3.00          3.20         26.10         28.69       4522.83
             3.20          3.40         26.10         28.69       9526.21
             3.40          3.60         26.10         28.69      19794.72
             3.60          3.80         26.10         28.69      40770.12
             3.80          4.00         26.10         28.69      75425.90
             4.00          4.20         26.10         28.69     132748.51
             4.20          4.40         26.10         28.69     205699.93
             4.40          4.60         26.10         28.69     325188.99
             4.60          4.80         26.10         28.69     523765.57
             4.80          5.00         26.10         28.69     727013.37
             5.00          5.20         26.10         28.69     988075.75
             5.20          5.40         26.10         28.69    1264206.99
             5.40          5.60         26.10         28.69    1569950.91
             5.60          5.80         26.10         28.69    2033072.63
             5.80          6.00         26.10         28.69    2234093.16
             6.00          6.20         26.10         28.69    2609645.34
             6.20          6.40         26.10         28.69    2634800.00
             6.40          6.60         26.10         28.69    2350838.97
             6.60          6.80         26.10         28.69    2460147.99
             6.80          7.00         26.10         28.69    1137915.57
             7.00          7.20         26.10         28.69    1131000.04
             7.20          7.40         26.10         28.69    1148590.16
             7.40          7.60         26.10         28.69     782090.57
             7.60          7.80         26.10         28.69     801754.77
             7.80          8.00         26.10         28.69     418105.30
             8.00          8.20         26.10         28.69     178845.39
             8.20          8.40         26.10         28.69     116878.31
             8.40          8.60         26.10         28.69      16917.43
             8.60          8.80         26.10         28.69      19825.96
             8.80          9.00         26.10         28.69      27784.20
             9.00          9.20         26.10         28.69          0.00
             9.20          9.40         26.10         28.69          0.00
             9.40          9.60         26.10         28.69          0.00
             9.60          9.80         26.10         28.69          0.00
             9.80         10.00         26.10         28.69          0.00
             2.00          2.20         28.69         31.33         17.43
             2.20          2.40         28.69         31.33         83.60
             2.40          2.60         28.69         31.33        291.34
             2.60          2.80         28.69         31.33        715.64
             2.80          3.00         28.69         31.33       1907.01
             3.00          3.20         28.69         31.33       4404.33
             3.20          3.40         28.69         31.33      10606.03
             3.40          3.60         28.69         31.33      20077.12
             3.60          3.80         28.69         31.33      38958.56
             3.80          4.00         28.69         31.33      75687.55
             4.00          4.20         28.69         31.33     132907.63
             4.20          4.40         28.69         31.33     201940.03
             4.40          4.60         28.69         31.33     329836.81
             4.60          4.80         28.69         31.33     500587.73
             4.80          5.00         28.69         31.33     703257.82
             5.00          5.20         28.69         31.33     956671.94
             5.20          5.40         28.69         31.33    1280712.68
             5.40          5.60         28.69         31.33    1490089.87
             5.60          5.80         28.69         31.33    1902470.73
             5.80          6.00         28.69         31.33    1891317.31
             6.00          6.20         28.69         31.33    2006145.88
             6.20          6.40         28.69         31.33    1959102.89
             6.40          6.60         28.69         31.33    1974621.85
             6.60          6.80         28.69         31.33    1658720.54
             6.80          7.00         28.69         31.33    1199686.34
             7.00          7.20         28.69         31.33     877089.66
             7.20          7.40         28.69         31.33     526974.04
             7.40          7.60         28.69         31.33     359666.44
             7.60          7.80         28.69         31.33     207928.37
             7.80          8.00         28.69         31.33     106686.78
             8.00          8.20         28.69         31.33      23223.34
             8.20          8.40         28.69         31.33       4535.87
             8.40          8.60         28.69         31.33     103156.58
             8.60          8.80         28.69         31.33       7519.95
             8.80          9.00         28.69         31.33          0.00
             9.00          9.20         28.69         31.33          0.00
             9.20          9.40         28.69         31.33          0.00
             9.40          9.60         28.69         31.33          0.00
             9.60          9.80         28.69         31.33          0.00
             9.80         10.00         28.69         31.33          0.00
             2.00          2.20         31.33         34.06         10.32
             2.20          2.40         31.33         34.06         79.13
             2.40          2.60         31.33         34.06        266.91
             2.60          2.80         31.33         34.06        719.97
             2.80          3.00         31.33         34.06       1991.03
             3.00          3.20         31.33         34.06       4199.85
             3.20          3.40         31.33         34.06       9264.81
             3.40          3.60         31.33         34.06      20151.81
             3.60          3.80         31.33         34.06      38943.28
             3.80          4.00         31.33         34.06      75049.89
             4.00          4.20         31.33         34.06     121748.17
             4.20          4.40         31.33         34.06     209403.85
             4.40          4.60         31.33         34.06     322514.85
             4.60          4.80         31.33         34.06     487482.58
             4.80          5.00         31.33         34.06     726353.16
             5.00          5.20         31.33         34.06     979222.49
             5.20          5.40         31.33         34.06    1202550.54
             5.40          5.60         31.33         34.06    1355986.33
             5.60          5.80         31.33         34.06    1620940.67
             5.80          6.00         31.33         34.06    1773989.19
             6.00          6.20         31.33         34.06    1783469.57
             6.20          6.40         31.33         34.06    1846367.73
             6.40          6.60         31.33         34.06    1769407.77
             6.60          6.80         31.33         34.06    1339233.94
             6.80          7.00         31.33         34.06    1185541.63
             7.00          7.20         31.33         34.06     776772.22
             7.20          7.40         31.33         34.06     708029.79
             7.40          7.60         31.33         34.06     122668.62
             7.60          7.80         31.33         34.06     218505.98
             7.80          8.00         31.33         34.06      76256.25
             8.00          8.20         31.33         34.06      28296.50
             8.20          8.40         31.33         34.06          0.00
             8.40          8.60         31.33         34.06          0.00
             8.60          8.80         31.33         34.06      12661.80
             8.80          9.00         31.33         34.06      37273.98
             9.00          9.20         31.33         34.06          0.00
             9.20          9.40         31.33         34.06          0.00
             9.40          9.60         31.33         34.06          0.00
             9.60          9.80         31.33         34.06          0.00
             9.80         10.00         31.33         34.06          0.00
             2.00          2.20         34.06         36.87         14.56
             2.20          2.40         34.06         36.87         58.68
             2.40          2.60         34.06         36.87        229.93
             2.60          2.80         34.06         36.87        769.07
             2.80          3.00         34.06         36.87       1882.04
             3.00          3.20         34.06         36.87       4409.23
             3.20          3.40         34.06         36.87       9816.69
             3.40          3.60         34.06         36.87      19890.96
             3.60          3.80         34.06         36.87      36434.29
             3.80          4.00         34.06         36.87      67005.71
             4.00          4.20         34.06         36.87     124919.42
             4.20          4.40         34.06         36.87     205362.87
             4.40          4.60         34.06         36.87     327499.20
             4.60          4.80         34.06         36.87     491045.65
             4.80          5.00         34.06         36.87     634650.77
             5.00          5.20         34.06         36.87     816084.22
             5.20          5.40         34.06         36.87    1092045.35
             5.40          5.60         34.06         36.87    1377830.66
             5.60          5.80         34.06         36.87    1666243.83
             5.80          6.00         34.06         36.87    1698453.10
             6.00          6.20         34.06         36.87    1521968.30
             6.20          6.40         34.06         36.87    1524755.68
             6.40          6.60         34.06         36.87    1245668.72
             6.60          6.80         34.06         36.87    1352984.58
             6.80          7.00         34.06         36.87     800959.47
             7.00          7.20         34.06         36.87     406181.13
             7.20          7.40         34.06         36.87     266651.15
             7.40          7.60         34.06         36.87      53087.30
             7.60          7.80         34.06         36.87     177626.53
             7.80          8.00         34.06         36.87      79107.54
             8.00          8.20         34.06         36.87      54760.68
             8.20          8.40         34.06         36.87      15462.41
             8.40          8.60         34.06         36.87      55926.23
             8.60          8.80         34.06         36.87          0.00
             8.80          9.00         34.06         36.87      45248.78
             9.00          9.20         34.06         36.87          0.00
             9.20          9.40         34.06         36.87          0.00
             9.40          9.60         34.06         36.87          0.00
             9.60          9.80         34.06         36.87          0.00
             9.80         10.00         34.06         36.87          0.00
             2.00          2.20         36.87         39.79         14.95
             2.20          2.40         36.87         39.79         78.43
             2.40          2.60         36.87         39.79        303.19
             2.60          2.80         36.87         39.79        838.28
             2.80          3.00         36.87         39.79       1946.68
             3.00          3.20         36.87         39.79       4485.50
             3.20          3.40         36.87         39.79       8766.59
             3.40          3.60         36.87         39.79      20045.49
             3.60          3.80         36.87         39.79      39881.92
             3.80          4.00         36.87         39.79      70128.52
             4.00          4.20         36.87         39.79     132097.33
             4.20          4.40         36.87         39.79     200667.99
             4.40          4.60         36.87         39.79     323433.67
             4.60          4.80         36.87         39.79     485700.37
             4.80          5.00         36.87         39.79     721296.68
             5.00          5.20         36.87         39.79     825068.60
             5.20          5.40         36.87         39.79    1035258.62
             5.40          5.60         36.87         39.79    1172469.12
             5.60          5.80         36.87         39.79    1394309.90
             5.80          6.00         36.87         39.79    1526759.32
             6.00          6.20         36.87         39.79    1319846.60
             6.20          6.40         36.87         39.79    1334465.72
             6.40          6.60         36.87         39.79     987095.02
             6.60          6.80         36.87         39.79     435549.84
             6.80          7.00         36.87         39.79     733439.72
             7.00          7.20         36.87         39.79     414841.78
             7.20          7.40         36.87         39.79     332661.60
             7.40          7.60         36.87         39.79      62020.21
             7.60          7.80         36.87         39.79      24573.81
             7.80          8.00         36.87         39.79       6622.77
             8.00          8.20         36.87         39.79      70032.88
             8.20          8.40         36.87         39.79      50789.84
             8.40          8.60         36.87         39.79          0.00
             8.60          8.80         36.87         39.79      18306.21
             8.80          9.00         36.87         39.79          0.00
             9.00          9.20         36.87         39.79          0.00
             9.20          9.40         36.87         39.79          0.00
             9.40          9.60         36.87         39.79          0.00
             9.60          9.80         36.87         39.79          0.00
             9.80         10.00         36.87         39.79          0.00
             2.00          2.20         39.79         42.84         11.95
             2.20          2.40         39.79         42.84         61.48
             2.40          2.60         39.79         42.84        226.37
             2.60          2.80         39.79         42.84        724.40
             2.80          3.00         39.79         42.84       1769.39
             3.00          3.20         39.79         42.84       4273.73
             3.20          3.40         39.79         42.84       8301.69
             3.40          3.60         39.79         42.84      18698.12
             3.60          3.80         39.79         42.84      37295.24
             3.80          4.00         39.79         42.84      68775.74
             4.00          4.20         39.79         42.84     116908.26
             4.20          4.40         39.79         42.84     206344.92
             4.40          4.60         39.79         42.84     294720.80
             4.60          4.80         39.79         42.84     429600.83
             4.80          5.00         39.79         42.84     626018.68
             5.00          5.20         39.79         42.84     770514.56
             5.20          5.40         39.79         42.84    1036711.24
             5.40          5.60         39.79         42.84    1166406.45
             5.60          5.80         39.79         42.84    1141110.69
             5.80          6.00         39.79         42.84    1229472.16
             6.00          6.20         39.79         42.84    1078836.08
             6.20          6.40         39.79         42.84    1060621.23
             6.40          6.60         39.79         42.84     816753.98
             6.60          6.80         39.79         42.84     560727.52
             6.80          7.00         39.79         42.84     513640.60
             7.00          7.20         39.79         42.84     366647.27
             7.20          7.40         39.79         42.84     214598.76
             7.40          7.60         39.79         42.84     143144.02
             7.60          7.80         39.79         42.84      22116.88
             7.80          8.00         39.79         42.84       3330.62
             8.00          8.20         39.79         42.84      19959.13
             8.20          8.40         39.79         42.84      11099.56
             8.40          8.60         39.79         42.84      26199.73
             8.60          8.80         39.79         42.84       7113.76
             8.80          9.00         39.79         42.84       9893.56
             9.00          9.20         39.79         42.84          0.00
             9.20          9.40         39.79         42.84          0.00
             9.40          9.60         39.79         42.84          0.00
             9.60          9.80         39.79         42.84          0.00
             9.80         10.00         39.79         42.84          0.00
             2.00          2.20         42.84         46.05         11.89
             2.20          2.40         42.84         46.05         71.96
             2.40          2.60         42.84         46.05        249.72
             2.60          2.80         42.84         46.05        709.52
             2.80          3.00         42.84         46.05       1736.97
             3.00          3.20         42.84         46.05       4395.36
             3.20          3.40         42.84         46.05       9027.56
             3.40          3.60         42.84         46.05      18837.26
             3.60          3.80         42.84         46.05      41437.24
             3.80          4.00         42.84         46.05      65931.43
             4.00          4.20         42.84         46.05     112688.69
             4.20          4.40         42.84         46.05     200095.65
             4.40          4.60         42.84         46.05     314053.54
             4.60          4.80         42.84         46.05     437379.06
             4.80          5.00         42.84         46.05     592045.50
             5.00          5.20         42.84         46.05     740477.50
             5.20          5.40         42.84         46.05     904104.34
             5.40          5.60         42.84         46.05    1027216.64
             5.60          5.80         42.84         46.05    1078167.19
             5.80          6.00         42.84         46.05    1221215.47
             6.00          6.20         42.84         46.05     910857.13
             6.20          6.40         42.84         46.05     836064.89
             6.40          6.60         42.84         46.05     686217.29
             6.60          6.80         42.84         46.05     327420.71
             6.80          7.00         42.84         46.05     319362.97
             7.00          7.20         42.84         46.05     203531.57
             7.20          7.40         42.84         46.05     111877.87
             7.40          7.60         42.84         46.05      77754.68
             7.60          7.80         42.84         46.05      43883.97
             7.80          8.00         42.84         46.05       3937.09
             8.00          8.20         42.84         46.05      11986.08
             8.20          8.40         42.84         46.05          0.00
             8.40          8.60         42.84         46.05          0.00
             8.60          8.80         42.84         46.05          0.00
             8.80          9.00         42.84         46.05          0.00
             9.00          9.20         42.84         46.05          0.00
             9.20          9.40         42.84         46.05          0.00
             9.40          9.60         42.84         46.05          0.00
             9.60          9.80         42.84         46.05          0.00
             9.80         10.00         42.84         46.05          0.00
             2.00          2.20         46.05         49.46         16.94
             2.20          2.40         46.05         49.46         65.58
             2.40          2.60         46.05         49.46        208.66
             2.60          2.80         46.05         49.46        743.99
             2.80          3.00         46.05         49.46       1711.50
             3.00          3.20         46.05         49.46       3815.14
             3.20          3.40         46.05         49.46       9472.44
             3.40          3.60         46.05         49.46      18684.58
             3.60          3.80         46.05         49.46      37599.52
             3.80          4.00         46.05         49.46      69085.48
             4.00          4.20         46.05         49.46     113004.05
             4.20          4.40         46.05         49.46     195147.16
             4.40          4.60         46.05         49.46     311553.61
             4.60          4.80         46.05         49.46     430101.50
             4.80          5.00         46.05         49.46     584654.07
             5.00          5.20         46.05         49.46     685775.86
             5.20          5.40         46.05         49.46     811335.64
             5.40          5.60         46.05         49.46     992180.53
             5.60          5.80         46.05         49.46    1016718.89
             5.80          6.00         46.05         49.46    1127407.04
             6.00          6.20         46.05         49.46     971981.44
             6.20          6.40         46.05         49.46     674521.44
             6.40          6.60         46.05         49.46     417931.63
             6.60          6.80         46.05         49.46     352130.35
             6.80          7.00         46.05         49.46     304829.38
             7.00          7.20         46.05         49.46     186035.91
             7.20          7.40         46.05         49.46      33543.60
             7.40          7.60         46.05         49.46      86358.67
             7.60          7.80         46.05         49.46      11171.13
             7.80          8.00         46.05         49.46          0.00
             8.00          8.20         46.05         49.46       7622.10
             8.20          8.40         46.05         49.46       1589.52
             8.40          8.60         46.05         49.46      11260.64
             8.60          8.80         46.05         49.46          0.00
             8.80          9.00         46.05         49.46          0.00
             9.00          9.20         46.05         49.46          0.00
             9.20          9.40         46.05         49.46          0.00
             9.40          9.60         46.05         49.46          0.00
             9.60          9.80         46.05         49.46          0.00
             9.80         10.00         46.05         49.46          0.00
             2.00          2.20         49.46         53.13         15.02
             2.20          2.40         49.46         53.13         53.70
             2.40          2.60         49.46         53.13        234.79
             2.60          2.80         49.46         53.13        702.14
             2.80          3.00         49.46         53.13       1716.16
             3.00          3.20         49.46         53.13       3821.04
             3.20          3.40         49.46         53.13       9382.40
             3.40          3.60         49.46         53.13      19638.07
             3.60          3.80         49.46         53.13      35557.23
             3.80          4.00         49.46         53.13      71453.04
             4.00          4.20         49.46         53.13     122703.36
             4.20          4.40         49.46         53.13     181656.20
             4.40          4.60         49.46         53.13     295521.38
             4.60          4.80         49.46         53.13     387981.17
             4.80          5.00         49.46         53.13     569064.11
             5.00          5.20         49.46         53.13     731489.57
             5.20          5.40         49.46         53.13     792881.73
             5.40          5.60         49.46         53.13     924461.24
             5.60          5.80         49.46         53.13     995758.37
             5.80          6.00         49.46         53.13     923370.37
             6.00          6.20         49.46         53.13     757576.89
             6.20          6.40         49.46         53.13     596991.12
             6.40          6.60         49.46         53.13     488253.30
             6.60          6.80         49.46         53.13     298407.76
             6.80          7.00         49.46         53.13     243919.31
             7.00          7.20         49.46         53.13      79278.17
             7.20          7.40         49.46         53.13      36263.37
             7.40          7.60         49.46         53.13      35219.20
             7.60          7.80         49.46         53.13      16949.82
             7.80          8.00         49.46         53.13          0.00
             8.00          8.20         49.46         53.13          0.00
             8.20          8.40         49.46         53.13          0.00
             8.40          8.60         49.46         53.13          0.00
             8.60          8.80         49.46         53.13       1652.69
             8.80          9.00         49.46         53.13          0.00
             9.00          9.20         49.46         53.13          0.00
             9.20          9.40         49.46         53.13          0.00
             9.40          9.60         49.46         53.13          0.00
             9.60          9.80         49.46         53.13          0.00
             9.80         10.00         49.46         53.13          0.00
             2.00          2.20         53.13         57.14         13.10
             2.20          2.40         53.13         57.14         53.72
             2.40          2.60         53.13         57.14        224.03
