#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             3.40          3.60          9.21         11.54       4056.66
             3.60          3.80          9.21         11.54      12238.79
             3.80          4.00          9.21         11.54      27212.78
             4.00          4.20          9.21         11.54      56974.08
             4.20          4.40          9.21         11.54     119961.93
             4.40          4.60          9.21         11.54     219111.94
             4.60          4.80          9.21         11.54     364868.19
             4.80          5.00          9.21         11.54     592464.09
             5.00          5.20          9.21         11.54     904482.68
             5.20          5.40          9.21         11.54    1245929.73
             5.40          5.60          9.21         11.54    1869267.72
             5.60          5.80          9.21         11.54    2413311.16
             5.80          6.00          9.21         11.54    2919273.02
             6.00          6.20          9.21         11.54    3859568.35
             6.20          6.40          9.21         11.54    4883969.94
             6.40          6.60          9.21         11.54    5943227.55
             6.60          6.80          9.21         11.54    6400594.24
             6.80          7.00          9.21         11.54    6700296.10
             7.00          7.20          9.21         11.54    7550249.64
             7.20          7.40          9.21         11.54    7447632.87
             7.40          7.60          9.21         11.54    7429817.29
             7.60          7.80          9.21         11.54    6081131.57
             7.80          8.00          9.21         11.54    5630375.71
             8.00          8.20          9.21         11.54    4806752.58
             8.20          8.40          9.21         11.54    4989217.23
             8.40          8.60          9.21         11.54    2966468.34
             8.60          8.80          9.21         11.54    1118517.18
             8.80          9.00          9.21         11.54     657997.67
             9.00          9.20          9.21         11.54     972858.38
             9.20          9.40          9.21         11.54     193505.31
             9.40          9.60          9.21         11.54          0.00
             9.60          9.80          9.21         11.54     324744.35
             9.80         10.00          9.21         11.54      25252.77
             2.00          2.20         11.54         13.89          0.25
             2.20          2.40         11.54         13.89          3.57
             2.40          2.60         11.54         13.89         15.29
             2.60          2.80         11.54         13.89         69.85
             2.80          3.00         11.54         13.89        264.90
             3.00          3.20         11.54         13.89        697.35
             3.20          3.40         11.54         13.89       1652.44
             3.40          3.60         11.54         13.89       4768.03
             3.60          3.80         11.54         13.89      12988.74
             3.80          4.00         11.54         13.89      31918.16
             4.00          4.20         11.54         13.89      66347.07
             4.20          4.40         11.54         13.89     117940.63
             4.40          4.60         11.54         13.89     221410.14
             4.60          4.80         11.54         13.89     361730.45
             4.80          5.00         11.54         13.89     514684.02
             5.00          5.20         11.54         13.89     801873.27
             5.20          5.40         11.54         13.89    1232090.73
             5.40          5.60         11.54         13.89    1629009.20
             5.60          5.80         11.54         13.89    2268047.88
             5.80          6.00         11.54         13.89    2668326.32
             6.00          6.20         11.54         13.89    3460764.60
             6.20          6.40         11.54         13.89    4097694.39
             6.40          6.60         11.54         13.89    4532456.19
             6.60          6.80         11.54         13.89    5178768.96
             6.80          7.00         11.54         13.89    4882558.79
             7.00          7.20         11.54         13.89    5575227.51
             7.20          7.40         11.54         13.89    5026675.91
             7.40          7.60         11.54         13.89    5220841.92
             7.60          7.80         11.54         13.89    4220461.03
             7.80          8.00         11.54         13.89    4281989.28
             8.00          8.20         11.54         13.89    2920979.90
             8.20          8.40         11.54         13.89    2312958.50
             8.40          8.60         11.54         13.89    2624305.69
             8.60          8.80         11.54         13.89     878082.17
             8.80          9.00         11.54         13.89     523248.86
             9.00          9.20         11.54         13.89     629629.66
             9.20          9.40         11.54         13.89          0.00
             9.40          9.60         11.54         13.89      12678.70
             9.60          9.80         11.54         13.89     147146.79
             9.80         10.00         11.54         13.89          0.00
             2.00          2.20         13.89         16.26          0.00
             2.20          2.40         13.89         16.26          4.62
             2.40          2.60         13.89         16.26         16.26
             2.60          2.80         13.89         16.26         75.42
             2.80          3.00         13.89         16.26        182.51
             3.00          3.20         13.89         16.26        608.73
             3.20          3.40         13.89         16.26       2043.16
             3.40          3.60         13.89         16.26       6080.32
             3.60          3.80         13.89         16.26      14548.90
             3.80          4.00         13.89         16.26      32105.74
             4.00          4.20         13.89         16.26      64683.46
             4.20          4.40         13.89         16.26     126543.95
             4.40          4.60         13.89         16.26     205776.71
             4.60          4.80         13.89         16.26     340714.52
             4.80          5.00         13.89         16.26     548891.79
             5.00          5.20         13.89         16.26     781206.86
             5.20          5.40         13.89         16.26    1137165.69
             5.40          5.60         13.89         16.26    1596975.83
             5.60          5.80         13.89         16.26    1872314.48
             5.80          6.00         13.89         16.26    2502849.19
             6.00          6.20         13.89         16.26    2842591.37
             6.20          6.40         13.89         16.26    3469055.62
             6.40          6.60         13.89         16.26    3890208.95
             6.60          6.80         13.89         16.26    3884307.72
             6.80          7.00         13.89         16.26    4220786.20
             7.00          7.20         13.89         16.26    4082780.17
             7.20          7.40         13.89         16.26    4153340.82
             7.40          7.60         13.89         16.26    3960615.68
             7.60          7.80         13.89         16.26    3458853.51
             7.80          8.00         13.89         16.26    2495069.21
             8.00          8.20         13.89         16.26    1489639.44
             8.20          8.40         13.89         16.26    1383877.56
             8.40          8.60         13.89         16.26     383736.89
             8.60          8.80         13.89         16.26     328459.77
             8.80          9.00         13.89         16.26     555445.73
             9.00          9.20         13.89         16.26      77504.73
             9.20          9.40         13.89         16.26          0.00
             9.40          9.60         13.89         16.26          0.00
             9.60          9.80         13.89         16.26      68399.89
             9.80         10.00         13.89         16.26          0.00
             2.00          2.20         16.26         18.66          0.19
             2.20          2.40         16.26         18.66          2.18
             2.40          2.60         16.26         18.66         16.98
             2.60          2.80         16.26         18.66         68.25
             2.80          3.00         16.26         18.66        284.43
             3.00          3.20         16.26         18.66        640.82
             3.20          3.40         16.26         18.66       2094.33
             3.40          3.60         16.26         18.66       7105.44
             3.60          3.80         16.26         18.66      14766.09
             3.80          4.00         16.26         18.66      32206.32
             4.00          4.20         16.26         18.66      63117.76
             4.20          4.40         16.26         18.66     112024.50
             4.40          4.60         16.26         18.66     188748.33
             4.60          4.80         16.26         18.66     314359.69
             4.80          5.00         16.26         18.66     524374.95
             5.00          5.20         16.26         18.66     771783.75
             5.20          5.40         16.26         18.66    1016341.30
             5.40          5.60         16.26         18.66    1302336.29
             5.60          5.80         16.26         18.66    1651449.83
             5.80          6.00         16.26         18.66    2070487.10
             6.00          6.20         16.26         18.66    2451744.69
             6.20          6.40         16.26         18.66    2598520.42
             6.40          6.60         16.26         18.66    3034233.51
             6.60          6.80         16.26         18.66    3673489.89
             6.80          7.00         16.26         18.66    3132934.37
             7.00          7.20         16.26         18.66    2709940.39
             7.20          7.40         16.26         18.66    3287013.59
             7.40          7.60         16.26         18.66    2337496.29
             7.60          7.80         16.26         18.66    1654650.77
             7.80          8.00         16.26         18.66    1377569.14
             8.00          8.20         16.26         18.66     527148.87
             8.20          8.40         16.26         18.66     360483.68
             8.40          8.60         16.26         18.66     452840.97
             8.60          8.80         16.26         18.66      53464.71
             8.80          9.00         16.26         18.66      77594.54
             9.00          9.20         16.26         18.66      25291.98
             9.20          9.40         16.26         18.66      37143.72
             9.40          9.60         16.26         18.66     126091.40
             9.60          9.80         16.26         18.66          0.00
             9.80         10.00         16.26         18.66      74881.94
             2.00          2.20         18.66         21.10          0.84
             2.20          2.40         18.66         21.10          2.84
             2.40          2.60         18.66         21.10         20.48
             2.60          2.80         18.66         21.10         80.46
             2.80          3.00         18.66         21.10        246.55
             3.00          3.20         18.66         21.10        664.46
             3.20          3.40         18.66         21.10       2525.07
             3.40          3.60         18.66         21.10       6403.96
             3.60          3.80         18.66         21.10      14607.89
             3.80          4.00         18.66         21.10      32521.97
             4.00          4.20         18.66         21.10      63558.12
             4.20          4.40         18.66         21.10     111910.98
             4.40          4.60         18.66         21.10     187927.34
             4.60          4.80         18.66         21.10     304236.22
             4.80          5.00         18.66         21.10     464322.09
             5.00          5.20         18.66         21.10     697253.56
             5.20          5.40         18.66         21.10     959186.08
             5.40          5.60         18.66         21.10    1265317.50
             5.60          5.80         18.66         21.10    1412026.61
             5.80          6.00         18.66         21.10    1797596.41
             6.00          6.20         18.66         21.10    2141001.01
             6.20          6.40         18.66         21.10    2251922.05
             6.40          6.60         18.66         21.10    2845302.65
             6.60          6.80         18.66         21.10    2653161.19
             6.80          7.00         18.66         21.10    2975103.84
             7.00          7.20         18.66         21.10    2609156.05
             7.20          7.40         18.66         21.10    1765786.21
             7.40          7.60         18.66         21.10    1761795.73
             7.60          7.80         18.66         21.10    1049051.09
             7.80          8.00         18.66         21.10     801478.22
             8.00          8.20         18.66         21.10     772211.74
             8.20          8.40         18.66         21.10     357393.02
             8.40          8.60         18.66         21.10      13146.57
             8.60          8.80         18.66         21.10      96644.20
             8.80          9.00         18.66         21.10          0.00
             9.00          9.20         18.66         21.10      11677.05
             9.20          9.40         18.66         21.10          0.00
             9.40          9.60         18.66         21.10          0.00
             9.60          9.80         18.66         21.10          0.00
             9.80         10.00         18.66         21.10          0.00
             2.00          2.20         21.10         23.58          0.45
             2.20          2.40         21.10         23.58          1.31
             2.40          2.60         21.10         23.58         19.21
             2.60          2.80         21.10         23.58         59.37
             2.80          3.00         21.10         23.58        216.60
             3.00          3.20         21.10         23.58        956.84
             3.20          3.40         21.10         23.58       2500.63
             3.40          3.60         21.10         23.58       6487.31
             3.60          3.80         21.10         23.58      14573.43
             3.80          4.00         21.10         23.58      31754.09
             4.00          4.20         21.10         23.58      61893.84
             4.20          4.40         21.10         23.58     100912.22
             4.40          4.60         21.10         23.58     218787.73
             4.60          4.80         21.10         23.58     307578.11
             4.80          5.00         21.10         23.58     465641.15
             5.00          5.20         21.10         23.58     626201.16
             5.20          5.40         21.10         23.58     857324.80
             5.40          5.60         21.10         23.58    1255623.46
             5.60          5.80         21.10         23.58    1458025.01
             5.80          6.00         21.10         23.58    1618932.72
             6.00          6.20         21.10         23.58    1814487.43
             6.20          6.40         21.10         23.58    2151687.67
             6.40          6.60         21.10         23.58    2330875.90
             6.60          6.80         21.10         23.58    2138571.53
             6.80          7.00         21.10         23.58    1985970.81
             7.00          7.20         21.10         23.58    1713073.47
             7.20          7.40         21.10         23.58    1242037.49
             7.40          7.60         21.10         23.58    1395006.00
             7.60          7.80         21.10         23.58     678249.35
             7.80          8.00         21.10         23.58     335918.96
             8.00          8.20         21.10         23.58      78851.31
             8.20          8.40         21.10         23.58      46392.06
             8.40          8.60         21.10         23.58      37441.77
             8.60          8.80         21.10         23.58      18572.39
             8.80          9.00         21.10         23.58          0.00
             9.00          9.20         21.10         23.58      20801.07
             9.20          9.40         21.10         23.58      33282.54
             9.40          9.60         21.10         23.58      33393.26
             9.60          9.80         21.10         23.58          0.00
             9.80         10.00         21.10         23.58          0.00
             2.00          2.20         23.58         26.10          0.22
             2.20          2.40         23.58         26.10          3.01
             2.40          2.60         23.58         26.10         22.28
             2.60          2.80         23.58         26.10         64.46
             2.80          3.00         23.58         26.10        263.82
             3.00          3.20         23.58         26.10        850.47
             3.20          3.40         23.58         26.10       2368.59
             3.40          3.60         23.58         26.10       5727.33
             3.60          3.80         23.58         26.10      14215.94
             3.80          4.00         23.58         26.10      27653.20
             4.00          4.20         23.58         26.10      60255.71
             4.20          4.40         23.58         26.10     101771.27
             4.40          4.60         23.58         26.10     160907.46
             4.60          4.80         23.58         26.10     300206.42
             4.80          5.00         23.58         26.10     448197.36
             5.00          5.20         23.58         26.10     562225.81
             5.20          5.40         23.58         26.10     814041.39
             5.40          5.60         23.58         26.10    1031620.29
             5.60          5.80         23.58         26.10    1260118.01
             5.80          6.00         23.58         26.10    1428452.77
             6.00          6.20         23.58         26.10    1502275.67
             6.20          6.40         23.58         26.10    1585969.45
             6.40          6.60         23.58         26.10    1579364.21
             6.60          6.80         23.58         26.10    1372639.14
             6.80          7.00         23.58         26.10    1467888.80
             7.00          7.20         23.58         26.10    1353504.21
             7.20          7.40         23.58         26.10    1114469.68
             7.40          7.60         23.58         26.10     327901.99
             7.60          7.80         23.58         26.10     412517.86
             7.80          8.00         23.58         26.10     261586.85
             8.00          8.20         23.58         26.10      12096.36
             8.20          8.40         23.58         26.10          0.00
             8.40          8.60         23.58         26.10      56319.98
             8.60          8.80         23.58         26.10          0.00
             8.80          9.00         23.58         26.10          0.00
             9.00          9.20         23.58         26.10          0.00
             9.20          9.40         23.58         26.10          0.00
             9.40          9.60         23.58         26.10          0.00
             9.60          9.80         23.58         26.10          0.00
             9.80         10.00         23.58         26.10          0.00
             2.00          2.20         26.10         28.69          0.41
             2.20          2.40         26.10         28.69          4.67
             2.40          2.60         26.10         28.69         19.25
             2.60          2.80         26.10         28.69         74.39
             2.80          3.00         26.10         28.69        345.91
             3.00          3.20         26.10         28.69        829.62
             3.20          3.40         26.10         28.69       2491.23
             3.40          3.60         26.10         28.69       6533.07
             3.60          3.80         26.10         28.69      13411.36
             3.80          4.00         26.10         28.69      31712.45
             4.00          4.20         26.10         28.69      68598.47
             4.20          4.40         26.10         28.69     106187.67
             4.40          4.60         26.10         28.69     170064.08
             4.60          4.80         26.10         28.69     287209.17
             4.80          5.00         26.10         28.69     427778.65
             5.00          5.20         26.10         28.69     568576.81
             5.20          5.40         26.10         28.69     809137.34
             5.40          5.60         26.10         28.69     889607.67
             5.60          5.80         26.10         28.69    1122313.67
             5.80          6.00         26.10         28.69    1277087.76
             6.00          6.20         26.10         28.69    1395551.80
             6.20          6.40         26.10         28.69    1389456.46
             6.40          6.60         26.10         28.69    1333730.46
             6.60          6.80         26.10         28.69    1037774.36
             6.80          7.00         26.10         28.69    1148834.75
             7.00          7.20         26.10         28.69     923041.86
             7.20          7.40         26.10         28.69     521851.94
             7.40          7.60         26.10         28.69     413411.29
             7.60          7.80         26.10         28.69     205673.30
             7.80          8.00         26.10         28.69       3100.63
             8.00          8.20         26.10         28.69      24142.63
             8.20          8.40         26.10         28.69      43758.63
             8.40          8.60         26.10         28.69       7695.75
             8.60          8.80         26.10         28.69          0.00
             8.80          9.00         26.10         28.69       3963.51
             9.00          9.20         26.10         28.69          0.00
             9.20          9.40         26.10         28.69      40422.76
             9.40          9.60         26.10         28.69          0.00
             9.60          9.80         26.10         28.69          0.00
             9.80         10.00         26.10         28.69          0.00
             2.00          2.20         28.69         31.33          0.26
             2.20          2.40         28.69         31.33          3.71
             2.40          2.60         28.69         31.33         15.94
             2.60          2.80         28.69         31.33         93.40
             2.80          3.00         28.69         31.33        301.02
             3.00          3.20         28.69         31.33        965.59
             3.20          3.40         28.69         31.33       2366.61
             3.40          3.60         28.69         31.33       6542.76
             3.60          3.80         28.69         31.33      14427.86
             3.80          4.00         28.69         31.33      30488.40
             4.00          4.20         28.69         31.33      59943.70
             4.20          4.40         28.69         31.33     112119.38
             4.40          4.60         28.69         31.33     172091.93
             4.60          4.80         28.69         31.33     261062.53
             4.80          5.00         28.69         31.33     399631.75
             5.00          5.20         28.69         31.33     483662.70
             5.20          5.40         28.69         31.33     669222.11
             5.40          5.60         28.69         31.33     985597.44
             5.60          5.80         28.69         31.33     974416.57
             5.80          6.00         28.69         31.33     979582.04
             6.00          6.20         28.69         31.33    1376267.64
             6.20          6.40         28.69         31.33    1192673.43
             6.40          6.60         28.69         31.33    1231615.66
             6.60          6.80         28.69         31.33    1210392.45
             6.80          7.00         28.69         31.33     700735.43
             7.00          7.20         28.69         31.33     617643.35
             7.20          7.40         28.69         31.33     502273.84
             7.40          7.60         28.69         31.33     168444.16
             7.60          7.80         28.69         31.33     162745.28
             7.80          8.00         28.69         31.33       5735.08
             8.00          8.20         28.69         31.33      30226.09
             8.20          8.40         28.69         31.33          0.00
             8.40          8.60         28.69         31.33      40469.86
             8.60          8.80         28.69         31.33          0.00
             8.80          9.00         28.69         31.33       7691.93
             9.00          9.20         28.69         31.33          0.00
             9.20          9.40         28.69         31.33       2544.07
             9.40          9.60         28.69         31.33          0.00
             9.60          9.80         28.69         31.33          0.00
             9.80         10.00         28.69         31.33          0.00
             2.00          2.20         31.33         34.06          0.74
             2.20          2.40         31.33         34.06          3.70
             2.40          2.60         31.33         34.06         14.48
             2.60          2.80         31.33         34.06         96.14
             2.80          3.00         31.33         34.06        348.66
             3.00          3.20         31.33         34.06       1041.59
             3.20          3.40         31.33         34.06       2734.48
             3.40          3.60         31.33         34.06       6849.79
             3.60          3.80         31.33         34.06      14955.33
             3.80          4.00         31.33         34.06      26655.28
             4.00          4.20         31.33         34.06      53745.11
             4.20          4.40         31.33         34.06      97162.92
             4.40          4.60         31.33         34.06     147767.74
             4.60          4.80         31.33         34.06     239799.98
             4.80          5.00         31.33         34.06     322869.77
             5.00          5.20         31.33         34.06     485745.79
             5.20          5.40         31.33         34.06     698552.15
             5.40          5.60         31.33         34.06     860979.74
             5.60          5.80         31.33         34.06     889900.99
             5.80          6.00         31.33         34.06     978925.59
             6.00          6.20         31.33         34.06    1137230.34
             6.20          6.40         31.33         34.06    1078933.81
             6.40          6.60         31.33         34.06     803198.79
             6.60          6.80         31.33         34.06     588873.02
             6.80          7.00         31.33         34.06     643758.92
             7.00          7.20         31.33         34.06     230475.18
             7.20          7.40         31.33         34.06     266619.13
             7.40          7.60         31.33         34.06     325446.66
             7.60          7.80         31.33         34.06      36373.12
             7.80          8.00         31.33         34.06      26022.81
             8.00          8.20         31.33         34.06      33722.36
             8.20          8.40         31.33         34.06       6364.33
             8.40          8.60         31.33         34.06          0.00
             8.60          8.80         31.33         34.06          0.00
             8.80          9.00         31.33         34.06          0.00
             9.00          9.20         31.33         34.06          0.00
             9.20          9.40         31.33         34.06          0.00
             9.40          9.60         31.33         34.06          0.00
             9.60          9.80         31.33         34.06          0.00
             9.80         10.00         31.33         34.06          0.00
             2.00          2.20         34.06         36.87          1.04
             2.20          2.40         34.06         36.87          4.63
             2.40          2.60         34.06         36.87         18.27
             2.60          2.80         34.06         36.87        107.15
             2.80          3.00         34.06         36.87        329.02
             3.00          3.20         34.06         36.87       1215.47
             3.20          3.40         34.06         36.87       3046.20
             3.40          3.60         34.06         36.87       7074.64
             3.60          3.80         34.06         36.87      13607.66
             3.80          4.00         34.06         36.87      29020.95
             4.00          4.20         34.06         36.87      54547.62
             4.20          4.40         34.06         36.87      93567.49
             4.40          4.60         34.06         36.87     166921.15
             4.60          4.80         34.06         36.87     220908.74
             4.80          5.00         34.06         36.87     389142.32
             5.00          5.20         34.06         36.87     464715.25
             5.20          5.40         34.06         36.87     613951.61
             5.40          5.60         34.06         36.87     583517.13
             5.60          5.80         34.06         36.87     808137.21
             5.80          6.00         34.06         36.87     950301.61
             6.00          6.20         34.06         36.87     938913.66
             6.20          6.40         34.06         36.87     730112.21
             6.40          6.60         34.06         36.87     666658.15
             6.60          6.80         34.06         36.87     420597.81
             6.80          7.00         34.06         36.87     228552.71
             7.00          7.20         34.06         36.87     252516.89
             7.20          7.40         34.06         36.87      96042.70
             7.40          7.60         34.06         36.87      30174.46
             7.60          7.80         34.06         36.87     163517.60
             7.80          8.00         34.06         36.87      73319.24
             8.00          8.20         34.06         36.87       6382.68
             8.20          8.40         34.06         36.87          0.00
             8.40          8.60         34.06         36.87      34575.96
             8.60          8.80         34.06         36.87          0.00
             8.80          9.00         34.06         36.87          0.00
             9.00          9.20         34.06         36.87          0.00
             9.20          9.40         34.06         36.87          0.00
             9.40          9.60         34.06         36.87          0.00
             9.60          9.80         34.06         36.87          0.00
             9.80         10.00         34.06         36.87          0.00
             2.00          2.20         36.87         39.79          0.00
             2.20          2.40         36.87         39.79          2.97
             2.40          2.60         36.87         39.79         21.25
             2.60          2.80         36.87         39.79        104.99
             2.80          3.00         36.87         39.79        306.21
             3.00          3.20         36.87         39.79       1166.56
             3.20          3.40         36.87         39.79       2746.92
             3.40          3.60         36.87         39.79       6302.30
             3.60          3.80         36.87         39.79      14570.56
             3.80          4.00         36.87         39.79      30078.97
             4.00          4.20         36.87         39.79      52953.03
             4.20          4.40         36.87         39.79      90872.39
             4.40          4.60         36.87         39.79     150063.57
             4.60          4.80         36.87         39.79     221033.65
             4.80          5.00         36.87         39.79     316565.26
             5.00          5.20         36.87         39.79     447288.06
             5.20          5.40         36.87         39.79     558818.16
             5.40          5.60         36.87         39.79     662450.59
             5.60          5.80         36.87         39.79     695499.11
             5.80          6.00         36.87         39.79     774890.47
             6.00          6.20         36.87         39.79     726689.32
             6.20          6.40         36.87         39.79     697064.97
             6.40          6.60         36.87         39.79     515707.06
             6.60          6.80         36.87         39.79     364312.76
             6.80          7.00         36.87         39.79     255030.93
             7.00          7.20         36.87         39.79     178159.18
             7.20          7.40         36.87         39.79      36393.82
             7.40          7.60         36.87         39.79      91806.05
             7.60          7.80         36.87         39.79      65273.33
             7.80          8.00         36.87         39.79      19167.19
             8.00          8.20         36.87         39.79          0.00
             8.20          8.40         36.87         39.79          0.00
             8.40          8.60         36.87         39.79          0.00
             8.60          8.80         36.87         39.79          0.00
             8.80          9.00         36.87         39.79          0.00
             9.00          9.20         36.87         39.79          0.00
             9.20          9.40         36.87         39.79          0.00
             9.40          9.60         36.87         39.79          0.00
             9.60          9.80         36.87         39.79          0.00
             9.80         10.00         36.87         39.79          0.00
             2.00          2.20         39.79         42.84          0.46
             2.20          2.40         39.79         42.84          1.87
             2.40          2.60         39.79         42.84         18.28
             2.60          2.80         39.79         42.84         90.99
             2.80          3.00         39.79         42.84        355.64
             3.00          3.20         39.79         42.84       1139.96
             3.20          3.40         39.79         42.84       2751.77
             3.40          3.60         39.79         42.84       8156.86
             3.60          3.80         39.79         42.84      13970.87
             3.80          4.00         39.79         42.84      32693.53
             4.00          4.20         39.79         42.84      55677.36
             4.20          4.40         39.79         42.84      90691.40
             4.40          4.60         39.79         42.84     145665.59
             4.60          4.80         39.79         42.84     207258.40
             4.80          5.00         39.79         42.84     297165.45
             5.00          5.20         39.79         42.84     413932.37
             5.20          5.40         39.79         42.84     563382.20
             5.40          5.60         39.79         42.84     747939.50
             5.60          5.80         39.79         42.84     540268.52
             5.80          6.00         39.79         42.84     670649.44
             6.00          6.20         39.79         42.84     591819.03
             6.20          6.40         39.79         42.84     577056.69
             6.40          6.60         39.79         42.84     485127.63
             6.60          6.80         39.79         42.84     411578.34
             6.80          7.00         39.79         42.84     219970.48
             7.00          7.20         39.79         42.84     145974.14
             7.20          7.40         39.79         42.84      97812.12
             7.40          7.60         39.79         42.84      49353.54
             7.60          7.80         39.79         42.84     102530.94
             7.80          8.00         39.79         42.84       6205.40
             8.00          8.20         39.79         42.84       2532.91
             8.20          8.40         39.79         42.84          0.00
             8.40          8.60         39.79         42.84          0.00
             8.60          8.80         39.79         42.84          0.00
             8.80          9.00         39.79         42.84          0.00
             9.00          9.20         39.79         42.84          0.00
             9.20          9.40         39.79         42.84          0.00
             9.40          9.60         39.79         42.84          0.00
             9.60          9.80         39.79         42.84          0.00
             9.80         10.00         39.79         42.84          0.00
             2.00          2.20         42.84         46.05          0.79
             2.20          2.40         42.84         46.05          3.37
             2.40          2.60         42.84         46.05         20.25
             2.60          2.80         42.84         46.05        143.72
             2.80          3.00         42.84         46.05        372.43
             3.00          3.20         42.84         46.05       1436.42
             3.20          3.40         42.84         46.05       3225.99
             3.40          3.60         42.84         46.05       7110.87
             3.60          3.80         42.84         46.05      13617.60
             3.80          4.00         42.84         46.05      27338.80
             4.00          4.20         42.84         46.05      54939.56
             4.20          4.40         42.84         46.05      82026.88
             4.40          4.60         42.84         46.05     132911.47
             4.60          4.80         42.84         46.05     213566.23
             4.80          5.00         42.84         46.05     297152.26
             5.00          5.20         42.84         46.05     383964.64
             5.20          5.40         42.84         46.05     487137.24
             5.40          5.60         42.84         46.05     515770.70
             5.60          5.80         42.84         46.05     642158.77
             5.80          6.00         42.84         46.05     561210.39
             6.00          6.20         42.84         46.05     596495.91
             6.20          6.40         42.84         46.05     464006.28
             6.40          6.60         42.84         46.05     506330.83
             6.60          6.80         42.84         46.05     292774.54
             6.80          7.00         42.84         46.05     140160.26
             7.00          7.20         42.84         46.05      71895.81
             7.20          7.40         42.84         46.05      85374.59
             7.40          7.60         42.84         46.05      57035.44
             7.60          7.80         42.84         46.05     109500.35
             7.80          8.00         42.84         46.05          0.00
             8.00          8.20         42.84         46.05          0.00
             8.20          8.40         42.84         46.05      20190.49
             8.40          8.60         42.84         46.05          0.00
             8.60          8.80         42.84         46.05       5594.28
             8.80          9.00         42.84         46.05          0.00
             9.00          9.20         42.84         46.05          0.00
             9.20          9.40         42.84         46.05          0.00
             9.40          9.60         42.84         46.05          0.00
             9.60          9.80         42.84         46.05          0.00
             9.80         10.00         42.84         46.05          0.00
             2.00          2.20         46.05         49.46          1.29
             2.20          2.40         46.05         49.46          4.15
             2.40          2.60         46.05         49.46         31.14
             2.60          2.80         46.05         49.46        129.05
             2.80          3.00         46.05         49.46        417.48
             3.00          3.20         46.05         49.46       1396.87
             3.20          3.40         46.05         49.46       2934.03
             3.40          3.60         46.05         49.46       7594.06
             3.60          3.80         46.05         49.46      12959.77
             3.80          4.00         46.05         49.46      31793.22
             4.00          4.20         46.05         49.46      53353.02
             4.20          4.40         46.05         49.46      90699.94
             4.40          4.60         46.05         49.46     134490.75
             4.60          4.80         46.05         49.46     184784.81
             4.80          5.00         46.05         49.46     286025.73
             5.00          5.20         46.05         49.46     326841.28
             5.20          5.40         46.05         49.46     400879.47
             5.40          5.60         46.05         49.46     499338.52
             5.60          5.80         46.05         49.46     480337.07
             5.80          6.00         46.05         49.46     475275.42
             6.00          6.20         46.05         49.46     447333.86
             6.20          6.40         46.05         49.46     433211.41
             6.40          6.60         46.05         49.46     294761.25
             6.60          6.80         46.05         49.46     251547.63
             6.80          7.00         46.05         49.46     120705.30
             7.00          7.20         46.05         49.46       6241.08
             7.20          7.40         46.05         49.46     141151.57
             7.40          7.60         46.05         49.46          0.00
             7.60          7.80         46.05         49.46          0.00
             7.80          8.00         46.05         49.46          0.00
             8.00          8.20         46.05         49.46       4302.03
             8.20          8.40         46.05         49.46          0.00
             8.40          8.60         46.05         49.46          0.00
             8.60          8.80         46.05         49.46          0.00
             8.80          9.00         46.05         49.46          0.00
             9.00          9.20         46.05         49.46          0.00
             9.20          9.40         46.05         49.46          0.00
             9.40          9.60         46.05         49.46          0.00
             9.60          9.80         46.05         49.46          0.00
             9.80         10.00         46.05         49.46          0.00
             2.00          2.20         49.46         53.13          1.15
             2.20          2.40         49.46         53.13          5.11
             2.40          2.60         49.46         53.13         29.27
             2.60          2.80         49.46         53.13        164.16
             2.80          3.00         49.46         53.13        509.41
             3.00          3.20         49.46         53.13       1203.51
             3.20          3.40         49.46         53.13       2851.48
             3.40          3.60         49.46         53.13       7483.21
             3.60          3.80         49.46         53.13      15350.01
             3.80          4.00         49.46         53.13      29590.85
             4.00          4.20         49.46         53.13      51247.64
             4.20          4.40         49.46         53.13      73651.75
             4.40          4.60         49.46         53.13     121590.11
             4.60          4.80         49.46         53.13     187790.95
             4.80          5.00         49.46         53.13     267204.58
             5.00          5.20         49.46         53.13     327530.56
             5.20          5.40         49.46         53.13     384256.21
             5.40          5.60         49.46         53.13     379508.08
             5.60          5.80         49.46         53.13     420269.30
             5.80          6.00         49.46         53.13     473175.40
             6.00          6.20         49.46         53.13     414839.43
             6.20          6.40         49.46         53.13     311691.66
             6.40          6.60         49.46         53.13     295607.40
             6.60          6.80         49.46         53.13     168981.96
             6.80          7.00         49.46         53.13      59986.21
             7.00          7.20         49.46         53.13      20430.27
             7.20          7.40         49.46         53.13      24845.10
             7.40          7.60         49.46         53.13      29134.40
             7.60          7.80         49.46         53.13          0.00
             7.80          8.00         49.46         53.13          0.00
             8.00          8.20         49.46         53.13          0.00
             8.20          8.40         49.46         53.13          0.00
             8.40          8.60         49.46         53.13       3128.61
             8.60          8.80         49.46         53.13          0.00
             8.80          9.00         49.46         53.13          0.00
             9.00          9.20         49.46         53.13          0.00
             9.20          9.40         49.46         53.13          0.00
             9.40          9.60         49.46         53.13          0.00
             9.60          9.80         49.46         53.13          0.00
             9.80         10.00         49.46         53.13          0.00
             2.00          2.20         53.13         57.14          0.52
             2.20          2.40         53.13         57.14          7.19
             2.40          2.60         53.13         57.14         45.84
