#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             4.60          4.80          9.21         11.54     542279.16
             4.80          5.00          9.21         11.54     818358.51
             5.00          5.20          9.21         11.54    1169925.73
             5.20          5.40          9.21         11.54    1698748.97
             5.40          5.60          9.21         11.54    2223642.51
             5.60          5.80          9.21         11.54    2937750.53
             5.80          6.00          9.21         11.54    3829095.74
             6.00          6.20          9.21         11.54    4570049.28
             6.20          6.40          9.21         11.54    5711365.34
             6.40          6.60          9.21         11.54    6630407.81
             6.60          6.80          9.21         11.54    7637545.76
             6.80          7.00          9.21         11.54    9032284.43
             7.00          7.20          9.21         11.54   10215308.04
             7.20          7.40          9.21         11.54    8557547.23
             7.40          7.60          9.21         11.54   10065756.52
             7.60          7.80          9.21         11.54    9286936.49
             7.80          8.00          9.21         11.54    7691983.59
             8.00          8.20          9.21         11.54    6337673.00
             8.20          8.40          9.21         11.54    6173637.22
             8.40          8.60          9.21         11.54    7494458.80
             8.60          8.80          9.21         11.54    2570263.96
             8.80          9.00          9.21         11.54    2502775.44
             9.00          9.20          9.21         11.54          0.00
             9.20          9.40          9.21         11.54          0.00
             9.40          9.60          9.21         11.54          0.00
             9.60          9.80          9.21         11.54          0.00
             9.80         10.00          9.21         11.54          0.00
             2.00          2.20         11.54         13.89          7.08
             2.20          2.40         11.54         13.89         49.42
             2.40          2.60         11.54         13.89        192.91
             2.60          2.80         11.54         13.89        577.67
             2.80          3.00         11.54         13.89       1551.61
             3.00          3.20         11.54         13.89       3849.88
             3.20          3.40         11.54         13.89       8687.27
             3.40          3.60         11.54         13.89      18700.04
             3.60          3.80         11.54         13.89      37012.48
             3.80          4.00         11.54         13.89      70635.05
             4.00          4.20         11.54         13.89     127261.90
             4.20          4.40         11.54         13.89     212201.59
             4.40          4.60         11.54         13.89     354377.54
             4.60          4.80         11.54         13.89     536248.48
             4.80          5.00         11.54         13.89     774280.95
             5.00          5.20         11.54         13.89    1102412.16
             5.20          5.40         11.54         13.89    1568269.29
             5.40          5.60         11.54         13.89    2083816.47
             5.60          5.80         11.54         13.89    2729134.30
             5.80          6.00         11.54         13.89    3520546.64
             6.00          6.20         11.54         13.89    4401937.55
             6.20          6.40         11.54         13.89    4896287.54
             6.40          6.60         11.54         13.89    5661966.31
             6.60          6.80         11.54         13.89    6620463.13
             6.80          7.00         11.54         13.89    6903854.54
             7.00          7.20         11.54         13.89    4869118.60
             7.20          7.40         11.54         13.89    7776622.35
             7.40          7.60         11.54         13.89    8052207.70
             7.60          7.80         11.54         13.89    5168521.60
             7.80          8.00         11.54         13.89    5050647.06
             8.00          8.20         11.54         13.89    4815738.95
             8.20          8.40         11.54         13.89    2947110.17
             8.40          8.60         11.54         13.89    2453126.84
             8.60          8.80         11.54         13.89    1794227.67
             8.80          9.00         11.54         13.89     998918.15
             9.00          9.20         11.54         13.89          0.00
             9.20          9.40         11.54         13.89          0.00
             9.40          9.60         11.54         13.89          0.00
             9.60          9.80         11.54         13.89          0.00
             9.80         10.00         11.54         13.89          0.00
             2.00          2.20         13.89         16.26          7.53
             2.20          2.40         13.89         16.26         51.10
             2.40          2.60         13.89         16.26        198.59
             2.60          2.80         13.89         16.26        600.11
             2.80          3.00         13.89         16.26       1588.49
             3.00          3.20         13.89         16.26       3861.10
             3.20          3.40         13.89         16.26       8797.24
             3.40          3.60         13.89         16.26      18841.24
             3.60          3.80         13.89         16.26      37449.58
             3.80          4.00         13.89         16.26      70150.11
             4.00          4.20         13.89         16.26     125658.23
             4.20          4.40         13.89         16.26     216759.11
             4.40          4.60         13.89         16.26     346758.67
             4.60          4.80         13.89         16.26     523266.40
             4.80          5.00         13.89         16.26     777228.28
             5.00          5.20         13.89         16.26    1063440.16
             5.20          5.40         13.89         16.26    1516607.22
             5.40          5.60         13.89         16.26    2021330.63
             5.60          5.80         13.89         16.26    2643430.96
             5.80          6.00         13.89         16.26    3200788.30
             6.00          6.20         13.89         16.26    4060060.37
             6.20          6.40         13.89         16.26    4622805.05
             6.40          6.60         13.89         16.26    5066681.71
             6.60          6.80         13.89         16.26    5771476.00
             6.80          7.00         13.89         16.26    5735430.17
             7.00          7.20         13.89         16.26    6072944.48
             7.20          7.40         13.89         16.26    5471564.69
             7.40          7.60         13.89         16.26    5895455.21
             7.60          7.80         13.89         16.26    4778717.35
             7.80          8.00         13.89         16.26    2869008.10
             8.00          8.20         13.89         16.26    2061175.37
             8.20          8.40         13.89         16.26    1092371.99
             8.40          8.60         13.89         16.26    1208319.61
             8.60          8.80         13.89         16.26     572641.25
             8.80          9.00         13.89         16.26     162451.44
             9.00          9.20         13.89         16.26          0.00
             9.20          9.40         13.89         16.26          0.00
             9.40          9.60         13.89         16.26          0.00
             9.60          9.80         13.89         16.26          0.00
             9.80         10.00         13.89         16.26          0.00
             2.00          2.20         16.26         18.66          7.81
             2.20          2.40         16.26         18.66         52.42
             2.40          2.60         16.26         18.66        205.35
             2.60          2.80         16.26         18.66        612.87
             2.80          3.00         16.26         18.66       1624.14
             3.00          3.20         16.26         18.66       3939.70
             3.20          3.40         16.26         18.66       8938.25
             3.40          3.60         16.26         18.66      19016.25
             3.60          3.80         16.26         18.66      37248.24
             3.80          4.00         16.26         18.66      71278.01
             4.00          4.20         16.26         18.66     126182.12
             4.20          4.40         16.26         18.66     208823.70
             4.40          4.60         16.26         18.66     339705.08
             4.60          4.80         16.26         18.66     515414.61
             4.80          5.00         16.26         18.66     760139.61
             5.00          5.20         16.26         18.66    1077976.18
             5.20          5.40         16.26         18.66    1463329.01
             5.40          5.60         16.26         18.66    1966375.14
             5.60          5.80         16.26         18.66    2531571.84
             5.80          6.00         16.26         18.66    3118862.84
             6.00          6.20         16.26         18.66    3707562.21
             6.20          6.40         16.26         18.66    4148907.65
             6.40          6.60         16.26         18.66    4725502.46
             6.60          6.80         16.26         18.66    4916410.02
             6.80          7.00         16.26         18.66    4788845.12
             7.00          7.20         16.26         18.66    4231113.39
             7.20          7.40         16.26         18.66    4513180.59
             7.40          7.60         16.26         18.66    3249143.27
             7.60          7.80         16.26         18.66    3306112.36
             7.80          8.00         16.26         18.66    1831602.27
             8.00          8.20         16.26         18.66    1022460.73
             8.20          8.40         16.26         18.66    1106397.32
             8.40          8.60         16.26         18.66     512751.00
             8.60          8.80         16.26         18.66     597520.70
             8.80          9.00         16.26         18.66     122524.80
             9.00          9.20         16.26         18.66          0.00
             9.20          9.40         16.26         18.66          0.00
             9.40          9.60         16.26         18.66          0.00
             9.60          9.80         16.26         18.66          0.00
             9.80         10.00         16.26         18.66          0.00
             2.00          2.20         18.66         21.10          7.93
             2.20          2.40         18.66         21.10         53.30
             2.40          2.60         18.66         21.10        208.32
             2.60          2.80         18.66         21.10        620.57
             2.80          3.00         18.66         21.10       1645.47
             3.00          3.20         18.66         21.10       4072.84
             3.20          3.40         18.66         21.10       9102.98
             3.40          3.60         18.66         21.10      19242.21
             3.60          3.80         18.66         21.10      37828.83
             3.80          4.00         18.66         21.10      71644.81
             4.00          4.20         18.66         21.10     124838.53
             4.20          4.40         18.66         21.10     206351.94
             4.40          4.60         18.66         21.10     333851.27
             4.60          4.80         18.66         21.10     509986.85
             4.80          5.00         18.66         21.10     747768.55
             5.00          5.20         18.66         21.10    1025972.56
             5.20          5.40         18.66         21.10    1425313.81
             5.40          5.60         18.66         21.10    1828000.90
             5.60          5.80         18.66         21.10    2299940.35
             5.80          6.00         18.66         21.10    2884461.79
             6.00          6.20         18.66         21.10    3244800.97
             6.20          6.40         18.66         21.10    3743737.59
             6.40          6.60         18.66         21.10    3829647.99
             6.60          6.80         18.66         21.10    3936348.00
             6.80          7.00         18.66         21.10    4214444.51
             7.00          7.20         18.66         21.10    3831076.21
             7.20          7.40         18.66         21.10    3196228.57
             7.40          7.60         18.66         21.10    2895178.35
             7.60          7.80         18.66         21.10    1198450.75
             7.80          8.00         18.66         21.10    1455363.86
             8.00          8.20         18.66         21.10    1176384.85
             8.20          8.40         18.66         21.10     468228.97
             8.40          8.60         18.66         21.10     218143.01
             8.60          8.80         18.66         21.10     151805.84
             8.80          9.00         18.66         21.10      32870.84
             9.00          9.20         18.66         21.10          0.00
             9.20          9.40         18.66         21.10          0.00
             9.40          9.60         18.66         21.10          0.00
             9.60          9.80         18.66         21.10          0.00
             9.80         10.00         18.66         21.10          0.00
             2.00          2.20         21.10         23.58          8.25
             2.20          2.40         21.10         23.58         54.82
             2.40          2.60         21.10         23.58        213.35
             2.60          2.80         21.10         23.58        639.41
             2.80          3.00         21.10         23.58       1690.78
             3.00          3.20         21.10         23.58       4057.81
             3.20          3.40         21.10         23.58       9162.08
             3.40          3.60         21.10         23.58      19275.87
             3.60          3.80         21.10         23.58      37886.93
             3.80          4.00         21.10         23.58      70827.95
             4.00          4.20         21.10         23.58     124729.24
             4.20          4.40         21.10         23.58     207612.81
             4.40          4.60         21.10         23.58     329823.55
             4.60          4.80         21.10         23.58     492695.59
             4.80          5.00         21.10         23.58     720479.64
             5.00          5.20         21.10         23.58    1014150.92
             5.20          5.40         21.10         23.58    1368087.72
             5.40          5.60         21.10         23.58    1741480.80
             5.60          5.80         21.10         23.58    2112454.75
             5.80          6.00         21.10         23.58    2565119.97
             6.00          6.20         21.10         23.58    2984951.49
             6.20          6.40         21.10         23.58    3305601.58
             6.40          6.60         21.10         23.58    3209323.45
             6.60          6.80         21.10         23.58    3390542.90
             6.80          7.00         21.10         23.58    3329185.66
             7.00          7.20         21.10         23.58    2434644.54
             7.20          7.40         21.10         23.58    2169496.65
             7.40          7.60         21.10         23.58    1415731.35
             7.60          7.80         21.10         23.58    1488878.30
             7.80          8.00         21.10         23.58     854188.51
             8.00          8.20         21.10         23.58     238256.69
             8.20          8.40         21.10         23.58     301074.94
             8.40          8.60         21.10         23.58     165198.20
             8.60          8.80         21.10         23.58      72577.69
             8.80          9.00         21.10         23.58     107065.30
             9.00          9.20         21.10         23.58          0.00
             9.20          9.40         21.10         23.58          0.00
             9.40          9.60         21.10         23.58          0.00
             9.60          9.80         21.10         23.58          0.00
             9.80         10.00         21.10         23.58          0.00
             2.00          2.20         23.58         26.10          8.53
             2.20          2.40         23.58         26.10         56.07
             2.40          2.60         23.58         26.10        215.85
             2.60          2.80         23.58         26.10        650.07
             2.80          3.00         23.58         26.10       1704.01
             3.00          3.20         23.58         26.10       4162.63
             3.20          3.40         23.58         26.10       9224.70
             3.40          3.60         23.58         26.10      19052.42
             3.60          3.80         23.58         26.10      38100.63
             3.80          4.00         23.58         26.10      71038.24
             4.00          4.20         23.58         26.10     123657.02
             4.20          4.40         23.58         26.10     201295.82
             4.40          4.60         23.58         26.10     317303.89
             4.60          4.80         23.58         26.10     476228.17
             4.80          5.00         23.58         26.10     701137.71
             5.00          5.20         23.58         26.10     963071.04
             5.20          5.40         23.58         26.10    1332869.31
             5.40          5.60         23.58         26.10    1689660.37
             5.60          5.80         23.58         26.10    2040355.61
             5.80          6.00         23.58         26.10    2274608.25
             6.00          6.20         23.58         26.10    2638629.43
             6.20          6.40         23.58         26.10    2707007.50
             6.40          6.60         23.58         26.10    2881383.07
             6.60          6.80         23.58         26.10    2560981.58
             6.80          7.00         23.58         26.10    2415445.22
             7.00          7.20         23.58         26.10    2955760.73
             7.20          7.40         23.58         26.10    1705702.67
             7.40          7.60         23.58         26.10    1165717.68
             7.60          7.80         23.58         26.10     907046.86
             7.80          8.00         23.58         26.10    1119632.26
             8.00          8.20         23.58         26.10     321478.58
             8.20          8.40         23.58         26.10     137020.04
             8.40          8.60         23.58         26.10      64065.69
             8.60          8.80         23.58         26.10      26940.30
             8.80          9.00         23.58         26.10      24150.69
             9.00          9.20         23.58         26.10          0.00
             9.20          9.40         23.58         26.10          0.00
             9.40          9.60         23.58         26.10          0.00
             9.60          9.80         23.58         26.10          0.00
             9.80         10.00         23.58         26.10          0.00
             2.00          2.20         26.10         28.69          8.71
             2.20          2.40         26.10         28.69         56.90
             2.40          2.60         26.10         28.69        221.77
             2.60          2.80         26.10         28.69        657.71
             2.80          3.00         26.10         28.69       1732.79
             3.00          3.20         26.10         28.69       4181.07
             3.20          3.40         26.10         28.69       9369.18
             3.40          3.60         26.10         28.69      19492.27
             3.60          3.80         26.10         28.69      38084.49
             3.80          4.00         26.10         28.69      69766.73
             4.00          4.20         26.10         28.69     123943.19
             4.20          4.40         26.10         28.69     204371.73
             4.40          4.60         26.10         28.69     325189.66
             4.60          4.80         26.10         28.69     490928.48
             4.80          5.00         26.10         28.69     711809.80
             5.00          5.20         26.10         28.69     956011.03
             5.20          5.40         26.10         28.69    1218965.66
             5.40          5.60         26.10         28.69    1509873.94
             5.60          5.80         26.10         28.69    1839283.16
             5.80          6.00         26.10         28.69    2107016.55
             6.00          6.20         26.10         28.69    2336435.20
             6.20          6.40         26.10         28.69    2507556.78
             6.40          6.60         26.10         28.69    2354658.95
             6.60          6.80         26.10         28.69    2080730.40
             6.80          7.00         26.10         28.69    2081934.63
             7.00          7.20         26.10         28.69    1257429.36
             7.20          7.40         26.10         28.69     819401.14
             7.40          7.60         26.10         28.69     378309.80
             7.60          7.80         26.10         28.69     686922.91
             7.80          8.00         26.10         28.69     182452.94
             8.00          8.20         26.10         28.69     206775.79
             8.20          8.40         26.10         28.69      66032.05
             8.40          8.60         26.10         28.69      41282.10
             8.60          8.80         26.10         28.69      20102.58
             8.80          9.00         26.10         28.69      11561.16
             9.00          9.20         26.10         28.69          0.00
             9.20          9.40         26.10         28.69          0.00
             9.40          9.60         26.10         28.69          0.00
             9.60          9.80         26.10         28.69          0.00
             9.80         10.00         26.10         28.69          0.00
             2.00          2.20         28.69         31.33          8.77
             2.20          2.40         28.69         31.33         57.01
             2.40          2.60         28.69         31.33        222.80
             2.60          2.80         28.69         31.33        664.53
             2.80          3.00         28.69         31.33       1727.78
             3.00          3.20         28.69         31.33       4183.20
             3.20          3.40         28.69         31.33       9207.93
             3.40          3.60         28.69         31.33      19293.35
             3.60          3.80         28.69         31.33      37320.23
             3.80          4.00         28.69         31.33      68604.06
             4.00          4.20         28.69         31.33     121149.05
             4.20          4.40         28.69         31.33     199652.60
             4.40          4.60         28.69         31.33     318757.22
             4.60          4.80         28.69         31.33     471986.29
             4.80          5.00         28.69         31.33     676910.76
             5.00          5.20         28.69         31.33     883576.00
             5.20          5.40         28.69         31.33    1141050.44
             5.40          5.60         28.69         31.33    1454842.49
             5.60          5.80         28.69         31.33    1650074.11
             5.80          6.00         28.69         31.33    1915303.48
             6.00          6.20         28.69         31.33    2052439.17
             6.20          6.40         28.69         31.33    2123440.63
             6.40          6.60         28.69         31.33    1847366.91
             6.60          6.80         28.69         31.33    1776608.47
             6.80          7.00         28.69         31.33    1308844.78
             7.00          7.20         28.69         31.33     611473.85
             7.20          7.40         28.69         31.33     552526.02
             7.40          7.60         28.69         31.33     310770.84
             7.60          7.80         28.69         31.33     492784.97
             7.80          8.00         28.69         31.33     120743.16
             8.00          8.20         28.69         31.33      95814.57
             8.20          8.40         28.69         31.33      93690.64
             8.40          8.60         28.69         31.33      21040.08
             8.60          8.80         28.69         31.33       6097.34
             8.80          9.00         28.69         31.33       2672.00
             9.00          9.20         28.69         31.33          0.00
             9.20          9.40         28.69         31.33          0.00
             9.40          9.60         28.69         31.33          0.00
             9.60          9.80         28.69         31.33          0.00
             9.80         10.00         28.69         31.33          0.00
             2.00          2.20         31.33         34.06          8.71
             2.20          2.40         31.33         34.06         58.29
             2.40          2.60         31.33         34.06        224.90
             2.60          2.80         31.33         34.06        669.51
             2.80          3.00         31.33         34.06       1744.41
             3.00          3.20         31.33         34.06       4161.62
             3.20          3.40         31.33         34.06       9319.09
             3.40          3.60         31.33         34.06      19256.34
             3.60          3.80         31.33         34.06      37697.63
             3.80          4.00         31.33         34.06      69498.74
             4.00          4.20         31.33         34.06     120483.41
             4.20          4.40         31.33         34.06     204434.62
             4.40          4.60         31.33         34.06     308936.99
             4.60          4.80         31.33         34.06     452262.31
             4.80          5.00         31.33         34.06     646284.50
             5.00          5.20         31.33         34.06     868536.70
             5.20          5.40         31.33         34.06    1130525.77
             5.40          5.60         31.33         34.06    1364651.87
             5.60          5.80         31.33         34.06    1599561.05
             5.80          6.00         31.33         34.06    1671846.37
             6.00          6.20         31.33         34.06    1669739.02
             6.20          6.40         31.33         34.06    1823774.11
             6.40          6.60         31.33         34.06    1508934.84
             6.60          6.80         31.33         34.06    1275389.60
             6.80          7.00         31.33         34.06    1046438.82
             7.00          7.20         31.33         34.06     770983.53
             7.20          7.40         31.33         34.06     402002.64
             7.40          7.60         31.33         34.06     186271.91
             7.60          7.80         31.33         34.06     145325.50
             7.80          8.00         31.33         34.06      72394.61
             8.00          8.20         31.33         34.06      63613.52
             8.20          8.40         31.33         34.06      35775.15
             8.40          8.60         31.33         34.06       8218.52
             8.60          8.80         31.33         34.06       5822.74
             8.80          9.00         31.33         34.06       2285.86
             9.00          9.20         31.33         34.06          0.00
             9.20          9.40         31.33         34.06          0.00
             9.40          9.60         31.33         34.06          0.00
             9.60          9.80         31.33         34.06          0.00
             9.80         10.00         31.33         34.06          0.00
             2.00          2.20         34.06         36.87          8.97
             2.20          2.40         34.06         36.87         58.14
             2.40          2.60         34.06         36.87        227.99
             2.60          2.80         34.06         36.87        673.64
             2.80          3.00         34.06         36.87       1744.17
             3.00          3.20         34.06         36.87       4142.09
             3.20          3.40         34.06         36.87       9215.09
             3.40          3.60         34.06         36.87      18736.07
             3.60          3.80         34.06         36.87      37022.76
             3.80          4.00         34.06         36.87      69564.89
             4.00          4.20         34.06         36.87     119901.94
             4.20          4.40         34.06         36.87     190622.70
             4.40          4.60         34.06         36.87     304291.62
             4.60          4.80         34.06         36.87     443491.09
             4.80          5.00         34.06         36.87     619289.18
             5.00          5.20         34.06         36.87     818738.18
             5.20          5.40         34.06         36.87    1070481.20
             5.40          5.60         34.06         36.87    1213256.02
             5.60          5.80         34.06         36.87    1420891.18
             5.80          6.00         34.06         36.87    1580560.85
             6.00          6.20         34.06         36.87    1441748.65
             6.20          6.40         34.06         36.87    1391282.06
             6.40          6.60         34.06         36.87    1219261.99
             6.60          6.80         34.06         36.87     997921.60
             6.80          7.00         34.06         36.87     828298.13
             7.00          7.20         34.06         36.87     653846.08
             7.20          7.40         34.06         36.87     395678.08
             7.40          7.60         34.06         36.87     186987.50
             7.60          7.80         34.06         36.87      79617.50
             7.80          8.00         34.06         36.87      54065.04
             8.00          8.20         34.06         36.87      16666.73
             8.20          8.40         34.06         36.87      16977.94
             8.40          8.60         34.06         36.87      10936.48
             8.60          8.80         34.06         36.87       3371.65
             8.80          9.00         34.06         36.87       7698.99
             9.00          9.20         34.06         36.87          0.00
             9.20          9.40         34.06         36.87          0.00
             9.40          9.60         34.06         36.87          0.00
             9.60          9.80         34.06         36.87          0.00
             9.80         10.00         34.06         36.87          0.00
             2.00          2.20         36.87         39.79          9.10
             2.20          2.40         36.87         39.79         58.98
             2.40          2.60         36.87         39.79        229.06
             2.60          2.80         36.87         39.79        675.38
             2.80          3.00         36.87         39.79       1757.18
             3.00          3.20         36.87         39.79       4130.45
             3.20          3.40         36.87         39.79       9175.02
             3.40          3.60         36.87         39.79      19251.15
             3.60          3.80         36.87         39.79      37412.95
             3.80          4.00         36.87         39.79      67937.88
             4.00          4.20         36.87         39.79     118369.06
             4.20          4.40         36.87         39.79     189627.97
             4.40          4.60         36.87         39.79     299309.38
             4.60          4.80         36.87         39.79     452184.45
             4.80          5.00         36.87         39.79     605372.41
             5.00          5.20         36.87         39.79     790531.57
             5.20          5.40         36.87         39.79    1003009.47
             5.40          5.60         36.87         39.79    1084199.28
             5.60          5.80         36.87         39.79    1311291.14
             5.80          6.00         36.87         39.79    1329482.37
             6.00          6.20         36.87         39.79    1347686.04
             6.20          6.40         36.87         39.79    1218863.49
             6.40          6.60         36.87         39.79     997742.75
             6.60          6.80         36.87         39.79     774342.93
             6.80          7.00         36.87         39.79     593526.01
             7.00          7.20         36.87         39.79     509289.68
             7.20          7.40         36.87         39.79     175998.16
             7.40          7.60         36.87         39.79      80062.83
             7.60          7.80         36.87         39.79      68671.92
             7.80          8.00         36.87         39.79      31269.72
             8.00          8.20         36.87         39.79      17058.06
             8.20          8.40         36.87         39.79       6886.47
             8.40          8.60         36.87         39.79      12950.41
             8.60          8.80         36.87         39.79       3483.02
             8.80          9.00         36.87         39.79        969.95
             9.00          9.20         36.87         39.79          0.00
             9.20          9.40         36.87         39.79          0.00
             9.40          9.60         36.87         39.79          0.00
             9.60          9.80         36.87         39.79          0.00
             9.80         10.00         36.87         39.79          0.00
             2.00          2.20         39.79         42.84          9.48
             2.20          2.40         39.79         42.84         59.86
             2.40          2.60         39.79         42.84        229.32
             2.60          2.80         39.79         42.84        683.37
             2.80          3.00         39.79         42.84       1750.22
             3.00          3.20         39.79         42.84       4172.43
             3.20          3.40         39.79         42.84       9160.50
             3.40          3.60         39.79         42.84      18990.47
             3.60          3.80         39.79         42.84      37108.63
             3.80          4.00         39.79         42.84      66857.29
             4.00          4.20         39.79         42.84     117405.72
             4.20          4.40         39.79         42.84     192713.21
             4.40          4.60         39.79         42.84     282254.32
             4.60          4.80         39.79         42.84     423655.66
             4.80          5.00         39.79         42.84     584568.77
             5.00          5.20         39.79         42.84     769676.34
             5.20          5.40         39.79         42.84     956889.19
             5.40          5.60         39.79         42.84    1060245.33
             5.60          5.80         39.79         42.84    1226861.79
             5.80          6.00         39.79         42.84    1247876.56
             6.00          6.20         39.79         42.84    1158839.89
             6.20          6.40         39.79         42.84     975260.52
             6.40          6.60         39.79         42.84     866679.36
             6.60          6.80         39.79         42.84     629749.28
             6.80          7.00         39.79         42.84     420059.94
             7.00          7.20         39.79         42.84     268407.68
             7.20          7.40         39.79         42.84     147659.04
             7.40          7.60         39.79         42.84      83642.86
             7.60          7.80         39.79         42.84      31171.10
             7.80          8.00         39.79         42.84      28723.74
             8.00          8.20         39.79         42.84      20434.32
             8.20          8.40         39.79         42.84       4521.37
             8.40          8.60         39.79         42.84      33034.73
             8.60          8.80         39.79         42.84        511.45
             8.80          9.00         39.79         42.84       2487.95
             9.00          9.20         39.79         42.84          0.00
             9.20          9.40         39.79         42.84          0.00
             9.40          9.60         39.79         42.84          0.00
             9.60          9.80         39.79         42.84          0.00
             9.80         10.00         39.79         42.84          0.00
             2.00          2.20         42.84         46.05         10.10
             2.20          2.40         42.84         46.05         61.69
             2.40          2.60         42.84         46.05        234.49
             2.60          2.80         42.84         46.05        687.31
             2.80          3.00         42.84         46.05       1751.54
             3.00          3.20         42.84         46.05       4200.01
             3.20          3.40         42.84         46.05       9224.75
             3.40          3.60         42.84         46.05      18868.87
             3.60          3.80         42.84         46.05      36913.98
             3.80          4.00         42.84         46.05      66964.01
             4.00          4.20         42.84         46.05     115771.55
             4.20          4.40         42.84         46.05     190485.75
             4.40          4.60         42.84         46.05     289226.05
             4.60          4.80         42.84         46.05     412085.04
             4.80          5.00         42.84         46.05     560360.08
             5.00          5.20         42.84         46.05     725763.26
             5.20          5.40         42.84         46.05     875276.96
             5.40          5.60         42.84         46.05    1005267.02
             5.60          5.80         42.84         46.05    1103618.61
             5.80          6.00         42.84         46.05    1130715.73
             6.00          6.20         42.84         46.05    1046941.15
             6.20          6.40         42.84         46.05     900163.16
             6.40          6.60         42.84         46.05     677311.20
             6.60          6.80         42.84         46.05     516610.03
             6.80          7.00         42.84         46.05     291578.53
             7.00          7.20         42.84         46.05     181012.86
             7.20          7.40         42.84         46.05     148777.14
             7.40          7.60         42.84         46.05      40835.10
             7.60          7.80         42.84         46.05      18380.79
             7.80          8.00         42.84         46.05      14071.92
             8.00          8.20         42.84         46.05      25938.64
             8.20          8.40         42.84         46.05       7734.21
             8.40          8.60         42.84         46.05       5568.79
             8.60          8.80         42.84         46.05        410.44
             8.80          9.00         42.84         46.05       2904.85
             9.00          9.20         42.84         46.05          0.00
             9.20          9.40         42.84         46.05          0.00
             9.40          9.60         42.84         46.05          0.00
             9.60          9.80         42.84         46.05          0.00
             9.80         10.00         42.84         46.05          0.00
             2.00          2.20         46.05         49.46         10.60
             2.20          2.40         46.05         49.46         63.83
             2.40          2.60         46.05         49.46        239.69
             2.60          2.80         46.05         49.46        699.59
             2.80          3.00         46.05         49.46       1786.52
             3.00          3.20         46.05         49.46       4219.72
             3.20          3.40         46.05         49.46       9387.04
             3.40          3.60         46.05         49.46      18849.79
             3.60          3.80         46.05         49.46      36750.17
             3.80          4.00         46.05         49.46      66487.66
             4.00          4.20         46.05         49.46     113820.09
             4.20          4.40         46.05         49.46     184625.66
             4.40          4.60         46.05         49.46     280280.79
             4.60          4.80         46.05         49.46     387562.22
             4.80          5.00         46.05         49.46     545267.34
             5.00          5.20         46.05         49.46     713443.51
             5.20          5.40         46.05         49.46     825499.98
             5.40          5.60         46.05         49.46     958542.69
             5.60          5.80         46.05         49.46    1038431.80
             5.80          6.00         46.05         49.46     917138.05
             6.00          6.20         46.05         49.46     863261.82
             6.20          6.40         46.05         49.46     727985.71
             6.40          6.60         46.05         49.46     506877.62
             6.60          6.80         46.05         49.46     358851.64
             6.80          7.00         46.05         49.46     277856.05
             7.00          7.20         46.05         49.46     171597.96
             7.20          7.40         46.05         49.46     115823.58
             7.40          7.60         46.05         49.46      32292.37
             7.60          7.80         46.05         49.46      24119.27
             7.80          8.00         46.05         49.46      15812.52
             8.00          8.20         46.05         49.46      12300.76
             8.20          8.40         46.05         49.46       2028.95
             8.40          8.60         46.05         49.46       1259.01
             8.60          8.80         46.05         49.46        835.50
             8.80          9.00         46.05         49.46        500.48
             9.00          9.20         46.05         49.46          0.00
             9.20          9.40         46.05         49.46          0.00
             9.40          9.60         46.05         49.46          0.00
             9.60          9.80         46.05         49.46          0.00
             9.80         10.00         46.05         49.46          0.00
             2.00          2.20         49.46         53.13         11.12
             2.20          2.40         49.46         53.13         66.55
             2.40          2.60         49.46         53.13        245.94
             2.60          2.80         49.46         53.13        713.28
             2.80          3.00         49.46         53.13       1816.94
             3.00          3.20         49.46         53.13       4251.73
             3.20          3.40         49.46         53.13       9405.22
             3.40          3.60         49.46         53.13      19291.59
             3.60          3.80         49.46         53.13      36940.62
             3.80          4.00         49.46         53.13      67637.70
             4.00          4.20         49.46         53.13     116774.11
             4.20          4.40         49.46         53.13     177682.26
             4.40          4.60         49.46         53.13     272611.86
             4.60          4.80         49.46         53.13     394709.16
             4.80          5.00         49.46         53.13     532271.43
             5.00          5.20         49.46         53.13     679553.87
             5.20          5.40         49.46         53.13     794808.82
             5.40          5.60         49.46         53.13     845862.14
             5.60          5.80         49.46         53.13     876398.37
             5.80          6.00         49.46         53.13     785236.66
             6.00          6.20         49.46         53.13     745219.77
             6.20          6.40         49.46         53.13     660009.41
             6.40          6.60         49.46         53.13     432144.58
             6.60          6.80         49.46         53.13     278412.80
             6.80          7.00         49.46         53.13     227372.14
             7.00          7.20         49.46         53.13     119402.27
             7.20          7.40         49.46         53.13      65519.48
             7.40          7.60         49.46         53.13      25061.37
             7.60          7.80         49.46         53.13      17260.41
             7.80          8.00         49.46         53.13       3663.88
             8.00          8.20         49.46         53.13       2321.49
             8.20          8.40         49.46         53.13        999.95
             8.40          8.60         49.46         53.13        829.09
             8.60          8.80         49.46         53.13       2253.33
             8.80          9.00         49.46         53.13        152.18
             9.00          9.20         49.46         53.13          0.00
             9.20          9.40         49.46         53.13          0.00
             9.40          9.60         49.46         53.13          0.00
             9.60          9.80         49.46         53.13          0.00
             9.80         10.00         49.46         53.13          0.00
             2.00          2.20         53.13         57.14         11.81
             2.20          2.40         53.13         57.14         68.88
             2.40          2.60         53.13         57.14        254.44
             2.60          2.80         53.13         57.14        728.55
             2.80          3.00         53.13         57.14       1833.13
