#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             4.80          5.00          9.21         11.54     645796.94
             5.00          5.20          9.21         11.54    1031993.98
             5.20          5.40          9.21         11.54    1444559.44
             5.40          5.60          9.21         11.54    1788709.78
             5.60          5.80          9.21         11.54    2624367.09
             5.80          6.00          9.21         11.54    3269452.74
             6.00          6.20          9.21         11.54    3989842.99
             6.20          6.40          9.21         11.54    5345873.35
             6.40          6.60          9.21         11.54    6139966.27
             6.60          6.80          9.21         11.54    6817945.87
             6.80          7.00          9.21         11.54    7670505.96
             7.00          7.20          9.21         11.54    8980097.54
             7.20          7.40          9.21         11.54    8124185.54
             7.40          7.60          9.21         11.54    9195268.72
             7.60          7.80          9.21         11.54    8624309.04
             7.80          8.00          9.21         11.54    7804527.90
             8.00          8.20          9.21         11.54    6609723.99
             8.20          8.40          9.21         11.54    6016842.58
             8.40          8.60          9.21         11.54    3455497.88
             8.60          8.80          9.21         11.54    1550172.13
             8.80          9.00          9.21         11.54    2109928.21
             9.00          9.20          9.21         11.54          0.00
             9.20          9.40          9.21         11.54          0.00
             9.40          9.60          9.21         11.54          0.00
             9.60          9.80          9.21         11.54          0.00
             9.80         10.00          9.21         11.54          0.00
             2.00          2.20         11.54         13.89          4.79
             2.20          2.40         11.54         13.89         17.97
             2.40          2.60         11.54         13.89         94.71
             2.60          2.80         11.54         13.89        332.15
             2.80          3.00         11.54         13.89        854.11
             3.00          3.20         11.54         13.89       2203.48
             3.20          3.40         11.54         13.89       5634.80
             3.40          3.60         11.54         13.89      12885.67
             3.60          3.80         11.54         13.89      26702.18
             3.80          4.00         11.54         13.89      50598.81
             4.00          4.20         11.54         13.89      98219.95
             4.20          4.40         11.54         13.89     176967.57
             4.40          4.60         11.54         13.89     270442.10
             4.60          4.80         11.54         13.89     429252.72
             4.80          5.00         11.54         13.89     668703.21
             5.00          5.20         11.54         13.89     927948.02
             5.20          5.40         11.54         13.89    1355933.34
             5.40          5.60         11.54         13.89    1859492.81
             5.60          5.80         11.54         13.89    2381612.16
             5.80          6.00         11.54         13.89    3138565.31
             6.00          6.20         11.54         13.89    3737526.95
             6.20          6.40         11.54         13.89    4692676.44
             6.40          6.60         11.54         13.89    5581414.06
             6.60          6.80         11.54         13.89    6060885.84
             6.80          7.00         11.54         13.89    6742181.96
             7.00          7.20         11.54         13.89    6378420.29
             7.20          7.40         11.54         13.89    6393711.45
             7.40          7.60         11.54         13.89    6850298.71
             7.60          7.80         11.54         13.89    5474235.09
             7.80          8.00         11.54         13.89    4676576.93
             8.00          8.20         11.54         13.89    3434138.58
             8.20          8.40         11.54         13.89    2544501.62
             8.40          8.60         11.54         13.89    1678686.82
             8.60          8.80         11.54         13.89     808018.19
             8.80          9.00         11.54         13.89     304341.00
             9.00          9.20         11.54         13.89          0.00
             9.20          9.40         11.54         13.89          0.00
             9.40          9.60         11.54         13.89          0.00
             9.60          9.80         11.54         13.89          0.00
             9.80         10.00         11.54         13.89          0.00
             2.00          2.20         13.89         16.26          3.10
             2.20          2.40         13.89         16.26         22.15
             2.40          2.60         13.89         16.26        116.28
             2.60          2.80         13.89         16.26        331.41
             2.80          3.00         13.89         16.26        887.41
             3.00          3.20         13.89         16.26       2481.45
             3.20          3.40         13.89         16.26       5163.01
             3.40          3.60         13.89         16.26      11874.59
             3.60          3.80         13.89         16.26      26230.60
             3.80          4.00         13.89         16.26      53316.78
             4.00          4.20         13.89         16.26      94772.32
             4.20          4.40         13.89         16.26     168691.58
             4.40          4.60         13.89         16.26     284059.44
             4.60          4.80         13.89         16.26     424896.93
             4.80          5.00         13.89         16.26     625774.76
             5.00          5.20         13.89         16.26     945662.56
             5.20          5.40         13.89         16.26    1357196.35
             5.40          5.60         13.89         16.26    1773660.90
             5.60          5.80         13.89         16.26    2397422.34
             5.80          6.00         13.89         16.26    2880252.73
             6.00          6.20         13.89         16.26    3451259.68
             6.20          6.40         13.89         16.26    4248293.55
             6.40          6.60         13.89         16.26    4925400.11
             6.60          6.80         13.89         16.26    5347208.07
             6.80          7.00         13.89         16.26    5610000.26
             7.00          7.20         13.89         16.26    5099071.90
             7.20          7.40         13.89         16.26    5318319.25
             7.40          7.60         13.89         16.26    4396104.87
             7.60          7.80         13.89         16.26    2982687.04
             7.80          8.00         13.89         16.26    3034292.97
             8.00          8.20         13.89         16.26    2379353.22
             8.20          8.40         13.89         16.26    1325558.25
             8.40          8.60         13.89         16.26     686371.62
             8.60          8.80         13.89         16.26     636385.72
             8.80          9.00         13.89         16.26     337588.75
             9.00          9.20         13.89         16.26          0.00
             9.20          9.40         13.89         16.26          0.00
             9.40          9.60         13.89         16.26          0.00
             9.60          9.80         13.89         16.26          0.00
             9.80         10.00         13.89         16.26          0.00
             2.00          2.20         16.26         18.66          4.80
             2.20          2.40         16.26         18.66         21.77
             2.40          2.60         16.26         18.66         98.64
             2.60          2.80         16.26         18.66        307.81
             2.80          3.00         16.26         18.66        891.63
             3.00          3.20         16.26         18.66       2367.47
             3.20          3.40         16.26         18.66       5636.31
             3.40          3.60         16.26         18.66      12672.77
             3.60          3.80         16.26         18.66      26729.02
             3.80          4.00         16.26         18.66      53408.40
             4.00          4.20         16.26         18.66      92946.77
             4.20          4.40         16.26         18.66     168829.10
             4.40          4.60         16.26         18.66     277022.55
             4.60          4.80         16.26         18.66     435064.18
             4.80          5.00         16.26         18.66     641366.87
             5.00          5.20         16.26         18.66     864156.83
             5.20          5.40         16.26         18.66    1214673.10
             5.40          5.60         16.26         18.66    1650119.45
             5.60          5.80         16.26         18.66    2108606.02
             5.80          6.00         16.26         18.66    2696754.38
             6.00          6.20         16.26         18.66    3302303.43
             6.20          6.40         16.26         18.66    3670960.13
             6.40          6.60         16.26         18.66    3775898.39
             6.60          6.80         16.26         18.66    4144721.23
             6.80          7.00         16.26         18.66    4340542.94
             7.00          7.20         16.26         18.66    4606681.37
             7.20          7.40         16.26         18.66    3741625.69
             7.40          7.60         16.26         18.66    3061822.48
             7.60          7.80         16.26         18.66    2319413.94
             7.80          8.00         16.26         18.66    2133319.82
             8.00          8.20         16.26         18.66    1235556.02
             8.20          8.40         16.26         18.66     570668.83
             8.40          8.60         16.26         18.66     446061.08
             8.60          8.80         16.26         18.66     101954.34
             8.80          9.00         16.26         18.66     177447.40
             9.00          9.20         16.26         18.66          0.00
             9.20          9.40         16.26         18.66          0.00
             9.40          9.60         16.26         18.66          0.00
             9.60          9.80         16.26         18.66          0.00
             9.80         10.00         16.26         18.66          0.00
             2.00          2.20         18.66         21.10          2.73
             2.20          2.40         18.66         21.10         25.96
             2.40          2.60         18.66         21.10        118.31
             2.60          2.80         18.66         21.10        356.50
             2.80          3.00         18.66         21.10        925.16
             3.00          3.20         18.66         21.10       2186.07
             3.20          3.40         18.66         21.10       5759.05
             3.40          3.60         18.66         21.10      12808.78
             3.60          3.80         18.66         21.10      26943.42
             3.80          4.00         18.66         21.10      50249.52
             4.00          4.20         18.66         21.10      90952.36
             4.20          4.40         18.66         21.10     169417.06
             4.40          4.60         18.66         21.10     266300.38
             4.60          4.80         18.66         21.10     397577.43
             4.80          5.00         18.66         21.10     603823.22
             5.00          5.20         18.66         21.10     911374.15
             5.20          5.40         18.66         21.10    1279325.65
             5.40          5.60         18.66         21.10    1629740.05
             5.60          5.80         18.66         21.10    2032031.18
             5.80          6.00         18.66         21.10    2512634.00
             6.00          6.20         18.66         21.10    2863125.04
             6.20          6.40         18.66         21.10    3220561.21
             6.40          6.60         18.66         21.10    3482456.47
             6.60          6.80         18.66         21.10    3642838.39
             6.80          7.00         18.66         21.10    3678952.89
             7.00          7.20         18.66         21.10    2742160.11
             7.20          7.40         18.66         21.10    2790131.88
             7.40          7.60         18.66         21.10    2007868.49
             7.60          7.80         18.66         21.10    1487159.86
             7.80          8.00         18.66         21.10     881695.10
             8.00          8.20         18.66         21.10     952018.70
             8.20          8.40         18.66         21.10     548910.61
             8.40          8.60         18.66         21.10     329719.42
             8.60          8.80         18.66         21.10      13201.74
             8.80          9.00         18.66         21.10      88105.64
             9.00          9.20         18.66         21.10          0.00
             9.20          9.40         18.66         21.10          0.00
             9.40          9.60         18.66         21.10          0.00
             9.60          9.80         18.66         21.10          0.00
             9.80         10.00         18.66         21.10          0.00
             2.00          2.20         21.10         23.58          2.75
             2.20          2.40         21.10         23.58         25.63
             2.40          2.60         21.10         23.58        118.68
             2.60          2.80         21.10         23.58        329.76
             2.80          3.00         21.10         23.58        963.07
             3.00          3.20         21.10         23.58       2240.23
             3.20          3.40         21.10         23.58       5550.05
             3.40          3.60         21.10         23.58      12028.01
             3.60          3.80         21.10         23.58      25415.11
             3.80          4.00         21.10         23.58      51734.13
             4.00          4.20         21.10         23.58      91634.60
             4.20          4.40         21.10         23.58     159007.12
             4.40          4.60         21.10         23.58     256101.08
             4.60          4.80         21.10         23.58     387568.89
             4.80          5.00         21.10         23.58     598903.97
             5.00          5.20         21.10         23.58     814937.82
             5.20          5.40         21.10         23.58    1161467.28
             5.40          5.60         21.10         23.58    1503735.44
             5.60          5.80         21.10         23.58    1686701.27
             5.80          6.00         21.10         23.58    2263106.01
             6.00          6.20         21.10         23.58    2447955.20
             6.20          6.40         21.10         23.58    2737068.89
             6.40          6.60         21.10         23.58    2875495.20
             6.60          6.80         21.10         23.58    2690775.75
             6.80          7.00         21.10         23.58    2872694.22
             7.00          7.20         21.10         23.58    2079959.33
             7.20          7.40         21.10         23.58    1925380.74
             7.40          7.60         21.10         23.58    1387028.12
             7.60          7.80         21.10         23.58    1049925.80
             7.80          8.00         21.10         23.58     608123.50
             8.00          8.20         21.10         23.58     358354.54
             8.20          8.40         21.10         23.58     300734.04
             8.40          8.60         21.10         23.58     133705.80
             8.60          8.80         21.10         23.58      51778.22
             8.80          9.00         21.10         23.58      69080.51
             9.00          9.20         21.10         23.58          0.00
             9.20          9.40         21.10         23.58          0.00
             9.40          9.60         21.10         23.58          0.00
             9.60          9.80         21.10         23.58          0.00
             9.80         10.00         21.10         23.58          0.00
             2.00          2.20         23.58         26.10          3.36
             2.20          2.40         23.58         26.10         24.46
             2.40          2.60         23.58         26.10         92.75
             2.60          2.80         23.58         26.10        349.70
             2.80          3.00         23.58         26.10        968.15
             3.00          3.20         23.58         26.10       2441.14
             3.20          3.40         23.58         26.10       5580.19
             3.40          3.60         23.58         26.10      12522.87
             3.60          3.80         23.58         26.10      28189.92
             3.80          4.00         23.58         26.10      52993.49
             4.00          4.20         23.58         26.10      96801.68
             4.20          4.40         23.58         26.10     160854.65
             4.40          4.60         23.58         26.10     266027.70
             4.60          4.80         23.58         26.10     381123.91
             4.80          5.00         23.58         26.10     563772.30
             5.00          5.20         23.58         26.10     784942.64
             5.20          5.40         23.58         26.10    1023044.98
             5.40          5.60         23.58         26.10    1334847.87
             5.60          5.80         23.58         26.10    1722578.53
             5.80          6.00         23.58         26.10    2030723.34
             6.00          6.20         23.58         26.10    2142091.41
             6.20          6.40         23.58         26.10    2394840.60
             6.40          6.60         23.58         26.10    2539881.79
             6.60          6.80         23.58         26.10    2406347.37
             6.80          7.00         23.58         26.10    2227271.08
             7.00          7.20         23.58         26.10    1801281.43
             7.20          7.40         23.58         26.10    1345705.72
             7.40          7.60         23.58         26.10     667229.42
             7.60          7.80         23.58         26.10     649077.41
             7.80          8.00         23.58         26.10     196922.61
             8.00          8.20         23.58         26.10     103968.52
             8.20          8.40         23.58         26.10     116839.22
             8.40          8.60         23.58         26.10      68796.07
             8.60          8.80         23.58         26.10      37108.62
             8.80          9.00         23.58         26.10      19322.19
             9.00          9.20         23.58         26.10          0.00
             9.20          9.40         23.58         26.10          0.00
             9.40          9.60         23.58         26.10          0.00
             9.60          9.80         23.58         26.10          0.00
             9.80         10.00         23.58         26.10          0.00
             2.00          2.20         26.10         28.69          3.61
             2.20          2.40         26.10         28.69         28.15
             2.40          2.60         26.10         28.69        124.25
             2.60          2.80         26.10         28.69        319.80
             2.80          3.00         26.10         28.69       1079.63
             3.00          3.20         26.10         28.69       2561.16
             3.20          3.40         26.10         28.69       5945.85
             3.40          3.60         26.10         28.69      11571.63
             3.60          3.80         26.10         28.69      27064.92
             3.80          4.00         26.10         28.69      49382.34
             4.00          4.20         26.10         28.69      96445.26
             4.20          4.40         26.10         28.69     159463.69
             4.40          4.60         26.10         28.69     250819.29
             4.60          4.80         26.10         28.69     395754.36
             4.80          5.00         26.10         28.69     538255.85
             5.00          5.20         26.10         28.69     785635.83
             5.20          5.40         26.10         28.69    1022247.64
             5.40          5.60         26.10         28.69    1240900.64
             5.60          5.80         26.10         28.69    1576321.05
             5.80          6.00         26.10         28.69    1867919.34
             6.00          6.20         26.10         28.69    1689303.79
             6.20          6.40         26.10         28.69    2049690.78
             6.40          6.60         26.10         28.69    2257133.17
             6.60          6.80         26.10         28.69    1745623.53
             6.80          7.00         26.10         28.69    1469985.97
             7.00          7.20         26.10         28.69    1206894.93
             7.20          7.40         26.10         28.69     739831.03
             7.40          7.60         26.10         28.69     621126.07
             7.60          7.80         26.10         28.69     460350.12
             7.80          8.00         26.10         28.69     258340.80
             8.00          8.20         26.10         28.69     125317.17
             8.20          8.40         26.10         28.69      46161.13
             8.40          8.60         26.10         28.69      26618.06
             8.60          8.80         26.10         28.69      46737.21
             8.80          9.00         26.10         28.69          0.00
             9.00          9.20         26.10         28.69          0.00
             9.20          9.40         26.10         28.69          0.00
             9.40          9.60         26.10         28.69          0.00
             9.60          9.80         26.10         28.69          0.00
             9.80         10.00         26.10         28.69          0.00
             2.00          2.20         28.69         31.33          3.35
             2.20          2.40         28.69         31.33         23.09
             2.40          2.60         28.69         31.33        118.37
             2.60          2.80         28.69         31.33        345.49
             2.80          3.00         28.69         31.33        863.87
             3.00          3.20         28.69         31.33       2499.15
             3.20          3.40         28.69         31.33       5900.25
             3.40          3.60         28.69         31.33      13082.68
             3.60          3.80         28.69         31.33      28811.28
             3.80          4.00         28.69         31.33      52174.96
             4.00          4.20         28.69         31.33      88398.53
             4.20          4.40         28.69         31.33     151701.26
             4.40          4.60         28.69         31.33     242302.22
             4.60          4.80         28.69         31.33     386515.47
             4.80          5.00         28.69         31.33     544281.67
             5.00          5.20         28.69         31.33     747210.96
             5.20          5.40         28.69         31.33     988330.27
             5.40          5.60         28.69         31.33    1216862.64
             5.60          5.80         28.69         31.33    1462866.43
             5.80          6.00         28.69         31.33    1550207.55
             6.00          6.20         28.69         31.33    1759282.21
             6.20          6.40         28.69         31.33    1766861.27
             6.40          6.60         28.69         31.33    1485668.33
             6.60          6.80         28.69         31.33    1459751.33
             6.80          7.00         28.69         31.33    1170849.93
             7.00          7.20         28.69         31.33     792873.48
             7.20          7.40         28.69         31.33     518075.86
             7.40          7.60         28.69         31.33     236425.15
             7.60          7.80         28.69         31.33      95017.67
             7.80          8.00         28.69         31.33      68825.32
             8.00          8.20         28.69         31.33      51221.88
             8.20          8.40         28.69         31.33      44053.66
             8.40          8.60         28.69         31.33       1098.82
             8.60          8.80         28.69         31.33       9370.65
             8.80          9.00         28.69         31.33          0.00
             9.00          9.20         28.69         31.33          0.00
             9.20          9.40         28.69         31.33          0.00
             9.40          9.60         28.69         31.33          0.00
             9.60          9.80         28.69         31.33          0.00
             9.80         10.00         28.69         31.33          0.00
             2.00          2.20         31.33         34.06          3.13
             2.20          2.40         31.33         34.06         23.91
             2.40          2.60         31.33         34.06         97.61
             2.60          2.80         31.33         34.06        339.00
             2.80          3.00         31.33         34.06       1056.62
             3.00          3.20         31.33         34.06       2506.55
             3.20          3.40         31.33         34.06       5831.61
             3.40          3.60         31.33         34.06      12443.24
             3.60          3.80         31.33         34.06      26274.75
             3.80          4.00         31.33         34.06      49717.26
             4.00          4.20         31.33         34.06      88423.29
             4.20          4.40         31.33         34.06     153466.00
             4.40          4.60         31.33         34.06     244399.71
             4.60          4.80         31.33         34.06     355944.35
             4.80          5.00         31.33         34.06     506643.08
             5.00          5.20         31.33         34.06     682076.68
             5.20          5.40         31.33         34.06     928758.31
             5.40          5.60         31.33         34.06    1071846.20
             5.60          5.80         31.33         34.06    1385148.37
             5.80          6.00         31.33         34.06    1345002.24
             6.00          6.20         31.33         34.06    1458130.68
             6.20          6.40         31.33         34.06    1440196.22
             6.40          6.60         31.33         34.06    1146056.47
             6.60          6.80         31.33         34.06    1079858.81
             6.80          7.00         31.33         34.06     946035.34
             7.00          7.20         31.33         34.06     456171.74
             7.20          7.40         31.33         34.06     431022.13
             7.40          7.60         31.33         34.06     191756.54
             7.60          7.80         31.33         34.06     240143.36
             7.80          8.00         31.33         34.06      92357.30
             8.00          8.20         31.33         34.06      45866.36
             8.20          8.40         31.33         34.06       2182.20
             8.40          8.60         31.33         34.06          0.00
             8.60          8.80         31.33         34.06      52371.72
             8.80          9.00         31.33         34.06      12710.47
             9.00          9.20         31.33         34.06          0.00
             9.20          9.40         31.33         34.06          0.00
             9.40          9.60         31.33         34.06          0.00
             9.60          9.80         31.33         34.06          0.00
             9.80         10.00         31.33         34.06          0.00
             2.00          2.20         34.06         36.87          4.96
             2.20          2.40         34.06         36.87         33.85
             2.40          2.60         34.06         36.87        127.24
             2.60          2.80         34.06         36.87        346.63
             2.80          3.00         34.06         36.87        965.31
             3.00          3.20         34.06         36.87       2222.54
             3.20          3.40         34.06         36.87       5859.62
             3.40          3.60         34.06         36.87      11453.53
             3.60          3.80         34.06         36.87      24671.90
             3.80          4.00         34.06         36.87      49062.82
             4.00          4.20         34.06         36.87      94840.49
             4.20          4.40         34.06         36.87     141580.66
             4.40          4.60         34.06         36.87     232029.79
             4.60          4.80         34.06         36.87     348763.49
             4.80          5.00         34.06         36.87     503583.75
             5.00          5.20         34.06         36.87     679699.50
             5.20          5.40         34.06         36.87     823408.41
             5.40          5.60         34.06         36.87    1091548.39
             5.60          5.80         34.06         36.87    1133641.21
             5.80          6.00         34.06         36.87    1253773.07
             6.00          6.20         34.06         36.87    1226301.58
             6.20          6.40         34.06         36.87    1136313.54
             6.40          6.60         34.06         36.87    1025586.03
             6.60          6.80         34.06         36.87     931252.04
             6.80          7.00         34.06         36.87     555799.94
             7.00          7.20         34.06         36.87     519010.88
             7.20          7.40         34.06         36.87     229232.78
             7.40          7.60         34.06         36.87     215296.83
             7.60          7.80         34.06         36.87      91807.22
             7.80          8.00         34.06         36.87      48956.73
             8.00          8.20         34.06         36.87          0.00
             8.20          8.40         34.06         36.87      12839.26
             8.40          8.60         34.06         36.87      15351.98
             8.60          8.80         34.06         36.87       1487.91
             8.80          9.00         34.06         36.87      30625.45
             9.00          9.20         34.06         36.87          0.00
             9.20          9.40         34.06         36.87          0.00
             9.40          9.60         34.06         36.87          0.00
             9.60          9.80         34.06         36.87          0.00
             9.80         10.00         34.06         36.87          0.00
             2.00          2.20         36.87         39.79          2.93
             2.20          2.40         36.87         39.79         25.15
             2.40          2.60         36.87         39.79        109.61
             2.60          2.80         36.87         39.79        341.25
             2.80          3.00         36.87         39.79       1042.37
             3.00          3.20         36.87         39.79       2293.13
             3.20          3.40         36.87         39.79       5959.07
             3.40          3.60         36.87         39.79      12566.92
             3.60          3.80         36.87         39.79      25280.14
             3.80          4.00         36.87         39.79      48060.08
             4.00          4.20         36.87         39.79      85507.28
             4.20          4.40         36.87         39.79     149334.21
             4.40          4.60         36.87         39.79     225737.54
             4.60          4.80         36.87         39.79     327350.66
             4.80          5.00         36.87         39.79     483058.62
             5.00          5.20         36.87         39.79     696289.57
             5.20          5.40         36.87         39.79     806734.99
             5.40          5.60         36.87         39.79     927816.40
             5.60          5.80         36.87         39.79    1146133.97
             5.80          6.00         36.87         39.79    1146848.12
             6.00          6.20         36.87         39.79    1014253.38
             6.20          6.40         36.87         39.79     930876.98
             6.40          6.60         36.87         39.79     831666.21
             6.60          6.80         36.87         39.79     842702.03
             6.80          7.00         36.87         39.79     428097.93
             7.00          7.20         36.87         39.79     248450.19
             7.20          7.40         36.87         39.79     108193.32
             7.40          7.60         36.87         39.79      52349.15
             7.60          7.80         36.87         39.79      48976.02
             7.80          8.00         36.87         39.79      73780.02
             8.00          8.20         36.87         39.79      24968.23
             8.20          8.40         36.87         39.79      11074.13
             8.40          8.60         36.87         39.79       3944.06
             8.60          8.80         36.87         39.79       2716.24
             8.80          9.00         36.87         39.79        208.00
             9.00          9.20         36.87         39.79          0.00
             9.20          9.40         36.87         39.79          0.00
             9.40          9.60         36.87         39.79          0.00
             9.60          9.80         36.87         39.79          0.00
             9.80         10.00         36.87         39.79          0.00
             2.00          2.20         39.79         42.84          4.31
             2.20          2.40         39.79         42.84         29.06
             2.40          2.60         39.79         42.84        105.48
             2.60          2.80         39.79         42.84        398.99
             2.80          3.00         39.79         42.84       1100.91
             3.00          3.20         39.79         42.84       2539.36
             3.20          3.40         39.79         42.84       5894.26
             3.40          3.60         39.79         42.84      11947.28
             3.60          3.80         39.79         42.84      24742.04
             3.80          4.00         39.79         42.84      51080.30
             4.00          4.20         39.79         42.84      83898.50
             4.20          4.40         39.79         42.84     144487.96
             4.40          4.60         39.79         42.84     222915.35
             4.60          4.80         39.79         42.84     332009.12
             4.80          5.00         39.79         42.84     492655.49
             5.00          5.20         39.79         42.84     634297.50
             5.20          5.40         39.79         42.84     780595.05
             5.40          5.60         39.79         42.84     855849.99
             5.60          5.80         39.79         42.84     976039.44
             5.80          6.00         39.79         42.84     989741.54
             6.00          6.20         39.79         42.84    1015874.52
             6.20          6.40         39.79         42.84     811041.04
             6.40          6.60         39.79         42.84     650414.63
             6.60          6.80         39.79         42.84     410852.89
             6.80          7.00         39.79         42.84     298890.16
             7.00          7.20         39.79         42.84     274538.91
             7.20          7.40         39.79         42.84     127952.22
             7.40          7.60         39.79         42.84      92703.88
             7.60          7.80         39.79         42.84      58453.77
             7.80          8.00         39.79         42.84      21507.35
             8.00          8.20         39.79         42.84      22990.89
             8.20          8.40         39.79         42.84      14121.64
             8.40          8.60         39.79         42.84          0.00
             8.60          8.80         39.79         42.84       2921.72
             8.80          9.00         39.79         42.84          0.00
             9.00          9.20         39.79         42.84          0.00
             9.20          9.40         39.79         42.84          0.00
             9.40          9.60         39.79         42.84          0.00
             9.60          9.80         39.79         42.84          0.00
             9.80         10.00         39.79         42.84          0.00
             2.00          2.20         42.84         46.05          5.65
             2.20          2.40         42.84         46.05         36.68
             2.40          2.60         42.84         46.05        153.03
             2.60          2.80         42.84         46.05        361.14
             2.80          3.00         42.84         46.05        960.17
             3.00          3.20         42.84         46.05       2492.99
             3.20          3.40         42.84         46.05       6297.84
             3.40          3.60         42.84         46.05      12837.54
             3.60          3.80         42.84         46.05      26024.39
             3.80          4.00         42.84         46.05      47217.37
             4.00          4.20         42.84         46.05      79542.21
             4.20          4.40         42.84         46.05     139428.71
             4.40          4.60         42.84         46.05     224177.23
             4.60          4.80         42.84         46.05     325628.69
             4.80          5.00         42.84         46.05     460445.16
             5.00          5.20         42.84         46.05     602959.95
             5.20          5.40         42.84         46.05     714540.54
             5.40          5.60         42.84         46.05     831444.36
             5.60          5.80         42.84         46.05     815001.54
             5.80          6.00         42.84         46.05     863210.95
             6.00          6.20         42.84         46.05     831035.02
             6.20          6.40         42.84         46.05     640392.89
             6.40          6.60         42.84         46.05     687359.35
             6.60          6.80         42.84         46.05     389982.79
             6.80          7.00         42.84         46.05     243860.79
             7.00          7.20         42.84         46.05     196286.73
             7.20          7.40         42.84         46.05      51113.63
             7.40          7.60         42.84         46.05      50713.10
             7.60          7.80         42.84         46.05      13804.15
             7.80          8.00         42.84         46.05      19600.13
             8.00          8.20         42.84         46.05       1219.35
             8.20          8.40         42.84         46.05          0.00
             8.40          8.60         42.84         46.05      10122.37
             8.60          8.80         42.84         46.05       8257.05
             8.80          9.00         42.84         46.05          0.00
             9.00          9.20         42.84         46.05          0.00
             9.20          9.40         42.84         46.05          0.00
             9.40          9.60         42.84         46.05          0.00
             9.60          9.80         42.84         46.05          0.00
             9.80         10.00         42.84         46.05          0.00
             2.00          2.20         46.05         49.46          3.70
             2.20          2.40         46.05         49.46         25.23
             2.40          2.60         46.05         49.46        113.46
             2.60          2.80         46.05         49.46        360.49
             2.80          3.00         46.05         49.46        981.93
             3.00          3.20         46.05         49.46       2536.33
             3.20          3.40         46.05         49.46       5796.35
             3.40          3.60         46.05         49.46      12617.69
             3.60          3.80         46.05         49.46      26115.19
             3.80          4.00         46.05         49.46      49453.79
             4.00          4.20         46.05         49.46      83988.36
             4.20          4.40         46.05         49.46     138740.70
             4.40          4.60         46.05         49.46     219789.55
             4.60          4.80         46.05         49.46     329964.84
             4.80          5.00         46.05         49.46     430353.75
             5.00          5.20         46.05         49.46     548362.44
             5.20          5.40         46.05         49.46     648304.21
             5.40          5.60         46.05         49.46     744630.26
             5.60          5.80         46.05         49.46     795970.92
             5.80          6.00         46.05         49.46     862388.97
             6.00          6.20         46.05         49.46     696848.07
             6.20          6.40         46.05         49.46     582115.56
             6.40          6.60         46.05         49.46     432286.48
             6.60          6.80         46.05         49.46     265144.50
             6.80          7.00         46.05         49.46     119944.53
             7.00          7.20         46.05         49.46      97163.11
             7.20          7.40         46.05         49.46      52778.31
             7.40          7.60         46.05         49.46      34573.56
             7.60          7.80         46.05         49.46      29141.24
             7.80          8.00         46.05         49.46       1318.59
             8.00          8.20         46.05         49.46          0.00
             8.20          8.40         46.05         49.46          0.00
             8.40          8.60         46.05         49.46          0.00
             8.60          8.80         46.05         49.46        548.15
             8.80          9.00         46.05         49.46          0.00
             9.00          9.20         46.05         49.46          0.00
             9.20          9.40         46.05         49.46          0.00
             9.40          9.60         46.05         49.46          0.00
             9.60          9.80         46.05         49.46          0.00
             9.80         10.00         46.05         49.46          0.00
             2.00          2.20         49.46         53.13          7.59
             2.20          2.40         49.46         53.13         27.47
             2.40          2.60         49.46         53.13        113.18
             2.60          2.80         49.46         53.13        391.88
             2.80          3.00         49.46         53.13       1115.89
             3.00          3.20         49.46         53.13       2497.83
             3.20          3.40         49.46         53.13       6203.98
             3.40          3.60         49.46         53.13      11292.35
             3.60          3.80         49.46         53.13      24878.94
             3.80          4.00         49.46         53.13      44618.79
             4.00          4.20         49.46         53.13      76482.70
             4.20          4.40         49.46         53.13     124082.73
             4.40          4.60         49.46         53.13     200566.81
             4.60          4.80         49.46         53.13     288753.10
             4.80          5.00         49.46         53.13     401754.08
             5.00          5.20         49.46         53.13     563039.93
             5.20          5.40         49.46         53.13     580648.24
             5.40          5.60         49.46         53.13     686636.41
             5.60          5.80         49.46         53.13     698854.12
             5.80          6.00         49.46         53.13     672016.18
             6.00          6.20         49.46         53.13     537032.81
             6.20          6.40         49.46         53.13     542352.31
             6.40          6.60         49.46         53.13     407639.61
             6.60          6.80         49.46         53.13     209932.58
             6.80          7.00         49.46         53.13     136797.20
             7.00          7.20         49.46         53.13      50463.31
             7.20          7.40         49.46         53.13      54226.05
             7.40          7.60         49.46         53.13      23281.32
             7.60          7.80         49.46         53.13          0.00
             7.80          8.00         49.46         53.13       6501.47
             8.00          8.20         49.46         53.13          0.00
             8.20          8.40         49.46         53.13          0.00
             8.40          8.60         49.46         53.13          0.00
             8.60          8.80         49.46         53.13         84.23
             8.80          9.00         49.46         53.13          0.00
             9.00          9.20         49.46         53.13          0.00
             9.20          9.40         49.46         53.13          0.00
             9.40          9.60         49.46         53.13          0.00
             9.60          9.80         49.46         53.13          0.00
             9.80         10.00         49.46         53.13          0.00
             2.00          2.20         53.13         57.14          4.24
             2.20          2.40         53.13         57.14         43.66
             2.40          2.60         53.13         57.14        136.48
             2.60          2.80         53.13         57.14        432.60
             2.80          3.00         53.13         57.14       1076.16
             3.00          3.20         53.13         57.14       2781.18
             3.20          3.40         53.13         57.14       6128.75
             3.40          3.60         53.13         57.14      12459.76
