#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55183.99629822          3.31          1.08       114.682        14.432        61.561       104.408
   55183.99642527          4.87          2.47        99.752        19.952        76.529       109.941
   55183.99720903          5.66          0.38       304.429       -47.419       232.121        42.609
   55183.99774214          5.24          0.78       288.498       -19.057       248.273        70.960
   55183.99930207          5.45          1.11        51.342       -80.852       126.232         9.176
   55184.00083243          5.63          0.93        58.515       -38.067       119.411        51.957
   55184.00251933          5.75          0.55       111.298       -53.661        67.264        36.320
   55184.00323519          4.81          0.80       208.650       -10.629       330.113        79.327
   55184.00922565          5.52          0.55        73.099       -20.698       107.841        69.314
   55184.01003706          5.63          0.64       262.066       -53.837       279.092        36.158
   55184.01082756          5.39          0.40       283.592       -77.718       257.708        12.295
   55184.01469211          4.33          0.81         4.094        -6.183       178.807        83.868
   55184.01882954          5.69          1.00       209.325       -40.549       335.049        49.409
   55184.01925228          5.42          0.42       196.291       -27.155       348.249        62.798
   55184.01954023          5.52          0.46        16.017       -33.003       168.642        57.044
   55184.02031278          3.14          0.58       311.782        30.652       233.174       120.690
   55184.02495170          5.39          0.73       317.703       -21.896       228.892        68.143
   55184.02520536          2.92          0.99       301.291        32.578       245.438       122.609
   55184.03043064          3.79          1.42       357.677         4.628       190.904        94.681
   55184.03690368          5.50          0.64        20.260       -28.418       170.667        61.628
   55184.05009096          3.23          0.44       334.625         9.868       221.060        99.918
   55184.05236929          5.76          0.60       302.311       -27.660       254.173        62.370
   55184.05721744          4.99          0.86       330.207       -11.554       228.042        78.493
   55184.06129672          3.53          0.51       100.697         1.777        99.019        91.764
   55184.06268351          3.05          1.13       127.444         0.695        72.775        90.660
   55184.06558032          3.03          1.89        17.079        28.954       184.178       119.007
   55184.07726115          3.29          0.49        74.941         5.440       130.535        95.451
   55184.08003410          3.04          0.68       249.743        68.766       316.893       158.749
   55184.08150965          5.91          0.35       162.101       -41.129        44.929        48.822
   55184.08185676          3.42          0.46       328.981        27.858       238.181       117.909
   55184.08278027          5.00          0.57       167.034       -11.950        40.446        77.997
   55184.08877328          5.50          0.23       113.734       -33.186        95.934        56.790
   55184.09062846          4.76          0.27        53.750        -8.622       156.564        81.406
   55184.09554626          3.50          0.39        97.295        -3.495       114.790        86.494
   55184.09746183          5.62          0.31       221.892       -53.025       350.842        36.940
   55184.09784882          3.42          1.19       162.179        64.122        50.709       154.063
   55184.09970030          5.74          0.29       144.319       -46.975        69.294        42.982
   55184.10360564          3.65          0.45        11.532         8.409       203.461        98.463
   55184.10513139          3.90          0.52       103.490        21.029       112.031       111.011
   55184.11178042          3.81          0.25       126.479        26.567        91.443       116.529
   55184.11198053          2.90          1.23       232.205        73.928       345.991       163.895
   55184.11378329          4.00          0.76       358.815        -5.471       219.856        84.583
   55184.11442603          3.47          0.89       117.091        40.638       101.764       130.607
   55184.11636737          5.61          0.20       249.937       -43.803       329.623        46.183
   55184.11984681          3.25          0.94       330.894        35.238       249.985       125.291
   55184.12310622          6.00          0.71         5.740       -60.569       216.312        29.481
   55184.12325780          5.68          0.63        92.708       -34.433       129.413        55.560
   55184.12427122          3.65          1.09        38.361        50.240       184.044       140.284
   55184.12449935          5.19          0.72        94.987       -14.544       127.560        75.447
   55184.13276174          4.24          0.98       141.973        -6.111        83.548        83.843
   55184.14452677          3.31          0.90       277.604        40.168       312.218       130.181
   55184.14522731          5.71          0.31        97.422       -59.231       132.681        30.758
   55184.14594275          4.68          0.50       316.086        -9.825       274.191        80.218
   55184.14949403          5.29          0.78       140.736       -19.796        90.834        70.160
   55184.15104538          5.55          0.69       257.553       -70.618       334.427        19.376
   55184.15150515          5.20          1.12       254.031       -15.602       338.247        74.387
   55184.15315625          5.59          0.33        83.815       -68.465       149.196        21.536
   55184.15469382          3.34          0.48        90.287        -4.143       143.150        85.852
   55184.15976894          5.66          0.74       303.607       -66.122       291.575        23.911
   55184.16099317          4.25          3.05       282.009         2.580       313.712        92.597
   55184.16365546          4.61          0.96       166.735        -7.839        69.939        82.106
   55184.16734160          3.28          1.65        98.797        30.127       139.169       120.113
   55184.17318978          5.50          0.64       215.164       -73.137        24.842        16.824
   55184.17355920          3.64          0.65       142.624        31.737        97.602       121.686
   55184.17457618          3.33          0.63       233.003        38.652         7.658       128.619
   55184.17938269          4.01          1.74       315.669        10.262       286.693       100.307
   55184.18023498          4.77          0.82        33.105        -7.519       209.555        82.525
   55184.18145829          4.44          0.26       172.458        -7.046        70.642        82.897
   55184.18557105          5.71          0.67       318.928       -30.986       285.641        59.059
   55184.18601432          4.61          0.88       196.827        30.765        47.933       120.709
   55184.19674190          5.48          0.32       130.802       -30.632       117.835        59.329
   55184.20056146          3.37          0.49       344.766        10.856       265.234       100.914
   55184.20431909          3.12          0.82       201.917        24.983        49.451       114.929
   55184.20760301          3.23          0.88       205.420        49.381        47.157       139.326
   55184.20928957          5.46          0.39       124.318       -72.656       128.959        17.310
   55184.20998824          3.89          0.45        63.354        33.407       190.003       123.430
   55184.21694434          5.48          0.46       250.612       -15.988         5.287        73.998
   55184.21898084          5.75          0.76       151.751       -56.907       104.926        33.044
   55184.22310421          5.28          0.58       312.250       -17.175       305.876        72.867
   55184.22707128          5.89          0.59        49.992       -40.526       209.609        49.506
   55184.22707933          4.50          1.16       335.552        26.536       284.030       116.594
   55184.22737591          3.09          1.58       312.050         2.237       307.631        92.280
   55184.22962877          2.97          1.52       296.321        25.636       324.198       115.668
   55184.23113763          3.50          1.30        15.184         0.832       245.848        90.888
   55184.23237590          5.54          0.29       118.959       -26.035       142.540        63.933
   55184.23250794          3.61          0.28       129.962         3.937       131.559        93.895
   55184.23409352          3.22          0.78       350.433        -0.649       271.669        89.410
   55184.23865521          5.62          0.40       103.901       -40.763       159.888        49.220
   55184.24670272          3.63          1.06       266.695        -4.718       359.958        85.283
   55184.24959410          5.03          0.83       227.128       -11.052        40.564        78.911
   55184.24963965          5.22          0.28        10.549       -12.293       257.166        77.764
   55184.25110640          3.29          1.97       252.388         4.985        15.865        94.972
   55184.25169465          3.21          0.39       350.313        19.968       278.144       110.029
   55184.25193591          3.65          0.95       263.462        13.673         5.100       103.671
   55184.25424832          3.40          0.22       259.401         9.358         9.992        99.351
   55184.25487568          4.99          1.07       169.166       -10.750       100.438        79.191
   55184.25582047          5.48          0.47       136.790       -72.093       133.259        17.864
   55184.25657750          3.68          1.08       230.027         6.782        40.200        96.746
   55184.25956425          5.63          0.22       231.654       -39.273        39.607        50.695
   55184.26109345          3.19          2.09        19.202         0.460       252.643        90.515
   55184.26327873          3.40          0.75       215.151        24.184        57.506       114.135
   55184.26463853          3.24          1.19        51.340        12.844       221.771       102.880
   55184.26685560          3.97          0.90       155.002        -3.889       118.925        86.055
   55184.27199056          5.09          0.58       323.896       -13.080       311.881        76.970
   55184.27289181          3.69          0.82       143.014        29.610       133.070       119.557
   55184.27567997          5.14          0.39       269.061       -16.083         8.040        73.920
   55184.27657356          3.10          1.22        76.910        70.263       200.342       160.274
   55184.27671626          3.40          2.11       179.511        18.523        97.977       108.460
   55184.27755064          5.39          0.61       117.373       -18.466       160.428        71.504
   55184.27809448          5.97          0.29        47.041       -53.171       230.999        36.865
   55184.27955271          5.66          0.80       153.935       -18.692       124.582        71.254
   55184.28570970          3.32          0.74       194.655        44.226        86.099       134.165
   55184.28955699          5.41          0.75       159.479       -23.788       122.650        66.156
   55184.28967947          5.78          0.20       148.183       -50.636       134.015        39.315
   55184.29440743          5.89          0.21       220.247       -61.076        63.558        28.884
   55184.29524624          5.01          0.89        32.202       -13.126       251.979        76.923
   55184.29543473          3.16          2.34        85.101        49.743       199.062       139.745
   55184.30074950          3.38          0.45       253.803        38.876        32.415       128.862
   55184.30275023          5.52          0.52        83.114       -16.756       203.783        73.248
   55184.30313042          3.36          2.13         0.424         3.931       286.598        93.993
   55184.30333529          3.33          0.42       309.603         0.973       337.498        91.015
   55184.31295365          4.05          0.86       239.488         4.083        51.090        94.054
   55184.31660917          4.47          1.08       105.273        21.952       186.585       111.932
   55184.31721721          4.01          0.92       108.827        15.722       183.258       105.699
   55184.31918598          4.17          1.09       312.055        -6.593       340.762        83.450
   55184.32152966          5.15          0.36        70.439        -8.528       223.229        81.490
   55184.32199998          5.58          0.63       105.257       -41.008       188.620        48.974
   55184.32285719          3.86          0.89        77.844        -3.017       216.297        86.993
   55184.32338530          3.21          1.28        65.625        26.178       228.675       116.202
   55184.32653456          5.84          0.67        50.049       -33.300       245.449        56.736
   55184.32755958          5.63          0.24       149.604       -22.091       146.246        67.856
   55184.33056997          5.78          0.64       312.847       -59.635       344.015        30.406
   55184.33992785          5.08          0.49       152.401       -14.995       147.910        74.950
   55184.34862088          4.81          0.47       355.046       -10.920       308.397        79.141
   55184.35105791          3.38          0.67        38.215        53.128       266.049       143.179
   55184.35687839          5.93          0.54       308.955       -48.851       357.422        41.187
   55184.35892939          5.31          0.34       220.875       -21.576        86.278        68.380
   55184.35911757          5.46          1.12       144.886       -29.764       162.363        60.187
   55184.36504162          4.66          0.44       346.174        -8.220       323.196        81.840
   55184.37161940          3.23          0.86       259.740         5.810        52.018        95.800
   55184.37896676          5.61          0.38       332.924       -46.970       341.449        43.082
   55184.37958728          3.51          0.72         4.408        18.342       310.212       108.406
   55184.38558435          3.17          0.92       324.377        22.818       352.429       112.872
   55184.39121648          5.79          1.10       324.973       -50.355       353.809        39.693
   55184.39255644          5.74          0.54        30.548       -32.021       288.773        58.031
   55184.39294815          5.90          0.34       290.081       -38.732        29.324        51.289
   55184.39591310          5.80          0.40       267.234       -58.652        53.190        31.345
   55184.39640054          5.72          0.20       157.704       -39.486       163.005        50.459
   55184.39817785          5.79          0.32       251.985       -53.022        69.278        36.960
   55184.40501183          4.99          0.70        15.909       -13.686       307.893        76.373
   55184.40637648          5.75          1.05       236.676       -54.059        87.552        35.909
   55184.41050894          4.42          0.79        56.118        -7.872       269.669        82.163
   55184.42400668          5.61          0.73       325.914       -57.754         4.692        32.294
   55184.42600147          5.47          0.95       288.219       -29.668        43.130        60.350
   55184.43432060          3.56          0.58       253.231        -3.064        81.152        86.918
   55184.43914711          5.90          0.26       220.186       -48.660       115.897        41.295
   55184.44261799          5.80          0.92       197.611       -32.308       139.755        57.635
   55184.44443894          5.68          0.74       186.029       -46.651       151.999        43.290
   55184.44556707          4.98          0.53        25.936       -13.348       312.507        76.708
   55184.44612471          3.47          2.19        30.343        50.850       308.256       140.908
   55184.44830502          3.37          0.80       354.603         3.679       344.826        93.742
   55184.44911157          5.61          0.48       262.987       -47.750        76.673        42.241
   55184.44989653          5.64          1.02        29.164       -52.262       310.872        37.789
   55184.45377727          3.43          1.84       337.258        31.210         4.164       121.270
   55184.45865000          5.48          0.75       149.278       -31.289       193.902        58.661
   55184.45988597          2.97          1.88       122.298         9.278       221.298        99.246
   55184.46227376          5.23          0.80       269.018       -11.621        75.446        78.376
   55184.46631970          4.01          0.54       272.306         3.540        73.635        93.541
   55184.46794649          3.12          0.49        81.046        30.633       265.430       120.645
   55184.46849071          3.33          0.69        61.040        44.763       285.614       134.797
   55184.47399733          5.52          0.68       160.397       -79.167       188.418        10.781
   55184.47418685          3.33          0.53        42.770        32.893       305.970       122.942
   55184.47532416          4.22          1.97       183.139         7.158       166.044        97.094
   55184.47696001          3.25          1.09       169.605        17.689       180.162       107.627
   55184.48177984          3.47          0.96        76.174         5.886       275.326        95.904
   55184.48265062          2.99          0.44       172.310        33.915       179.508       123.850
   55184.49795250          5.45          0.34       170.176       -26.605       187.180        63.337
   55184.49968006          3.12          0.81       124.385        20.898       233.564       110.865
   55184.50003889          4.60          0.96       146.986        -1.821       211.115        88.128
   55184.50118035          3.83          1.67        45.331         3.632       313.177        93.678
   55184.50158811          3.32          0.88        34.544         8.552       324.111        98.606
   55184.50329088          3.51          0.84       197.525        -3.164       161.753        86.776
   55184.50381720          5.22          0.30         3.003       -16.091       356.464        73.970
   55184.50861007          3.18          0.67        76.442        -0.617       284.751        89.401
   55184.50922597          5.61          0.84       260.565       -44.136       100.803        45.851
   55184.50982005          4.99          0.77       305.399        -9.978        56.230        80.055
   55184.50983328          3.45          0.43        18.629        13.942       343.003       104.003
   55184.51068414          3.23          0.69         5.142        10.751       356.803       100.814
   55184.51243582          3.76          0.29       251.016        25.037       111.596       115.013
   55184.51299519          5.63          0.53       257.953       -59.568       104.736        30.416
   55184.51693267          4.63          1.07       109.767        -6.952       254.436        83.031
   55184.51704574          5.61          0.33       257.058       -34.548       107.150        55.435
   55184.51714678          5.73          0.62        96.846       -43.522       267.484        46.475
   55184.51756071          5.06          0.33       202.023       -14.885       162.403        75.058
   55184.52762250          5.72          0.88       298.656       -38.333        69.366        51.691
   55184.53071330          5.69          0.47       299.748       -46.999        69.376        43.026
   55184.53522793          3.34          1.39         1.265        19.660         9.542       109.724
   55184.53541544          5.31          0.81       181.539       -17.581       189.336        72.360
   55184.53745392          3.61          0.88       304.298         1.585        67.317        91.617
   55184.53960273          6.06          1.06       336.925       -39.759        35.440        50.292
   55184.55297912          5.76          1.12        97.441       -30.712       279.802        59.285
   55184.55906197          4.26          0.80       163.659        -4.820       215.751        85.124
   55184.56039174          5.58          0.35       193.096       -23.602       186.792        66.340
   55184.56933767          3.47          1.05        32.690        -1.899       350.426        88.154
   55184.57283748          5.76          0.78       135.375       -32.926       249.033        57.037
   55184.57943878          5.62          1.03       180.775       -41.489       205.995        48.454
   55184.58087073          3.75          0.49       193.474        28.623       193.816       118.560
   55184.58093508          6.16          0.31       352.203       -28.079        35.096        61.978
   55184.58427561          5.47          0.90       241.016       -29.021       147.473        60.946
   55184.58694134          5.73          0.76       205.917       -38.531       183.544        51.416
   55184.59763495          5.73          0.56       109.627       -34.122       283.740        55.865
   55184.59786968          5.20          0.81       204.879       -14.629       188.537        75.316
   55184.60252653          5.25          0.88       324.236       -16.523        70.856        73.521
   55184.60850495          3.79          0.75        12.944         8.828        24.311        98.888
   55184.61051292          3.32          1.01        45.946        39.774       351.999       129.822
   55184.61057020          5.38          0.28       308.451       -25.152        89.533        64.879
   55184.61076412          5.68          0.38       335.176       -47.805        62.868        42.243
   55184.61579370          5.72          0.55       331.097       -57.097        68.745        32.948
   55184.63033632          5.62          0.66       276.016       -44.157       129.073        45.843
   55184.63060597          4.58          1.09       197.918        -4.949       207.319        84.994
   55184.63170529          4.55          0.47        54.757        -7.600       350.877        82.438
   55184.63464987          3.10          0.85       256.547        12.354       150.167       102.334
   55184.63846993          3.13          0.50       108.893        14.035       299.162       104.022
   55184.63899473          3.30          2.03        88.986         6.940       319.266        96.948
   55184.64318241          5.69          0.46       148.102       -41.508       261.702        48.449
   55184.64334413          5.59          0.71       274.198       -27.248       135.612        62.750
   55184.64356883          5.99          0.62        12.308       -47.375        37.613        42.679
   55184.64444979          5.63          0.20        31.222       -49.373        19.036        40.677
   55184.64664509          3.35          0.39       101.619        56.647       309.308       146.640
   55184.64867113          5.71          0.62       221.071       -36.714       190.666        53.241
   55184.64906294          5.62          0.39       221.415       -67.823       190.411        22.133
   55184.65018733          5.37          0.67       205.403       -78.592       206.819        11.358
   55184.65807038          3.29          1.55       252.665        21.820       162.513       111.796
   55184.65967894          5.73          0.34        41.295       -31.087        14.452        58.958
   55184.65993520          5.68          0.79       285.466       -35.472       130.323        54.537
   55184.66691962          5.39          0.35       142.840       -19.690       275.515        70.270
   55184.67231917          3.50          0.30       310.649         6.741       109.655        96.774
   55184.67506044          5.00          0.66       140.797       -13.323       280.493        76.638
   55184.67824861          5.54          0.31       245.293       -35.558       177.112        54.414
   55184.67972751          5.67          1.07       252.990       -50.387       169.923        39.591
   55184.68888728          5.64          1.04       251.964       -52.103       174.253        37.875
   55184.68992622          5.61          0.86       125.300       -69.355       301.470        20.621
   55184.69309620          5.62          1.09       118.924       -30.546       308.895        59.434
   55184.69703089          3.09          0.96       228.039         3.621       201.183        93.578
   55184.70100348          5.04          0.71        38.214       -14.591        32.439        75.456
   55184.70127728          3.40          0.95       243.405        11.187       187.357       101.156
   55184.70841762          2.89          0.66       247.343        48.463       186.046       138.434
   55184.70999601          4.04          0.55       312.451        -5.767       121.443        84.266
   55184.72154057          5.67          0.55       106.613       -48.688       331.504        41.304
   55184.72217310          5.68          0.69       267.281       -58.710       170.929        31.281
   55184.73117068          5.44          0.30       328.751       -15.846       112.781        74.197
   55184.73312762          3.31          0.45       164.159        64.063       278.040       154.007
   55184.73357289          5.52          0.49       193.138       -20.191       249.267        69.756
   55184.73449595          5.37          0.52       318.161       -23.269       124.564        66.767
   55184.73764666          3.33          2.26         1.289        61.893        82.595       151.953
   55184.73875112          5.80          0.49       197.709       -17.823       246.564        72.124
   55184.74025303          5.54          1.01       138.534       -32.818       306.305        57.147
   55184.74436993          3.34          0.93       319.207        19.145       127.114       109.184
   55184.74492197          3.84          0.47        82.527         0.900         3.969        90.913
   55184.74889553          3.18          1.81       259.213        25.480       188.755       115.464
   55184.75512542          3.77          1.02       342.470        21.205       107.726       111.257
   55184.75608231          5.71          0.23        71.184       -56.085        19.411        33.936
   55184.75651131          4.55          1.11       216.976        -6.389       233.711        83.565
   55184.76340988          3.46          0.62        71.411        34.974        21.724       124.998
   55184.76534556          5.70          0.20       325.019       -40.050       128.830        49.988
   55184.77166257          5.62          0.46        23.236       -54.355        72.938        35.693
   55184.77254340          4.24          1.00       213.393        -4.140       243.082        85.813
   55184.77595301          5.75          0.65       101.289       -40.353       356.454        49.643
   55184.78229330          3.39          0.39       127.543        43.081       332.401       133.050
   55184.78261948          5.64          1.08       274.367       -49.965       185.688        40.034
   55184.78269579          3.07          0.94        16.668        27.015        83.464       117.070
   55184.78333184          5.14          0.63        91.729       -11.349         8.644        78.655
   55184.79793596          3.73          0.62       299.883        20.592       165.781       110.616
   55184.80097726          3.41          0.23       146.218        17.940       320.506       107.897
   55184.80797971          5.52          0.73       321.753       -30.770       147.495        59.267
   55184.81059620          4.15          1.01       290.567        -3.894       179.645        86.120
   55184.81171917          4.84          0.97       254.009       -11.220       216.602        78.761
   55184.81179462          6.01          0.31       165.622       -37.198       305.032        52.756
   55184.81198396          5.77          0.27        70.582       -45.938        40.171        44.083
   55184.81358200          3.82          1.00       234.245        -5.117       237.044        84.849
   55184.81425602          3.52          2.48        89.811        37.187        21.672       127.191
   55184.81523822          5.67          0.93       109.452       -46.681         2.480        43.308
   55184.81751294          3.17          0.39       162.103         5.078       310.600        95.029
   55184.81762569          5.72          1.16       348.918       -42.003       123.818        48.045
   55184.81935916          3.33          0.59       256.938         7.526       216.448        97.510
   55184.81979850          5.16          0.75        47.414       -12.312        66.121        77.726
   55184.82184183          4.75          1.06       345.704       -10.258       128.564        79.791
   55184.83264823          3.19          1.28       113.881        51.432         4.219       141.412
   55184.83872010          5.47          0.98       109.128       -24.135        11.251        65.852
   55184.83929209          5.81          0.36       231.017       -26.092       249.538        63.873
   55184.85074530          5.38          0.66       235.267       -25.773       249.421        64.196
   55184.85649784          5.65          0.31       344.795       -44.546       141.971        45.500
   55184.85914863          3.44          1.62       179.201         5.992       308.535        95.939
   55184.86630355          3.70          0.37       137.774        20.374       352.528       110.336
   55184.86824159          4.04          0.42       123.257        -5.993         7.762        83.982
   55184.87274301          3.70          0.66        38.869         0.481        93.771        90.523
   55184.87289547          3.50          1.64       193.522        34.851       299.186       124.797
   55184.87635726          5.47          0.89       184.960       -30.889       308.989        59.062
   55184.87701176          3.53          1.02       272.851        33.454       221.376       123.455
   55184.88192115          6.11          0.32       111.695       -48.156        24.309        41.829
   55184.88490201          3.52          0.40        64.913        23.813        72.094       113.838
   55184.89508757          3.68          0.72        75.260        -1.512        65.446        88.503
   55184.89530185          3.41          1.45       332.846         5.747       167.947        95.793
   55184.89588414          5.67          0.53        70.262       -36.134        70.764        53.884
   55184.90208354          5.20          0.86        73.024       -14.699        70.219        75.317
   55184.90333532          5.79          0.34       108.263       -46.290        35.468        43.696
   55184.90498256          5.44          0.85        21.218       -17.152       123.067        72.895
   55184.90893456          5.56          0.49        77.157       -37.530        68.583        52.483
   55184.90907972          3.79          1.11       135.524        -4.984        10.237        84.980
   55184.90948927          4.28          1.00       163.565        24.035       342.335       113.984
   55184.91134419          3.86          0.32       210.060        11.325       296.527       101.279
   55184.91151451          3.44          0.58        44.310        31.441       102.304       121.481
   55184.91372981          3.53          1.47        14.982        10.620       132.454       100.671
   55184.91761983          3.64          0.76       252.705        16.970       256.160       106.953
   55184.91859171          3.84          0.27       104.479         1.571        44.709        91.559
   55184.92993104          3.19          0.78        98.479         6.312        54.798        96.305
   55184.93024826          3.74          0.86       359.255        -1.425       154.148        88.626
   55184.93058816          3.46          0.55       205.230        24.012       308.308       113.963
   55184.93166751          5.85          1.13       319.149       -60.225       194.714        29.810
   55184.93177749          5.57          0.56       346.401       -29.926       167.548        60.122
   55184.93327233          5.78          0.37       344.946       -37.746       169.539        52.301
   55184.93640248          3.52          0.51         6.638        50.282       148.979       140.338
   55184.93837133          3.22          2.22        45.322        50.863       110.961       140.903
   55184.94052714          3.69          1.31        25.285         0.842       131.825        90.889
   55184.94187840          3.44          0.89       299.361        12.723       218.255       102.749
   55184.94424920          3.87          0.53       314.688        12.727       203.781       102.765
   55184.96415192          3.19          1.27        40.309        61.146       125.263       151.189
   55184.96650584          5.85          0.38       156.285       -36.805        10.219        53.151
   55184.96985917          4.97          0.43        63.194       -12.876       104.513        77.146
   55184.97027973          3.99          1.04       348.638        -3.057       179.216        86.994
   55184.97871333          3.52          0.37       325.226        46.009       205.707       136.056
   55184.98072589          4.12          1.03        54.446        -1.729       117.175        88.300
   55184.98585815          5.78          0.25       232.285       -48.251       301.152        41.721
   55184.98881670          5.72          0.23       225.631       -37.360       308.891        52.607
   55184.99222118          3.36          0.58       108.873        64.814        66.785       154.794
   55184.99349235          3.17          1.72       260.671        16.148       275.583       106.141
   55184.99776685          3.71          2.70       240.573         0.040       297.208        90.016
   55185.00552209          5.92          0.53        22.556       -55.593       158.047        34.451
   55185.00671926          3.30          0.42        22.586        -1.410       158.420        88.638
   55185.00939046          3.19          0.38        33.384        -3.860       148.586        86.182
   55185.01358727          3.25          1.11       117.522        61.312        65.871       151.283
   55185.01662490          3.40          0.67       256.499        16.449       288.106       106.439
   55185.02001811          3.20          0.79       233.848        50.159       312.021       140.127
   55185.02840877          5.95          0.31       111.035       -17.018        77.812        72.962
   55185.02843047          5.69          0.32        21.630       -49.773       167.237        40.271
   55185.03454061          3.48          1.79        57.686        35.152       133.326       125.179
   55185.03704274          5.57          0.52       103.068       -34.502        88.915        55.484
   55185.04415023          3.53          0.50       189.596        42.989         4.936       132.933
   55185.05089845          3.29          1.01       319.166        15.436       237.802       105.480
   55185.05309115          5.70          0.23       261.607       -50.333       296.085        39.663
   55185.05452139          3.35          0.36        76.582         3.207       121.673        93.217
   55185.05610576          3.07          1.74        95.414        53.177       103.342       143.168
   55185.06205101          3.19          1.14         9.388        32.861       191.584       122.917
   55185.06232726          5.48          0.76       250.669       -31.046       310.387        58.941
   55185.06672895          3.36          0.39       211.101         3.558       351.574        93.514
   55185.06880569          5.67          0.33       179.607       -46.110        23.809        43.840
   55185.07465192          3.14          0.49       118.795        12.337        86.721       102.307
   55185.08112876          5.41          0.65       288.494       -27.670       279.355        62.350
   55185.08427301          3.73          0.40       113.727        -5.133        95.276        84.842
   55185.08725337          5.47          0.48       160.720       -29.201        49.366        60.750
   55185.09473554          5.76          0.70       189.512       -51.789        23.253        38.163
   55185.09489876          2.76          1.13       357.780        65.701       215.055       155.761
   55185.10039478          3.46          0.67       190.627        -3.491        24.197        86.456
   55185.10060767          5.54          0.36       237.587       -35.171       337.285        54.805
   55185.14261041          3.81          0.99        24.553        20.478       205.497       110.529
   55185.14698541          4.15          0.49       274.892        -5.917       316.750        84.093
   55185.14710560          5.86          0.55       303.586       -48.502       288.057        41.531
   55185.14777051          5.68          0.50       218.631       -41.630        13.265        48.332
   55185.15264006          5.43          0.59       196.244       -26.793        37.430        63.157
   55185.15497601          5.59          0.27       303.758       -34.422       290.744        55.611
   55185.15498679          4.35          0.51        45.509        -1.944       189.018        88.092
   55185.15902705          5.55          0.36        60.973       -20.066       175.029        69.957
   55185.17181509          4.90          0.57       213.484       -11.377        27.117        78.579
   55185.17487479          5.55          0.30        99.950       -29.841       141.784        60.145
   55185.18003113          5.37          0.98       354.306       -80.895       249.263         9.157
   55185.18515223          3.01          0.39        83.484        59.731       161.826       149.733
   55185.18794028          3.67          1.31       335.918        60.883       270.547       150.943
   55185.19144227          4.84          0.66       359.720       -11.378       247.971        78.679
   55185.19205521          5.64          0.47       203.109       -44.796        44.778        45.156
   55185.19294543          5.72          1.11       130.610       -31.650       117.643        58.311
   55185.19589354          5.51          0.70        47.087       -32.978       202.234        57.056
   55185.19977484          5.33          0.95       226.578       -13.952        24.113        76.013
   55185.20056799          4.71          0.70       260.929       -10.055       350.050        79.941
   55185.20122590          3.22          0.86        60.479        57.130       190.651       147.157
   55185.20208295          5.71          0.84       188.792       -46.181        62.726        43.767
   55185.20224990          3.31          2.90       342.802        26.805       268.798       116.864
   55185.20226954          3.61          1.01        10.410        -3.116       241.188        86.940
   55185.20890185          3.39          2.08        68.600        18.613       185.368       108.631
   55185.22184872          5.91          0.46        69.320       -61.027       189.437        28.988
   55185.22217067          3.46          0.52        71.624        -3.839       187.157        86.175
   55185.22313360          3.25          1.66       329.410         9.383       289.728        99.437
   55185.22984329          4.81          0.25        30.487       -10.900       231.069        79.148
   55185.23442069          5.44          0.74       216.555       -25.442        46.635        64.515
   55185.23505032          5.82          0.35       276.622       -39.770       346.769        50.241
   55185.24071949          5.52          0.66       176.418       -30.882        89.060        59.061
   55185.24439707          5.61          0.31       287.975       -47.875       338.778        42.146
   55185.24731358          3.42          2.66       333.878        43.274       294.005       133.333
   55185.25002588          3.41          1.30        37.595        24.947       231.220       114.994
   55185.25320032          3.13          0.68       297.828         6.497       332.167        96.529
   55185.26123844          3.45          0.85       348.912        -4.109       283.974        85.950
   55185.26506784          3.95          1.39       318.849         3.596       315.425        93.644
   55185.26536769          3.90          0.80       132.496        42.902       141.835       132.856
   55185.26751311          5.62          1.11       161.609       -46.397       113.556        43.549
   55185.26848237          3.42          1.08       189.613         1.074        85.889        91.015
   55185.27226764          4.96          1.04        48.175       -13.037       228.698        77.000
   55185.27924005          3.14          0.75       148.616         0.670       130.765        90.616
   55185.28579127          3.39          0.38       304.831         4.154       336.926        94.192
   55185.28641826          3.96          0.50       335.218        30.527       306.772       120.586
   55185.28706455          3.44          0.63       169.418         3.687       112.789        93.626
   55185.28838693          3.07          1.55       106.608        30.932       176.037       120.910
   55185.28931896          5.54          0.20       181.960       -29.651       101.059        60.291
   55185.29004774          5.69          0.44       110.414       -28.968       172.896        61.008
   55185.29426860          5.24          1.04       125.500       -18.370       159.320        71.593
   55185.29855361          3.13          0.70       287.366        14.003       359.010       104.025
   55185.29857457          3.36          0.61       293.806        21.740       352.585       111.769
   55185.29859741          5.54          0.46         0.965       -33.828       285.409        56.230
   55185.30378459          3.34          0.69        41.861        36.151       246.346       126.197
   55185.30855214          3.91          0.55       278.726         2.540        11.248        92.552
   55185.31365046          5.75          1.14       237.096       -54.621        54.643        35.350
   55185.31605829          5.38          0.37       288.905       -23.431         3.751        66.591
   55185.31992025          5.68          0.71       223.130       -26.225        70.921        63.734
   55185.32002466          3.22          1.72       220.456        11.542        73.663       101.496
   55185.32372098          3.19          0.46       322.393        15.927       333.061       105.978
   55185.32744462          3.63          1.54        34.584        58.880       262.132       148.934
   55185.32997006          5.58          0.44        63.645       -30.119       234.079        59.905
   55185.33013684          5.62          0.48        56.391       -49.108       241.420        40.922
   55185.33411728          4.18          0.51        20.182        -3.763       279.012        86.294
