#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54810.54478929          5.68          1.19       176.365       -47.913       189.283        42.036
   54810.55811243          5.74          0.53       359.588       -54.081        10.851        35.970
   54810.56418384          5.87          0.61       244.331       -40.813       128.275        49.159
   54810.57364155          5.75          0.29         9.501       -24.176         6.552        65.878
   54810.58788213          4.97          0.93        60.203       -11.217       320.995        78.815
   54810.59258654          5.77          0.40       104.608       -56.096       278.356        33.898
   54810.59426632          5.57          0.72       349.784       -33.425        33.705        56.625
   54810.61947358          3.08          1.00       341.345        71.770        51.328       161.824
   54810.62517601          3.24          0.82       298.691        61.491        96.068       151.515
   54810.65238056          5.77          0.39       158.632       -48.930       245.874        41.028
   54810.65961979          2.93          0.98        64.093        15.656       342.980       105.686
   54810.66410924          4.02          1.06       203.112        -4.267       205.601        85.683
   54810.67085899          5.64          0.29       223.823       -39.992       187.305        49.968
   54810.68684421          2.94          0.52       246.839        43.102       170.129       133.075
   54810.69734153          4.24          1.08        66.878        18.479       353.809       108.507
   54810.71437780          3.25          1.23        47.979        60.731        18.810       150.773
   54810.72180160          5.90          0.61        99.728       -72.774       329.955        17.226
   54810.72912605          4.64          1.10       334.764        -7.984        97.415        82.058
   54810.73550256          2.93          1.12        61.925         8.699        12.547        98.729
   54810.74982398          3.26          0.63       308.779        30.639       130.904       120.667
   54810.75098931          3.16          1.36       354.761        52.440        85.326       142.493
   54810.75568619          5.49          0.77       160.482       -30.277       281.300        59.682
   54810.76541870          5.93          0.89         1.577       -60.981        83.694        29.064
   54810.78557655          5.67          0.67       321.205       -50.869       131.315        39.161
   54810.80799207          4.43          0.78       232.992        -7.124       227.660        82.843
   54810.80917045          5.41          0.84        92.187       -20.190         8.901        69.815
   54810.82260119          5.67          0.36       338.262       -36.897       127.647        53.142
   54810.84777148          5.14          1.21        38.223       -15.378        76.790        74.661
   54810.85011131          5.62          0.77        18.184       -23.909        97.673        66.135
   54810.86058788          3.47          0.75       161.477        60.501       318.125       150.453
   54810.86332098          3.23          0.79       196.883        67.899       283.770       157.849
   54810.86410091          3.32          0.87        80.774        46.332        40.076       136.344
   54810.88471855          3.30          1.30       122.179        28.866         6.142       118.844
   54810.90213955          5.27          1.07       226.669       -15.866       267.964        74.102
   54810.90391095          5.46          0.43        25.763       -27.274       109.519        62.766
   54810.91477752          5.64          1.06       273.701       -43.816       225.462        46.184
   54810.92124389          5.73          0.74       192.366       -62.852       309.158        27.108
   54810.92608053          4.03          0.37       323.348        17.569       179.944       107.606
   54810.96776264          3.77          0.97       110.704        -4.746        47.621        85.239
   54810.98006514          5.67          0.57       313.372       -49.136       209.362        40.892
   54810.98504091          2.98          0.91       256.230        39.523       268.377       129.511
   54810.99005339          3.08          0.60       173.048        21.007       353.323       110.960
   54811.01950144          3.87          0.58       266.506         5.650       270.507        95.649
   54811.02590973          5.64          0.53       320.286       -34.705       219.013        55.328
   54811.02816369          4.11          0.87        22.042        -5.304       158.087        84.739
   54811.04477150          5.51          0.55       290.114       -21.851       255.999        68.166
   54811.06415865          5.62          0.81       243.933       -41.449       309.160        48.534
   54811.06888874          5.71          0.34       356.976       -30.171       197.854        59.874
   54811.07990898          3.48          0.55       174.916         0.034        23.894        89.987
   54811.08414628          5.53          0.31       218.659       -22.234       341.671        67.733
   54811.08497161          5.66          0.57        71.359       -31.654       129.299        58.359
   54811.08580315          5.48          0.35       170.151       -26.445        30.789        63.511
   54811.11164661          5.41          1.16         2.245       -23.743       208.022        66.303
   54811.11612627          3.90          0.52        17.610        32.393       194.259       122.441
   54811.12899859          5.62          0.61       149.374       -42.536        67.173        47.424
   54811.14015064          5.78          0.37       317.330       -67.657       263.159        22.378
   54811.14436008          3.73          0.53        76.069        16.355       145.986       106.363
   54811.14731692          4.87          0.97       143.928        37.246        79.192       127.201
   54811.16107413          5.81          1.24       101.406       -67.894       126.806        22.095
   54811.19722980          5.82          1.16       268.203       -69.253       332.839        20.749
   54811.20055369          5.56          0.56       319.454       -35.478       282.888        54.561
   54811.21459404          5.83          0.20       180.094       -52.605        67.330        37.348
   54811.22690455          4.87          0.89       197.313       -10.815        54.558        79.138
   54811.22855831          3.54          1.12       310.822        14.272       301.660       104.310
   54811.23168243          5.13          0.58       350.011       -13.148       263.585        76.903
   54811.24120365          5.28          0.71       127.201       -19.720       129.843        70.247
   54811.24632853          5.70          0.65        15.774       -52.559       243.129        37.487
   54811.25957745          4.65          1.16       209.252        -8.322        54.414        81.635
   54811.26379760          5.11          0.86        67.197       -13.778       198.000        76.240
   54811.26613417          4.77          0.42        75.957        55.090       189.991       145.100
   54811.26911804          5.04          0.36       173.177       -11.576        93.935        78.372
   54811.27364373          3.37          0.55       184.467        41.330        84.286       131.274
   54811.27771262          5.44          0.26       161.407       -27.342       108.812        62.609
   54811.27888508          2.96          1.29       232.855        54.126        37.852       144.094
   54811.29015050          5.63          0.52       205.690       -34.249        69.000        55.707
   54811.30854373          5.71          0.42       345.554       -42.709       295.780        47.341
   54811.31574962          3.61          0.71        89.049         0.938       194.888        90.937
   54811.33308461          5.70          1.05       284.923       -37.003         5.245        53.012
   54811.34307328          3.35          1.85       350.523        20.320       303.287       110.377
   54811.35881108          3.81          0.96        62.349        -2.545       237.136        87.480
   54811.36712884          5.93          1.06       287.884       -40.107        14.570        49.910
   54811.36984944          5.78          0.84       189.201       -39.288       114.266        50.661
   54811.38918726          5.45          0.52       181.520       -22.701       128.934        67.245
   54811.39106269          3.12          0.58         2.806        11.665       308.323       101.723
   54811.45117289          5.77          0.36        45.471       -63.878       287.428        26.160
   54811.45728282          5.47          1.02       325.760       -21.893         9.265        68.151
   54811.47138321          5.70          0.59       317.455       -43.481        22.637        46.556
   54811.48563148          3.62          0.83       271.636        -3.344        73.636        86.656
   54811.49207234          3.39          1.25       224.385        24.023       123.231       113.980
   54811.50611374          3.25          2.17       213.872         8.313       138.799        98.264
   54811.50871257          5.57          0.40       224.270       -34.625       129.312        55.334
   54811.50997804          4.94          0.49       173.047       -11.482       181.013        78.464
   54811.51752587          5.95          0.37       109.757       -65.142       247.130        24.845
   54811.53960537          4.00          0.87         1.180        18.673         3.573       108.731
   54811.54081484          3.69          0.57       116.963         2.040       248.220        92.019
   54811.57935405          5.48          0.40       250.465       -24.927       128.620        65.050
   54811.57975465          5.72          0.52       157.645       -59.973       221.643        29.983
   54811.59057816          5.81          0.26        73.643       -52.479       309.567        37.541
   54811.60411748          3.66          0.89       211.120         6.405       176.927        96.355
   54811.61017358          3.89          0.80        47.026         1.785       343.195        91.827
   54811.62252559          3.79          1.05        90.886        -2.888       303.797        87.118
   54811.62575896          5.68          0.61       237.537       -41.699       158.286        48.268
   54811.62737837          4.21          0.70       128.778        -4.762       267.659        85.211
   54811.71774999          3.78          0.94       180.932         4.567       248.129        94.517
   54811.72439304          3.36          1.46       224.293        -0.787       207.170        89.173
   54811.73192885          3.90          0.43       142.229        21.929       291.932       111.892
   54811.77317957          5.47          0.55       331.801       -15.682       117.263        74.356
   54811.78002742          5.56          0.25       119.326       -27.588       332.235        62.396
   54811.78080228          5.71          0.36        23.728       -50.702        68.105        39.341
   54811.78348440          5.45          1.24       324.099       -18.435       128.682        71.600
   54811.79971156          3.52          0.59       189.448        44.216       269.204       134.164
   54811.81506866          5.75          0.83       124.856       -32.254       339.357        57.726
   54811.81745685          5.86          1.07       156.378       -36.403       308.692        53.559
   54811.82988395          3.34          0.53       128.616         1.308       340.918        91.283
   54811.83925049          3.18          1.31        79.239        36.044        33.641       126.058
   54811.83944007          6.03          0.73       342.486       -55.295       130.477        34.744
   54811.84420087          5.26          1.12        13.679       -15.192       101.028        74.853
   54811.84624323          5.64          0.49       265.341       -44.416       210.067        45.576
   54811.84970096          5.68          0.24       127.991       -51.639       348.746        38.339
   54811.85851027          5.68          0.28       160.115       -46.250       319.777        43.712
   54811.86023929          5.62          1.19       358.490       -35.193       122.003        54.850
   54811.87956535          3.36          0.60        23.436        57.234       104.009       147.282
   54811.88826117          5.97          0.38       192.097       -69.942       298.505        20.017
   54811.88976334          5.80          1.05       129.662       -62.996         1.558        26.981
   54811.91370118          3.94          0.74        76.854        -1.479        62.937        88.535
   54811.92208787          6.06          0.46        88.088       -68.907        54.837        21.098
   54811.94183823          2.94          1.65       180.898        60.867       329.056       150.816
   54811.94606659          4.82          0.76       114.183       -10.325        37.299        79.659
   54811.95133900          3.46          0.48       136.704        38.576        16.649       128.541
   54811.97472514          5.72          0.20       293.515       -54.552       228.260        35.463
   54811.98717019          3.17          0.47       188.377        12.868       337.944       102.822
   54811.98836410          5.99          0.98       158.169       -66.622         8.616        23.341
   54811.99189802          4.77          0.90       101.258        -9.555        66.768        80.436
   54812.02606166          5.85          0.47       151.915       -47.159        28.462        42.804
   54812.04347897          3.31          0.77       291.466        36.317       255.216       126.337
   54812.04699689          3.96          0.55       250.212        19.854       297.724       109.840
   54812.04732701          3.61          0.36       292.992        72.149       255.188       162.172
   54812.05476850          5.73          1.16       290.024       -57.855       260.636        32.161
   54812.06159883          5.67          0.73        61.706       -44.661       131.513        45.358
   54812.06333186          5.99          0.73       304.416       -57.109       249.345        32.916
   54812.07094789          5.81          0.73        59.421       -67.590       137.226        22.430
   54812.07131485          5.65          0.37       261.362       -29.800       295.311        60.196
   54812.08085925          3.65          0.85       144.751        58.160        55.342       148.115
   54812.09161230          5.38          0.95        11.697       -16.956       192.324        73.089
   54812.11342106          5.16          0.61       291.514       -15.233       280.372        74.787
   54812.12595362          5.79          1.26        81.841       -59.216       134.646        30.787
   54812.14575343          3.69          0.76       131.942        24.245        91.603       114.208
   54812.16172778          3.38          0.56        71.236        -2.322       158.091        87.690
   54812.16390497          5.64          0.63       279.660       -41.680       310.420        48.332
   54812.16817762          5.91          0.47       124.596       -69.362       107.154        20.610
   54812.17572079          5.78          0.43       176.125       -47.544        58.257        42.410
   54812.18663936          3.58          0.94       148.779        -3.876        89.543        86.079
   54812.19754032          5.02          0.96        54.501        -9.178       187.758        80.848
   54812.20031854          5.60          0.74        74.763       -28.598       168.519        61.411
   54812.21508164          5.79          1.20       122.842       -69.033       125.844        20.940
   54812.21791131          3.45          0.53       217.022        52.109        32.641       142.067
   54812.22131389          3.36          0.46       260.745        40.054       350.146       130.049
   54812.22548620          3.66          0.81       179.428        -3.630        72.918        86.319
   54812.24977652          5.78          0.72        43.868       -50.065       217.287        39.968
   54812.25480272          5.44          1.18       328.958       -25.350       293.962        64.696
   54812.26681988          4.17          1.18       341.293        10.433       285.978       100.486
   54812.26921321          3.75          1.59        70.741        -0.073       197.384        89.942
   54812.26953828          3.44          1.03       254.596        12.286        13.669       102.275
   54812.27663795          6.13          0.29       144.351       -67.750       126.523        22.209
   54812.27843694          3.68          1.40        87.955        14.620       183.486       104.619
   54812.29167352          3.05          0.42       354.948        58.715       281.293       148.774
   54812.29862794          3.29          1.34       154.731         0.260       124.017        90.210
   54812.45545252          5.39          0.96        45.374       -11.422       289.989        78.619
   54812.45959061          5.75          0.58       205.589       -62.940       131.227        27.012
   54812.46799676          5.18          1.04       120.419       -15.918       219.479        74.056
   54812.48267293          5.96          0.35       336.159       -54.652         8.995        35.395
   54812.52755294          5.40          1.16       117.219       -23.152       244.186        66.828
   54812.52772260          3.70          0.62       211.522         0.494       149.931        90.444
   54812.54159869          3.11          0.93        26.435        38.145       340.002       128.200
   54812.54422659          3.33          0.51       357.097        -2.313        10.309        87.743
   54812.54726068          5.74          1.17       199.022       -57.634       169.463        32.316
   54812.54746806          3.10          0.93       347.307        15.437        21.275       105.492
   54812.55411194          5.86          1.12       121.506       -62.077       249.554        27.902
   54812.56535255          5.50          0.34       174.052       -24.951       200.986        64.998
   54812.57354446          3.55          0.79       222.259        25.570       155.752       115.525
   54812.58123831          5.20          0.46       313.983       -15.871        66.775        74.162
   54812.60257656          4.78          0.69       204.943        -9.390       183.527        80.559
   54812.62991326          5.91          0.96       282.909       -49.906       115.374        40.098
   54812.63319647          3.75          1.20       200.671        53.456       198.875       143.400
   54812.63786435          3.16          0.64       145.317        71.558       255.776       161.513
   54812.64086510          5.76          0.88       213.336       -50.509       188.934        39.447
   54812.65457829          3.56          0.97        38.860         4.955         8.376        95.001
   54812.69422456          6.02          0.79       162.934       -83.125       258.794         6.834
   54812.69611050          4.59          1.14       265.378        -7.457       156.856        82.532
   54812.70112291          5.70          0.74       142.008       -41.978       282.065        47.990
   54812.70183877          3.24          0.83        40.935        -0.259        23.363        89.784
   54812.70955167          3.18          0.51       296.334        39.529       130.799       129.548
   54812.72088119          5.67          0.95       263.941       -29.271       167.214        60.717
   54812.72911707          5.76          0.90       184.809       -38.367       249.344        51.586
   54812.73245602          5.70          0.30       108.921       -55.076       326.496        34.917
   54812.73448978          4.69          1.02       188.251        -8.364       247.840        81.587
   54812.74025477          5.68          0.41       249.466       -44.233       188.669        45.744
   54812.74654902          5.77          0.73       245.002       -38.161       195.414        51.814
   54812.75193309          3.43          1.35       266.096        31.910       176.327       121.901
   54812.75255219          5.08          0.32        60.759       -12.224        21.853        77.805
   54812.76120323          5.66          0.49       180.915       -46.479       264.825        43.476
   54812.76579899          4.33          0.56       110.873        -6.703       336.519        83.287
   54812.77886124          4.90          1.22       236.915        -9.913       215.191        80.056
   54812.78442095          5.84          0.32       248.787       -72.926       205.207        17.053
   54812.78910894          5.71          1.26       247.438       -39.059       208.340        50.918
   54812.79616823          5.14          0.56        54.229       -11.060        44.127        78.973
   54812.79960931          5.93          0.51       119.094       -52.007       340.552        37.978
   54812.80975155          3.24          0.44       108.073        19.986       355.162       109.976
   54812.82470160          4.87          0.37       259.191        -6.311       209.464        83.675
   54812.82754432          5.81          0.48       316.562       -53.920       153.074        36.107
   54812.82885655          3.72          0.90        38.845        19.045        71.296       109.086
   54812.83531089          5.69          1.18       222.003       -55.764       250.449        34.201
   54812.84553120          5.89          0.63        20.691       -66.040        95.502        24.001
   54812.84581111          5.31          0.50       286.171       -17.283       190.094        72.725
   54812.85232793          3.69          0.91       209.499        11.511       269.136       101.467
   54812.86792325          3.21          1.32        14.711        40.358       109.537       130.408
   54812.86804350          3.33          1.23       346.006         1.019       138.295        91.063
   54812.87133332          3.36          0.34       328.808         4.197       156.684        94.236
   54812.87813126          3.70          1.01        82.348        55.264        45.518       145.274
   54812.90050226          5.75          0.36        64.358       -41.698        71.688        48.324
   54812.90382661          5.03          0.75       248.638       -11.555       248.576        78.427
   54812.90951668          3.17          0.65       126.832         7.389        12.430        97.363
   54812.92782731          5.27          0.30       282.163       -19.087       223.708        70.921
   54812.93310699          3.94          0.83       177.112         7.976       330.675        97.930
   54812.93615635          6.13          0.49        87.454       -39.437        61.463        50.568
   54812.94238141          5.56          0.33       181.267       -34.388       329.870        55.570
   54812.96322161          4.05          0.97        38.650        -2.417       120.005        87.619
   54812.97401067          5.67          0.35       170.677       -51.304       351.885        38.656
   54812.97415936          3.32          2.13       164.928        28.899       357.671       118.853
   54812.99194633          5.62          0.89       105.372       -41.175        63.687        48.814
   54812.99831082          3.35          0.55        13.075         9.232       158.246        99.277
   54813.03331894          3.56          1.02        12.033        13.549       171.924       103.596
   54813.04984395          3.21          1.05       334.931        36.166       215.011       126.212
   54813.07528201          6.07          0.31       273.012       -33.040       286.075        56.965
   54813.09568725          5.52          0.66       168.746       -18.156        37.731        71.798
   54813.10037183          3.46          1.33       240.935         1.047       327.238        91.026
   54813.11098231          3.10          0.47        33.607         5.026       178.384        95.065
   54813.12358550          5.89          0.44        86.555       -59.969       130.065        30.031
   54813.12895689          5.13          0.78       301.231       -11.135       277.252        78.893
   54813.13929046          5.79          0.58       180.972       -28.712        41.242        61.242
   54813.14701869          3.22          1.74       333.301        22.051       251.715       112.099
   54813.15181469          3.13          1.88       230.989        41.019       355.790       130.989
   54813.15195422          3.51          0.81       258.384        32.627       328.442       122.621
   54813.15389125          3.58          0.47        53.366        -1.620       174.117        88.407
   54813.18388330          3.08          2.32       253.743        33.632       344.611       123.622
   54813.19523214          6.25          0.58       260.080       -37.826       342.298        52.169
   54813.21012191          5.85          0.26       183.786       -63.352        63.986        26.602
   54813.22885272          5.54          0.80       192.041       -30.418        62.499        59.534
   54813.22950316          5.42          1.02       186.778       -15.542        68.002        74.409
   54813.23823020          5.73          0.41       122.957       -34.627       134.999        55.343
   54813.24475573          4.28          1.82       148.550        40.078       111.714       130.028
   54813.25572310          3.23          0.51       253.000        24.059        11.276       114.047
   54813.26435072          3.27          0.61       135.607        45.878       131.713       135.834
   54813.29240363          3.51          0.68       108.701        20.354       168.763       110.333
   54813.29663838          6.04          1.02       342.138       -76.522       296.826        13.526
   54813.29675502          5.58          1.07       209.860       -32.436        69.184        57.521
   54813.30396921          4.11          1.15        87.140        -0.073       194.517        89.928
   54813.31221933          3.20          0.64       107.783        12.140       176.841       102.120
   54813.32509378          5.32          1.19       274.247       -16.247        15.032        73.760
   54813.40493082          3.49          0.63        24.870        14.896       293.229       104.949
   54813.40536484          5.55          0.51       268.988       -35.732        49.243        54.266
   54813.40827483          5.84          0.78        60.911       -49.547       258.455        40.480
   54813.40888571          4.68          0.97       267.195        -4.676        52.342        85.321
   54813.41140844          5.80          1.06       243.314       -47.292        77.087        42.684
   54813.41786534          5.95          0.22       172.153       -63.869       150.641        26.081
   54813.41963800          3.27          1.17       265.795        19.373        57.648       109.369
   54813.42830608          3.64          0.40        91.971        -1.971       234.572        88.028
   54813.43684494          6.09          0.94       140.500       -57.831       189.182        32.131
   54813.45511670          4.77          0.77       150.029        -9.100       186.199        80.853
   54813.45915083          3.20          0.56       243.415        68.897        94.410       158.868
   54813.47885020          5.74          0.90        94.334       -61.918       250.553        28.081
   54813.48524953          5.63          1.19       338.108       -27.830         8.983        62.219
   54813.49438841          3.41          0.29       187.454        20.236       162.950       110.178
   54813.49489191          5.67          0.35       100.587       -35.359       250.030        54.635
   54813.50902449          3.43          1.87       107.051        20.698       248.607       110.684
   54813.52433917          5.04          0.74       156.496       -13.127       204.722        76.825
   54813.53396310          4.86          1.11        64.150        -9.623       300.540        80.405
   54813.53903574          3.07          0.94        56.308        31.699       310.177       121.735
   54813.54219767          5.54          0.88       119.621       -34.005       248.067        55.974
   54813.54713113          5.75          0.55        29.909       -48.067       339.553        41.981
   54813.55236501          3.27          1.76        54.002        17.860       317.309       107.898
   54813.60392679          6.03          0.30       206.568       -67.096       183.339        22.857
   54813.60767854          3.30          0.49        44.758         0.262       346.535        90.305
   54813.61082231          4.59          0.97       330.358        -7.583        62.072        82.460
   54813.61830615          4.54          0.51        58.802        -7.860       336.332        82.174
   54813.63221225          3.58          1.02       304.436        64.085        95.826       154.113
   54813.63577382          5.86          0.48       310.272       -40.684        91.134        49.343
   54813.65042016          5.82          0.46       235.231       -69.739       171.404        20.228
   54813.65341816          5.67          0.83       272.230       -43.457       135.537        46.538
   54813.65433221          5.51          0.41       176.660       -31.969       231.486        57.982
   54813.66406572          5.43          0.97       317.429       -25.181        94.209        64.851
   54813.66432793          3.69          0.91       123.192        10.265       288.542       100.242
   54813.66858909          5.74          1.10        51.613       -52.171         1.712        37.865
   54813.68750036          3.15          1.23       255.707        30.762       164.440       120.742
   54813.71267442          4.91          0.84       208.427        -7.630       220.774        82.323
   54813.72605529          3.11          0.87        30.043        43.291        43.964       133.341
   54813.74383363          5.95          0.73        49.138       -82.561        31.524         7.473
   54813.74730980          5.57          1.16        57.725       -27.308        23.992        62.723
   54813.75293605          3.16          0.68       301.514        10.598       142.232       100.619
   54813.76139525          3.51          0.63       105.381         4.296       341.397        94.289
   54813.77393265          4.95          0.25        66.890        -1.026        24.418        89.000
   54813.77887065          5.53          0.50       198.854       -32.912       254.238        57.043
   54813.79332198          3.61          2.36        99.117        31.853       359.158       121.851
   54813.81771862          5.31          1.13       337.907       -20.394       129.205        69.646
   54813.83924686          3.57          0.30       296.472        62.387       178.513       152.406
   54813.86255157          3.19          1.92       315.209        53.639       168.149       143.673
   54813.86473510          3.19          1.73       306.270        27.012       177.846       117.038
   54813.86512300          5.25          0.40        71.204       -17.833        53.035        72.185
   54813.86758156          5.92          0.40       123.327       -78.301         1.968        11.680
   54813.88708767          3.11          2.31       217.145        50.033       275.052       139.992
   54813.90775215          3.51          0.29       332.113         3.274       167.510        93.314
   54813.90895222          4.65          0.99        18.903        -7.518       121.149        82.526
   54813.91408532          5.69          0.21       159.853       -47.954       342.071        42.009
   54813.92143372          5.48          1.20       253.232       -27.134       251.311        62.851
   54813.92234414          4.73          1.04        65.888        -9.466        79.000        80.554
   54813.92325642          5.76          0.43       162.876       -38.521       342.352        51.439
   54813.94734478          3.61          0.65        59.064        18.552        94.830       108.577
   54813.95638301          4.02          0.33       230.348        -4.596       286.829        85.374
   54813.95687586          4.83          0.21        39.595        11.385       117.748       101.421
   54813.95853668          4.59          0.64       118.323        -3.626        39.628        86.354
   54813.99008961          5.46          0.65       101.094       -27.706        68.266        62.286
   54813.99920227          3.27          1.73       176.893        58.439       355.737       148.388
   54813.99947112          5.64          0.50       246.085       -45.220       286.610        44.763
   54814.02586758          5.38          0.96       144.932       -23.768        37.334        66.196
   54814.04145067          3.37          1.95       332.031        17.983       215.861       108.027
   54814.05072381          3.32          0.93       182.484         2.511         8.747        92.464
   54814.06379150          3.33          0.38       191.064        40.686         4.896       130.637
   54814.07152854          5.78          0.36       312.107       -71.651       246.545        18.379
   54814.08600682          3.54          0.58       311.306        66.053       252.747       156.091
   54814.09262363          3.70          0.42       182.567        11.879        23.791       101.830
   54814.10114154          4.21          0.58       251.161         6.025       318.280        96.013
   54814.10924608          5.65          0.41       171.541       -45.562        40.819        44.394
   54814.12267752          3.68          0.56        51.421         4.900       165.775        94.929
   54814.14848788          5.47          0.91       305.087       -27.477       281.420        62.553
   54814.14964944          6.29          0.94        30.599       -81.724       196.515         8.312
   54814.18020220          3.23          0.79        46.899        24.604       191.048       114.637
   54814.19978422          6.09          0.65       107.189       -59.566       137.922        30.417
   54814.20564362          3.48          2.02       188.418        -0.928        58.738        89.022
   54814.21687325          3.41          0.95       305.479        -2.938       305.732        87.095
   54814.22556828          3.41          0.98       120.072        39.418       134.234       129.386
   54814.22850800          5.75          0.93       157.754       -33.437        97.663        56.516
   54814.24093734          3.43          1.06        66.252        10.345       193.629       100.364
   54814.26268181          5.69          0.54       338.342       -49.788       289.385        40.259
   54814.27433431          3.73          1.45       312.020        43.636       319.973       133.677
   54814.27487122          3.99          0.85       269.474        -0.051         2.676        89.952
   54814.27683866          3.20          0.56       356.052        46.783       276.802       136.841
   54814.28537297          6.03          0.52       277.588       -66.660       358.238        23.349
   54814.31029225          3.08          1.34       281.239        25.846         3.724       115.861
   54814.31591108          3.63          0.34       195.506        19.738        91.462       109.684
   54814.31935275          3.88          0.71       273.067         7.184        15.147        97.190
   54814.33884574          3.35          0.88       354.519        73.409       300.730       163.470
   54814.33904213          5.84          0.76       282.582       -76.600        12.525        13.412
   54814.34246288          5.51          0.37       295.700       -28.092         0.824        61.933
   54814.34934612          3.37          1.37       303.450        46.006       355.633       136.041
   54814.35351108          5.60          1.23        50.139       -39.665       250.423        50.368
   54814.36602692          5.46          1.17       299.073       -27.733         5.957        62.294
   54814.38535529          3.64          1.12       176.975        27.192       135.052       117.133
   54814.39083515          5.68          0.59       264.358       -45.691        49.598        44.304
   54814.40239572          5.60          0.42       245.788       -36.330        72.360        53.648
   54814.41650152          2.95          0.89       128.554        58.517       194.637       148.479
   54814.41915657          3.43          0.65       191.339        77.191       132.944       167.130
   54814.42535267          3.68          1.21       277.622         4.143        48.854        94.150
   54814.43002523          3.77          1.59       264.269         2.683        63.892        92.677
   54814.43069412          5.79          0.28       132.454       -66.334       196.028        23.633
   54814.43515646          3.59          1.13       316.587        -3.782        13.419        86.258
   54814.43657900          3.15          1.33       323.434        62.306         7.158       152.355
   54814.43697194          3.40          0.41       199.647        18.475       131.023       108.420
   54814.44006030          5.98          0.29       246.411       -84.212        84.909         5.766
   54814.44947498          2.87          1.21       135.821        38.549       199.316       128.506
   54814.45794830          5.91          0.70       314.375       -48.683        23.816        41.352
   54814.45938400          3.47          1.00       265.269        34.792        73.529       124.786
   54814.48009887          3.34          1.33        75.144         4.892       271.075        94.910
   54814.48022552          6.02          0.42       163.255       -58.816       183.049        31.135
   54814.49435378          5.38          0.38       173.870       -23.624       177.509        66.322
   54814.50137936          5.56          1.18       341.731       -25.938        12.170        64.112
   54814.52571433          4.08          0.20       234.297        -0.906       128.403        89.058
   54814.53446362          3.39          0.46        19.690         0.410       346.161        90.465
   54814.54005476          3.99          0.64       188.705         1.354       179.169        91.298
   54814.55885395          3.04          0.90        78.441        23.655       296.188       113.672
   54814.56914535          5.36          1.24        99.385       -21.634       279.005        68.363
   54814.57042072          3.36          1.03       247.845         9.685       131.002        99.659
   54814.58379416          5.95          0.25       130.400       -68.044       253.364        21.929
   54814.59403414          5.54          1.22        78.987       -21.388       308.385        68.629
   54814.59644838          3.55          0.67        67.054        16.092       321.155       106.120
   54814.61243163          3.79          0.66       197.967        17.549       196.037       107.494
   54814.63813061          5.84          0.84       267.178       -46.090       136.051        43.901
   54814.64416669          3.10          0.43        92.694        75.272       312.536       165.275
   54814.65115604          5.49          0.97       283.945       -30.471       124.009        59.534
   54814.65315802          3.31          0.91       285.538        21.234       123.189       111.242
   54814.67467936          3.14          0.38       253.052        29.203       163.451       119.181
   54814.67667890          5.75          0.92       162.787       -49.939       254.428        40.018
   54814.68105037          5.35          0.58       296.119       -20.060       122.637        69.956
   54814.69740844          5.66          0.99       357.061       -44.098        67.603        45.948
   54814.69888647          3.29          0.63       293.155         5.315       132.063        95.329
   54814.71337435          5.36          1.00         1.174       -15.764        69.261        74.286
   54814.73891203          3.46          1.90       241.200         8.774       198.468        98.744
   54814.74147138          5.57          0.95        16.315       -36.496        64.269        53.551
   54814.76476455          3.24          0.44        22.847        45.213        66.125       135.264
   54814.78045914          5.47          0.68       213.399       -29.544       241.247        60.415
   54814.79535608          4.42          0.69        28.646        -5.206        71.385        84.839
   54814.80083602          3.24          0.65        92.644         6.148         9.355        96.152
   54814.82955464          5.68          0.68       354.288       -31.374       118.083        58.669
   54814.85852628          4.30          0.73       321.696        19.607       161.155       109.642
   54814.86198554          5.69          0.93        60.084       -32.711        64.018        57.314
   54814.87281406          3.55          0.59       122.943         0.762         5.045        90.740
   54814.87414097          5.70          0.43       341.168       -32.796       147.294        57.244
   54814.88938784          4.87          0.54       128.376         2.932         5.594        92.906
   54814.88996356          2.93          1.13       152.283         4.266       341.897        94.227
   54814.89747988          3.34          0.50        10.563         9.162       126.332        99.209
   54814.91229044          2.96          2.65         6.504        26.490       135.737       116.539
   54814.92181346          5.70          0.29       226.529       -27.035       279.141        62.934
   54814.93178273          5.63          0.48       215.939       -37.626       293.326        52.339
   54814.97575411          6.09          0.61       351.606       -27.796       173.544        62.247
   54814.97734359          3.33          0.44       325.399         4.928       200.333        94.967
   54814.98346583          5.53          1.04       282.006       -32.798       245.908        57.211
   54814.98756031          5.12          0.83       176.079       -13.606       353.337        76.350
   54814.99012878          3.22          1.08       351.843        67.679       178.516       157.730
   54814.99844234          5.66          0.65       337.064       -36.428       196.268        53.612
   54815.00269639          5.68          0.90       185.867       -30.996       349.010        58.961
   54815.00289713          5.41          1.26        45.905       -19.835       129.054        70.195
   54815.01364289          3.33          1.38        79.373        14.299        99.440       104.307
   54815.02219815          4.35          1.18       349.583        -6.980       192.335        83.066
   54815.03723780          5.13          0.88       237.488       -11.264       309.857        78.713
   54815.06222006          4.00          1.92       320.228        35.194       236.162       125.235
   54815.06715633          4.31          0.40       304.538        -6.650       253.610        83.379
   54815.06793995          5.90          0.38       293.019       -67.382       265.323        22.636
   54815.06880381          3.37          0.48        11.424         1.538       187.317        91.584
