#  log10(E_nu/GeV)_min  log10(E_nu/GeV)_max  Dec_nu_min[deg]  Dec_nu_max[deg]   A_Eff[cm^2]
             4.40          4.60          9.21         11.54     318711.13
             4.60          4.80          9.21         11.54     483824.62
             4.80          5.00          9.21         11.54     735562.07
             5.00          5.20          9.21         11.54    1114555.51
             5.20          5.40          9.21         11.54    1531461.63
             5.40          5.60          9.21         11.54    2009691.03
             5.60          5.80          9.21         11.54    2876976.92
             5.80          6.00          9.21         11.54    3570182.02
             6.00          6.20          9.21         11.54    4270289.84
             6.20          6.40          9.21         11.54    5060077.89
             6.40          6.60          9.21         11.54    6267314.87
             6.60          6.80          9.21         11.54    7232693.05
             6.80          7.00          9.21         11.54    7874251.91
             7.00          7.20          9.21         11.54    8661123.34
             7.20          7.40          9.21         11.54    8243500.37
             7.40          7.60          9.21         11.54    9360915.66
             7.60          7.80          9.21         11.54    8194851.66
             7.80          8.00          9.21         11.54    7648462.36
             8.00          8.20          9.21         11.54    6516566.94
             8.20          8.40          9.21         11.54    4952427.31
             8.40          8.60          9.21         11.54    3790510.94
             8.60          8.80          9.21         11.54    2487928.90
             8.80          9.00          9.21         11.54    1129815.17
             9.00          9.20          9.21         11.54          0.00
             9.20          9.40          9.21         11.54          0.00
             9.40          9.60          9.21         11.54          0.00
             9.60          9.80          9.21         11.54          0.00
             9.80         10.00          9.21         11.54          0.00
             2.00          2.20         11.54         13.89          6.91
             2.20          2.40         11.54         13.89         41.20
             2.40          2.60         11.54         13.89        161.55
             2.60          2.80         11.54         13.89        470.71
             2.80          3.00         11.54         13.89       1420.13
             3.00          3.20         11.54         13.89       3356.57
             3.20          3.40         11.54         13.89       7527.87
             3.40          3.60         11.54         13.89      15575.51
             3.60          3.80         11.54         13.89      31944.49
             3.80          4.00         11.54         13.89      65955.82
             4.00          4.20         11.54         13.89     114810.07
             4.20          4.40         11.54         13.89     195638.71
             4.40          4.60         11.54         13.89     307186.68
             4.60          4.80         11.54         13.89     488067.85
             4.80          5.00         11.54         13.89     733311.03
             5.00          5.20         11.54         13.89    1102390.07
             5.20          5.40         11.54         13.89    1479133.01
             5.40          5.60         11.54         13.89    1952124.84
             5.60          5.80         11.54         13.89    2535931.12
             5.80          6.00         11.54         13.89    3242584.53
             6.00          6.20         11.54         13.89    4072198.66
             6.20          6.40         11.54         13.89    4760004.01
             6.40          6.60         11.54         13.89    5510812.93
             6.60          6.80         11.54         13.89    6051819.44
             6.80          7.00         11.54         13.89    6668649.09
             7.00          7.20         11.54         13.89    6579117.63
             7.20          7.40         11.54         13.89    6101024.15
             7.40          7.60         11.54         13.89    7231917.62
             7.60          7.80         11.54         13.89    5054907.07
             7.80          8.00         11.54         13.89    4333592.99
             8.00          8.20         11.54         13.89    3393208.52
             8.20          8.40         11.54         13.89    2991788.30
             8.40          8.60         11.54         13.89    1182159.99
             8.60          8.80         11.54         13.89    1090002.59
             8.80          9.00         11.54         13.89     409438.93
             9.00          9.20         11.54         13.89          0.00
             9.20          9.40         11.54         13.89          0.00
             9.40          9.60         11.54         13.89          0.00
             9.60          9.80         11.54         13.89          0.00
             9.80         10.00         11.54         13.89          0.00
             2.00          2.20         13.89         16.26          5.81
             2.20          2.40         13.89         16.26         39.51
             2.40          2.60         13.89         16.26        170.69
             2.60          2.80         13.89         16.26        550.93
             2.80          3.00         13.89         16.26       1459.37
             3.00          3.20         13.89         16.26       3212.75
             3.20          3.40         13.89         16.26       7797.26
             3.40          3.60         13.89         16.26      16658.58
             3.60          3.80         13.89         16.26      31701.43
             3.80          4.00         13.89         16.26      61980.91
             4.00          4.20         13.89         16.26     114642.28
             4.20          4.40         13.89         16.26     192265.71
             4.40          4.60         13.89         16.26     300989.51
             4.60          4.80         13.89         16.26     477010.45
             4.80          5.00         13.89         16.26     718819.28
             5.00          5.20         13.89         16.26    1028663.26
             5.20          5.40         13.89         16.26    1358731.74
             5.40          5.60         13.89         16.26    1881598.67
             5.60          5.80         13.89         16.26    2497256.32
             5.80          6.00         13.89         16.26    2932096.43
             6.00          6.20         13.89         16.26    3628196.14
             6.20          6.40         13.89         16.26    4422892.07
             6.40          6.60         13.89         16.26    4681014.56
             6.60          6.80         13.89         16.26    5050467.92
             6.80          7.00         13.89         16.26    5836207.50
             7.00          7.20         13.89         16.26    5337920.14
             7.20          7.40         13.89         16.26    4944617.95
             7.40          7.60         13.89         16.26    5016272.61
             7.60          7.80         13.89         16.26    4103731.81
             7.80          8.00         13.89         16.26    2735840.66
             8.00          8.20         13.89         16.26    1882532.79
             8.20          8.40         13.89         16.26    1269691.72
             8.40          8.60         13.89         16.26     949360.88
             8.60          8.80         13.89         16.26     388457.60
             8.80          9.00         13.89         16.26     280331.95
             9.00          9.20         13.89         16.26          0.00
             9.20          9.40         13.89         16.26          0.00
             9.40          9.60         13.89         16.26          0.00
             9.60          9.80         13.89         16.26          0.00
             9.80         10.00         13.89         16.26          0.00
             2.00          2.20         16.26         18.66         10.14
             2.20          2.40         16.26         18.66         46.46
             2.40          2.60         16.26         18.66        176.35
             2.60          2.80         16.26         18.66        519.98
             2.80          3.00         16.26         18.66       1463.60
             3.00          3.20         16.26         18.66       3372.76
             3.20          3.40         16.26         18.66       8286.15
             3.40          3.60         16.26         18.66      16794.46
             3.60          3.80         16.26         18.66      32973.87
             3.80          4.00         16.26         18.66      61598.41
             4.00          4.20         16.26         18.66     110217.88
             4.20          4.40         16.26         18.66     192591.65
             4.40          4.60         16.26         18.66     305418.99
             4.60          4.80         16.26         18.66     435120.62
             4.80          5.00         16.26         18.66     687527.47
             5.00          5.20         16.26         18.66     918881.97
             5.20          5.40         16.26         18.66    1340737.78
             5.40          5.60         16.26         18.66    1804226.16
             5.60          5.80         16.26         18.66    2219998.88
             5.80          6.00         16.26         18.66    2888344.49
             6.00          6.20         16.26         18.66    3352646.60
             6.20          6.40         16.26         18.66    3880151.19
             6.40          6.60         16.26         18.66    3673048.89
             6.60          6.80         16.26         18.66    4603124.45
             6.80          7.00         16.26         18.66    4483947.67
             7.00          7.20         16.26         18.66    3842634.68
             7.20          7.40         16.26         18.66    3832041.65
             7.40          7.60         16.26         18.66    2775745.58
             7.60          7.80         16.26         18.66    2287114.73
             7.80          8.00         16.26         18.66    1563116.81
             8.00          8.20         16.26         18.66    1146675.94
             8.20          8.40         16.26         18.66     638195.70
             8.40          8.60         16.26         18.66     555040.49
             8.60          8.80         16.26         18.66     205194.63
             8.80          9.00         16.26         18.66     223545.23
             9.00          9.20         16.26         18.66          0.00
             9.20          9.40         16.26         18.66          0.00
             9.40          9.60         16.26         18.66          0.00
             9.60          9.80         16.26         18.66          0.00
             9.80         10.00         16.26         18.66          0.00
             2.00          2.20         18.66         21.10          6.40
             2.20          2.40         18.66         21.10         56.86
             2.40          2.60         18.66         21.10        189.41
             2.60          2.80         18.66         21.10        521.56
             2.80          3.00         18.66         21.10       1427.52
             3.00          3.20         18.66         21.10       3411.56
             3.20          3.40         18.66         21.10       7772.95
             3.40          3.60         18.66         21.10      17242.97
             3.60          3.80         18.66         21.10      32770.83
             3.80          4.00         18.66         21.10      64619.72
             4.00          4.20         18.66         21.10     107360.15
             4.20          4.40         18.66         21.10     187198.21
             4.40          4.60         18.66         21.10     286763.70
             4.60          4.80         18.66         21.10     439195.90
             4.80          5.00         18.66         21.10     655371.32
             5.00          5.20         18.66         21.10     946616.11
             5.20          5.40         18.66         21.10    1278592.53
             5.40          5.60         18.66         21.10    1635928.57
             5.60          5.80         18.66         21.10    2103095.33
             5.80          6.00         18.66         21.10    2621687.87
             6.00          6.20         18.66         21.10    3051898.99
             6.20          6.40         18.66         21.10    3085260.40
             6.40          6.60         18.66         21.10    3644351.13
             6.60          6.80         18.66         21.10    3596799.30
             6.80          7.00         18.66         21.10    3671289.04
             7.00          7.20         18.66         21.10    3258148.44
             7.20          7.40         18.66         21.10    2793572.83
             7.40          7.60         18.66         21.10    2330455.89
             7.60          7.80         18.66         21.10    1092562.50
             7.80          8.00         18.66         21.10     958486.04
             8.00          8.20         18.66         21.10     829547.78
             8.20          8.40         18.66         21.10     276831.47
             8.40          8.60         18.66         21.10     208740.37
             8.60          8.80         18.66         21.10      63403.59
             8.80          9.00         18.66         21.10      79211.16
             9.00          9.20         18.66         21.10          0.00
             9.20          9.40         18.66         21.10          0.00
             9.40          9.60         18.66         21.10          0.00
             9.60          9.80         18.66         21.10          0.00
             9.80         10.00         18.66         21.10          0.00
             2.00          2.20         21.10         23.58          7.34
             2.20          2.40         21.10         23.58         44.37
             2.40          2.60         21.10         23.58        209.04
             2.60          2.80         21.10         23.58        596.40
             2.80          3.00         21.10         23.58       1443.02
             3.00          3.20         21.10         23.58       3441.12
             3.20          3.40         21.10         23.58       8082.65
             3.40          3.60         21.10         23.58      15838.65
             3.60          3.80         21.10         23.58      31893.64
             3.80          4.00         21.10         23.58      61433.38
             4.00          4.20         21.10         23.58     104104.02
             4.20          4.40         21.10         23.58     177715.68
             4.40          4.60         21.10         23.58     295965.39
             4.60          4.80         21.10         23.58     444403.19
             4.80          5.00         21.10         23.58     628082.37
             5.00          5.20         21.10         23.58     956519.67
             5.20          5.40         21.10         23.58    1254507.15
             5.40          5.60         21.10         23.58    1637036.65
             5.60          5.80         21.10         23.58    1891677.66
             5.80          6.00         21.10         23.58    2467194.12
             6.00          6.20         21.10         23.58    2523547.91
             6.20          6.40         21.10         23.58    3047556.61
             6.40          6.60         21.10         23.58    3364944.65
             6.60          6.80         21.10         23.58    3184343.80
             6.80          7.00         21.10         23.58    2727090.36
             7.00          7.20         21.10         23.58    2257086.07
             7.20          7.40         21.10         23.58    1709505.49
             7.40          7.60         21.10         23.58    1286897.96
             7.60          7.80         21.10         23.58    1213011.02
             7.80          8.00         21.10         23.58     507655.86
             8.00          8.20         21.10         23.58     450931.26
             8.20          8.40         21.10         23.58     180861.63
             8.40          8.60         21.10         23.58     112788.14
             8.60          8.80         21.10         23.58      52306.01
             8.80          9.00         21.10         23.58          0.00
             9.00          9.20         21.10         23.58          0.00
             9.20          9.40         21.10         23.58          0.00
             9.40          9.60         21.10         23.58          0.00
             9.60          9.80         21.10         23.58          0.00
             9.80         10.00         21.10         23.58          0.00
             2.00          2.20         23.58         26.10          7.81
             2.20          2.40         23.58         26.10         50.64
             2.40          2.60         23.58         26.10        195.14
             2.60          2.80         23.58         26.10        570.98
             2.80          3.00         23.58         26.10       1377.76
             3.00          3.20         23.58         26.10       3648.16
             3.20          3.40         23.58         26.10       7804.87
             3.40          3.60         23.58         26.10      16092.38
             3.60          3.80         23.58         26.10      32417.05
             3.80          4.00         23.58         26.10      61637.77
             4.00          4.20         23.58         26.10     108047.14
             4.20          4.40         23.58         26.10     170764.31
             4.40          4.60         23.58         26.10     291482.90
             4.60          4.80         23.58         26.10     439809.99
             4.80          5.00         23.58         26.10     639953.41
             5.00          5.20         23.58         26.10     868901.54
             5.20          5.40         23.58         26.10    1157819.94
             5.40          5.60         23.58         26.10    1530368.54
             5.60          5.80         23.58         26.10    1764244.78
             5.80          6.00         23.58         26.10    2151535.46
             6.00          6.20         23.58         26.10    2473869.14
             6.20          6.40         23.58         26.10    2541121.91
             6.40          6.60         23.58         26.10    2566439.01
             6.60          6.80         23.58         26.10    2456318.92
             6.80          7.00         23.58         26.10    2228981.68
             7.00          7.20         23.58         26.10    1719624.47
             7.20          7.40         23.58         26.10    1098800.23
             7.40          7.60         23.58         26.10     884323.13
             7.60          7.80         23.58         26.10     572484.60
             7.80          8.00         23.58         26.10     454704.39
             8.00          8.20         23.58         26.10     283582.78
             8.20          8.40         23.58         26.10     116418.40
             8.40          8.60         23.58         26.10     150017.41
             8.60          8.80         23.58         26.10          0.00
             8.80          9.00         23.58         26.10      29218.53
             9.00          9.20         23.58         26.10          0.00
             9.20          9.40         23.58         26.10          0.00
             9.40          9.60         23.58         26.10          0.00
             9.60          9.80         23.58         26.10          0.00
             9.80         10.00         23.58         26.10          0.00
             2.00          2.20         26.10         28.69          8.63
             2.20          2.40         26.10         28.69         44.30
             2.40          2.60         26.10         28.69        216.76
             2.60          2.80         26.10         28.69        565.98
             2.80          3.00         26.10         28.69       1413.85
             3.00          3.20         26.10         28.69       3577.39
             3.20          3.40         26.10         28.69       7646.84
             3.40          3.60         26.10         28.69      17349.48
             3.60          3.80         26.10         28.69      32613.55
             3.80          4.00         26.10         28.69      60766.52
             4.00          4.20         26.10         28.69     105375.41
             4.20          4.40         26.10         28.69     171590.52
             4.40          4.60         26.10         28.69     259102.69
             4.60          4.80         26.10         28.69     419970.22
             4.80          5.00         26.10         28.69     585416.29
             5.00          5.20         26.10         28.69     867950.60
             5.20          5.40         26.10         28.69    1136361.46
             5.40          5.60         26.10         28.69    1354527.95
             5.60          5.80         26.10         28.69    1771227.74
             5.80          6.00         26.10         28.69    1930698.04
             6.00          6.20         26.10         28.69    2137175.50
             6.20          6.40         26.10         28.69    2032113.92
             6.40          6.60         26.10         28.69    1775277.22
             6.60          6.80         26.10         28.69    1606538.61
             6.80          7.00         26.10         28.69    1562884.96
             7.00          7.20         26.10         28.69     979804.16
             7.20          7.40         26.10         28.69     930439.75
             7.40          7.60         26.10         28.69     666269.04
             7.60          7.80         26.10         28.69     420708.69
             7.80          8.00         26.10         28.69     200203.59
             8.00          8.20         26.10         28.69     231469.41
             8.20          8.40         26.10         28.69       6280.26
             8.40          8.60         26.10         28.69      12645.76
             8.60          8.80         26.10         28.69      34788.72
             8.80          9.00         26.10         28.69       8771.37
             9.00          9.20         26.10         28.69          0.00
             9.20          9.40         26.10         28.69          0.00
             9.40          9.60         26.10         28.69          0.00
             9.60          9.80         26.10         28.69          0.00
             9.80         10.00         26.10         28.69          0.00
             2.00          2.20         28.69         31.33         12.24
             2.20          2.40         28.69         31.33         45.78
             2.40          2.60         28.69         31.33        230.33
             2.60          2.80         28.69         31.33        561.20
             2.80          3.00         28.69         31.33       1261.21
             3.00          3.20         28.69         31.33       3651.56
             3.20          3.40         28.69         31.33       7970.28
             3.40          3.60         28.69         31.33      14619.19
             3.60          3.80         28.69         31.33      29885.92
             3.80          4.00         28.69         31.33      56023.43
             4.00          4.20         28.69         31.33     104748.35
             4.20          4.40         28.69         31.33     176078.38
             4.40          4.60         28.69         31.33     277473.01
             4.60          4.80         28.69         31.33     391597.86
             4.80          5.00         28.69         31.33     578424.72
             5.00          5.20         28.69         31.33     828335.24
             5.20          5.40         28.69         31.33     972829.85
             5.40          5.60         28.69         31.33    1253840.85
             5.60          5.80         28.69         31.33    1399463.69
             5.80          6.00         28.69         31.33    1786651.05
             6.00          6.20         28.69         31.33    1653004.53
             6.20          6.40         28.69         31.33    1810888.58
             6.40          6.60         28.69         31.33    1425117.60
             6.60          6.80         28.69         31.33    1482176.12
             6.80          7.00         28.69         31.33    1011534.12
             7.00          7.20         28.69         31.33    1111053.71
             7.20          7.40         28.69         31.33     640559.15
             7.40          7.60         28.69         31.33     447055.21
             7.60          7.80         28.69         31.33     224323.24
             7.80          8.00         28.69         31.33     159392.61
             8.00          8.20         28.69         31.33      42275.40
             8.20          8.40         28.69         31.33      35119.58
             8.40          8.60         28.69         31.33      12895.97
             8.60          8.80         28.69         31.33      17342.82
             8.80          9.00         28.69         31.33          0.00
             9.00          9.20         28.69         31.33          0.00
             9.20          9.40         28.69         31.33          0.00
             9.40          9.60         28.69         31.33          0.00
             9.60          9.80         28.69         31.33          0.00
             9.80         10.00         28.69         31.33          0.00
             2.00          2.20         31.33         34.06         11.90
             2.20          2.40         31.33         34.06         53.13
             2.40          2.60         31.33         34.06        208.75
             2.60          2.80         31.33         34.06        566.15
             2.80          3.00         31.33         34.06       1495.49
             3.00          3.20         31.33         34.06       3495.15
             3.20          3.40         31.33         34.06       7746.33
             3.40          3.60         31.33         34.06      15745.60
             3.60          3.80         31.33         34.06      30734.01
             3.80          4.00         31.33         34.06      60086.63
             4.00          4.20         31.33         34.06     101184.74
             4.20          4.40         31.33         34.06     168561.14
             4.40          4.60         31.33         34.06     263382.99
             4.60          4.80         31.33         34.06     365061.46
             4.80          5.00         31.33         34.06     548595.26
             5.00          5.20         31.33         34.06     739657.77
             5.20          5.40         31.33         34.06    1012534.11
             5.40          5.60         31.33         34.06    1143141.58
             5.60          5.80         31.33         34.06    1445058.73
             5.80          6.00         31.33         34.06    1438477.27
             6.00          6.20         31.33         34.06    1591541.88
             6.20          6.40         31.33         34.06    1535791.42
             6.40          6.60         31.33         34.06    1412795.90
             6.60          6.80         31.33         34.06    1138344.67
             6.80          7.00         31.33         34.06     742698.49
             7.00          7.20         31.33         34.06     439028.81
             7.20          7.40         31.33         34.06     408028.27
             7.40          7.60         31.33         34.06     241544.10
             7.60          7.80         31.33         34.06     194289.05
             7.80          8.00         31.33         34.06      65638.16
             8.00          8.20         31.33         34.06      22097.14
             8.20          8.40         31.33         34.06      46060.82
             8.40          8.60         31.33         34.06      33317.71
             8.60          8.80         31.33         34.06          0.00
             8.80          9.00         31.33         34.06          0.00
             9.00          9.20         31.33         34.06          0.00
             9.20          9.40         31.33         34.06          0.00
             9.40          9.60         31.33         34.06          0.00
             9.60          9.80         31.33         34.06          0.00
             9.80         10.00         31.33         34.06          0.00
             2.00          2.20         34.06         36.87          9.77
             2.20          2.40         34.06         36.87         47.80
             2.40          2.60         34.06         36.87        198.53
             2.60          2.80         34.06         36.87        680.16
             2.80          3.00         34.06         36.87       1434.48
             3.00          3.20         34.06         36.87       3492.79
             3.20          3.40         34.06         36.87       8001.44
             3.40          3.60         34.06         36.87      15949.58
             3.60          3.80         34.06         36.87      29266.04
             3.80          4.00         34.06         36.87      57297.19
             4.00          4.20         34.06         36.87      98912.52
             4.20          4.40         34.06         36.87     167978.68
             4.40          4.60         34.06         36.87     266863.46
             4.60          4.80         34.06         36.87     375884.50
             4.80          5.00         34.06         36.87     530898.78
             5.00          5.20         34.06         36.87     699263.35
             5.20          5.40         34.06         36.87     930042.03
             5.40          5.60         34.06         36.87    1051396.52
             5.60          5.80         34.06         36.87    1192799.44
             5.80          6.00         34.06         36.87    1371759.77
             6.00          6.20         34.06         36.87    1350403.73
             6.20          6.40         34.06         36.87    1267737.54
             6.40          6.60         34.06         36.87    1068947.02
             6.60          6.80         34.06         36.87     997031.58
             6.80          7.00         34.06         36.87     495586.21
             7.00          7.20         34.06         36.87     354754.31
             7.20          7.40         34.06         36.87     208678.20
             7.40          7.60         34.06         36.87     179344.42
             7.60          7.80         34.06         36.87      99503.52
             7.80          8.00         34.06         36.87      33885.93
             8.00          8.20         34.06         36.87       9588.38
             8.20          8.40         34.06         36.87      57243.68
             8.40          8.60         34.06         36.87      10598.11
             8.60          8.80         34.06         36.87      16670.15
             8.80          9.00         34.06         36.87          0.00
             9.00          9.20         34.06         36.87          0.00
             9.20          9.40         34.06         36.87          0.00
             9.40          9.60         34.06         36.87          0.00
             9.60          9.80         34.06         36.87          0.00
             9.80         10.00         34.06         36.87          0.00
             2.00          2.20         36.87         39.79         10.76
             2.20          2.40         36.87         39.79         57.28
             2.40          2.60         36.87         39.79        215.94
             2.60          2.80         36.87         39.79        547.17
             2.80          3.00         36.87         39.79       1510.16
             3.00          3.20         36.87         39.79       3415.35
             3.20          3.40         36.87         39.79       7716.98
             3.40          3.60         36.87         39.79      16169.02
             3.60          3.80         36.87         39.79      32620.97
             3.80          4.00         36.87         39.79      56857.67
             4.00          4.20         36.87         39.79      97122.19
             4.20          4.40         36.87         39.79     167057.03
             4.40          4.60         36.87         39.79     255071.26
             4.60          4.80         36.87         39.79     388785.52
             4.80          5.00         36.87         39.79     516039.99
             5.00          5.20         36.87         39.79     663279.89
             5.20          5.40         36.87         39.79     779811.62
             5.40          5.60         36.87         39.79     985640.92
             5.60          5.80         36.87         39.79    1048382.38
             5.80          6.00         36.87         39.79    1169137.46
             6.00          6.20         36.87         39.79    1167752.00
             6.20          6.40         36.87         39.79    1159606.78
             6.40          6.60         36.87         39.79     839709.96
             6.60          6.80         36.87         39.79     727195.08
             6.80          7.00         36.87         39.79     402791.15
             7.00          7.20         36.87         39.79     309432.37
             7.20          7.40         36.87         39.79     208879.79
             7.40          7.60         36.87         39.79      98677.31
             7.60          7.80         36.87         39.79      53041.71
             7.80          8.00         36.87         39.79      47319.32
             8.00          8.20         36.87         39.79      37283.79
             8.20          8.40         36.87         39.79       2452.46
             8.40          8.60         36.87         39.79        244.45
             8.60          8.80         36.87         39.79          0.00
             8.80          9.00         36.87         39.79          0.00
             9.00          9.20         36.87         39.79          0.00
             9.20          9.40         36.87         39.79          0.00
             9.40          9.60         36.87         39.79          0.00
             9.60          9.80         36.87         39.79          0.00
             9.80         10.00         36.87         39.79          0.00
             2.00          2.20         39.79         42.84          9.26
             2.20          2.40         39.79         42.84         62.20
             2.40          2.60         39.79         42.84        235.02
             2.60          2.80         39.79         42.84        657.16
             2.80          3.00         39.79         42.84       1517.16
             3.00          3.20         39.79         42.84       3346.56
             3.20          3.40         39.79         42.84       7779.75
             3.40          3.60         39.79         42.84      15767.19
             3.60          3.80         39.79         42.84      29818.57
             3.80          4.00         39.79         42.84      58332.88
             4.00          4.20         39.79         42.84      97668.11
             4.20          4.40         39.79         42.84     160390.64
             4.40          4.60         39.79         42.84     254278.85
             4.60          4.80         39.79         42.84     351920.95
             4.80          5.00         39.79         42.84     534726.23
             5.00          5.20         39.79         42.84     650390.74
             5.20          5.40         39.79         42.84     855988.72
             5.40          5.60         39.79         42.84     965625.03
             5.60          5.80         39.79         42.84     983471.78
             5.80          6.00         39.79         42.84     949933.70
             6.00          6.20         39.79         42.84     942145.78
             6.20          6.40         39.79         42.84    1014210.07
             6.40          6.60         39.79         42.84     658317.06
             6.60          6.80         39.79         42.84     587747.45
             6.80          7.00         39.79         42.84     303563.38
             7.00          7.20         39.79         42.84     138965.28
             7.20          7.40         39.79         42.84     182073.12
             7.40          7.60         39.79         42.84     153477.88
             7.60          7.80         39.79         42.84      33139.25
             7.80          8.00         39.79         42.84      51593.99
             8.00          8.20         39.79         42.84       9373.61
             8.20          8.40         39.79         42.84          0.00
             8.40          8.60         39.79         42.84          0.00
             8.60          8.80         39.79         42.84      28036.39
             8.80          9.00         39.79         42.84       1709.83
             9.00          9.20         39.79         42.84          0.00
             9.20          9.40         39.79         42.84          0.00
             9.40          9.60         39.79         42.84          0.00
             9.60          9.80         39.79         42.84          0.00
             9.80         10.00         39.79         42.84          0.00
             2.00          2.20         42.84         46.05         10.95
             2.20          2.40         42.84         46.05         59.08
             2.40          2.60         42.84         46.05        204.04
             2.60          2.80         42.84         46.05        563.74
             2.80          3.00         42.84         46.05       1602.68
             3.00          3.20         42.84         46.05       3462.06
             3.20          3.40         42.84         46.05       7895.39
             3.40          3.60         42.84         46.05      16711.96
             3.60          3.80         42.84         46.05      30868.65
             3.80          4.00         42.84         46.05      56487.92
             4.00          4.20         42.84         46.05      98800.30
             4.20          4.40         42.84         46.05     153715.41
             4.40          4.60         42.84         46.05     249888.76
             4.60          4.80         42.84         46.05     355416.74
             4.80          5.00         42.84         46.05     477720.10
             5.00          5.20         42.84         46.05     615497.30
             5.20          5.40         42.84         46.05     745231.78
             5.40          5.60         42.84         46.05     912298.45
             5.60          5.80         42.84         46.05     924950.34
             5.80          6.00         42.84         46.05     952647.26
             6.00          6.20         42.84         46.05     881417.50
             6.20          6.40         42.84         46.05     747377.86
             6.40          6.60         42.84         46.05     550772.35
             6.60          6.80         42.84         46.05     361087.14
             6.80          7.00         42.84         46.05     229457.40
             7.00          7.20         42.84         46.05      95670.31
             7.20          7.40         42.84         46.05      87289.76
             7.40          7.60         42.84         46.05      80769.38
             7.60          7.80         42.84         46.05      50864.34
             7.80          8.00         42.84         46.05       6016.15
             8.00          8.20         42.84         46.05      12881.46
             8.20          8.40         42.84         46.05          0.00
             8.40          8.60         42.84         46.05        703.66
             8.60          8.80         42.84         46.05          0.00
             8.80          9.00         42.84         46.05          0.00
             9.00          9.20         42.84         46.05          0.00
             9.20          9.40         42.84         46.05          0.00
             9.40          9.60         42.84         46.05          0.00
             9.60          9.80         42.84         46.05          0.00
             9.80         10.00         42.84         46.05          0.00
             2.00          2.20         46.05         49.46         10.86
             2.20          2.40         46.05         49.46         58.92
             2.40          2.60         46.05         49.46        214.35
             2.60          2.80         46.05         49.46        622.52
             2.80          3.00         46.05         49.46       1586.03
             3.00          3.20         46.05         49.46       3637.16
             3.20          3.40         46.05         49.46       7661.87
             3.40          3.60         46.05         49.46      15668.27
             3.60          3.80         46.05         49.46      31890.30
             3.80          4.00         46.05         49.46      52701.18
             4.00          4.20         46.05         49.46      98793.02
             4.20          4.40         46.05         49.46     150938.61
             4.40          4.60         46.05         49.46     224913.02
             4.60          4.80         46.05         49.46     339950.49
             4.80          5.00         46.05         49.46     476520.20
             5.00          5.20         46.05         49.46     584729.21
             5.20          5.40         46.05         49.46     704277.25
             5.40          5.60         46.05         49.46     819294.00
             5.60          5.80         46.05         49.46     861972.42
             5.80          6.00         46.05         49.46     801078.61
             6.00          6.20         46.05         49.46     784375.32
             6.20          6.40         46.05         49.46     580100.10
             6.40          6.60         46.05         49.46     493908.43
             6.60          6.80         46.05         49.46     342346.91
             6.80          7.00         46.05         49.46     187056.90
             7.00          7.20         46.05         49.46     118697.99
             7.20          7.40         46.05         49.46      47397.85
             7.40          7.60         46.05         49.46       8309.85
             7.60          7.80         46.05         49.46      25645.18
             7.80          8.00         46.05         49.46       1852.22
             8.00          8.20         46.05         49.46       5677.35
             8.20          8.40         46.05         49.46          0.00
             8.40          8.60         46.05         49.46       9959.55
             8.60          8.80         46.05         49.46          0.00
             8.80          9.00         46.05         49.46          0.00
             9.00          9.20         46.05         49.46          0.00
             9.20          9.40         46.05         49.46          0.00
             9.40          9.60         46.05         49.46          0.00
             9.60          9.80         46.05         49.46          0.00
             9.80         10.00         46.05         49.46          0.00
             2.00          2.20         49.46         53.13          9.31
             2.20          2.40         49.46         53.13         50.15
             2.40          2.60         49.46         53.13        215.33
             2.60          2.80         49.46         53.13        609.93
             2.80          3.00         49.46         53.13       1590.51
             3.00          3.20         49.46         53.13       3779.01
             3.20          3.40         49.46         53.13       8049.73
             3.40          3.60         49.46         53.13      16165.58
             3.60          3.80         49.46         53.13      29943.47
             3.80          4.00         49.46         53.13      55161.43
             4.00          4.20         49.46         53.13      88408.89
             4.20          4.40         49.46         53.13     153216.20
             4.40          4.60         49.46         53.13     220751.06
             4.60          4.80         49.46         53.13     319945.69
             4.80          5.00         49.46         53.13     390479.77
             5.00          5.20         49.46         53.13     564286.28
             5.20          5.40         49.46         53.13     634564.17
             5.40          5.60         49.46         53.13     765709.32
             5.60          5.80         49.46         53.13     809274.76
             5.80          6.00         49.46         53.13     662398.87
             6.00          6.20         49.46         53.13     617160.07
             6.20          6.40         49.46         53.13     484020.71
             6.40          6.60         49.46         53.13     314523.83
             6.60          6.80         49.46         53.13     320391.80
             6.80          7.00         49.46         53.13     173696.97
             7.00          7.20         49.46         53.13     105430.18
             7.20          7.40         49.46         53.13      31942.87
             7.40          7.60         49.46         53.13      12947.81
             7.60          7.80         49.46         53.13      35352.18
             7.80          8.00         49.46         53.13      12915.23
             8.00          8.20         49.46         53.13          0.00
             8.20          8.40         49.46         53.13          0.00
             8.40          8.60         49.46         53.13          0.00
             8.60          8.80         49.46         53.13       7654.06
             8.80          9.00         49.46         53.13       4009.27
             9.00          9.20         49.46         53.13          0.00
             9.20          9.40         49.46         53.13          0.00
             9.40          9.60         49.46         53.13          0.00
             9.60          9.80         49.46         53.13          0.00
             9.80         10.00         49.46         53.13          0.00
             2.00          2.20         53.13         57.14          9.97
             2.20          2.40         53.13         57.14         60.60
             2.40          2.60         53.13         57.14        223.80
             2.60          2.80         53.13         57.14        590.28
             2.80          3.00         53.13         57.14       1534.76
             3.00          3.20         53.13         57.14       3821.26
